Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg20546002__COL23A1	0.4165	0.060723	0.31175	0.055924	0.023072	0.40581	0.367	0.36102	0.029339	0.11232	0.048376	0.033957	0.069061	0.022627	0.026355	0.03099	0.038085	0.089779	0.082558	0.074449	0.16835	0.30885	0.30114	0.026796	0.63993	0.039544	0.062548	0.79768	0.097485	0.024693	0.10778	0.16722	0.037001	0.021872	0.77336	0.043984	0.02977	0.027064	0.042419
Meth__cg21842478__HOXB13	0.96972	0.045486	0.047427	0.1359	0.32307	0.45197	0.9667	0.51161	0.91015	0.97235	0.045478	0.10197	0.883	0.24011	0.66563	0.43031	0.030287	0.11916	0.029886	0.73401	0.7526	0.80961	0.04765	0.59945	0.90592	0.74024	0.1601	0.94861	0.10084	0.030055	0.040837	0.041861	0.045003	0.042836	0.97855	0.35224	0.66732	0.91167	0.84162
Meth__cg18277754__ALK	0.92758	0.21382	0.9786	0.037579	0.03659	0.96318	0.95328	0.21953	0.16257	0.58937	0.56143	0.35639	0.056129	0.59867	0.13633	0.051845	0.11409	0.10548	0.47294	0.91696	0.95342	0.67748	0.0386	0.043923	0.85776	0.82031	0.096749	0.8833	0.54126	0.52852	0.034636	0.14901	0.030592	0.033582	0.032429	0.64462	0.4593	0.41061	0.39452
Meth__cg07789904__MAD2L2	0.024388	0.030101	0.074271	0.21133	0.058733	0.030889	0.045704	0.094399	0.040239	0.047111	0.060409	0.51528	0.11352	0.025472	0.053586	0.095631	0.036949	0.13157	0.018849	0.11259	0.04834	0.038353	0.032991	0.089676	0.042998	0.064164	0.043804	0.11186	0.11054	0.02552	0.024533	0.13488	0.31862	0.084364	0.054499	0.06947	0.047948	0.28466	0.098318
Meth__cg22036988__SPSB4	0.59092	0.078695	0.12847	0.059889	0.041934	0.68919	0.30342	0.053682	0.050337	0.057473	0.29666	0.085314	0.5456	0.040485	0.054626	0.044687	0.048457	0.11242	0.052317	0.57336	0.45725	0.69607	0.055666	0.61958	0.81338	0.07137	0.2208	0.73275	0.10911	0.049	0.26783	0.051385	0.043573	0.054903	0.52604	0.54387	0.065419	0.056159	0.059932
Meth__cg02032115__IGSF8	0.054675	0.053024	0.63275	0.65654	0.12574	0.11919	0.11644	0.20956	0.19506	0.10937	0.12173	0.50166	0.32617	0.050682	0.17328	0.091316	0.26932	0.52858	0.10005	0.53787	0.71024	0.21215	0.067274	0.053627	0.1011	0.13609	0.10095	0.09483	0.087288	0.051407	0.052608	0.058824	0.22158	0.20755	0.11483	0.10435	0.056962	0.41202	0.18828
Meth__cg04590978__CCNJ	0.43869	0.43727	0.82567	0.10075	0.083508	0.83596	0.75819	0.090663	0.1366	0.10545	0.10381	0.10098	0.21845	0.037236	0.12654	0.89957	0.13356	0.19941	0.038431	0.046788	0.091043	0.46694	0.089681	0.3284	0.37844	0.086139	0.12568	0.098951	0.20566	0.06363	0.46217	0.068671	0.03783	0.066506	0.96219	0.11772	0.16343	0.43552	0.93455
Meth__cg03998173__RHEB	0.048895	0.22675	0.05538	0.060176	0.036119	0.38593	0.23656	0.096819	0.061489	0.043316	0.046265	0.071217	0.12839	0.029476	0.038253	0.037719	0.047139	0.065615	0.033367	0.6314	0.56573	0.087834	0.057387	0.030793	0.14866	0.83685	0.11174	0.083929	0.1126	0.027059	0.029239	0.28881	0.039079	0.038971	0.082078	0.10491	0.054418	0.043655	0.069379
Meth__cg11538128__ZNF354C	0.3411	0.039662	0.035596	0.42772	0.023673	0.026538	0.92049	0.29691	0.11088	0.042473	0.034506	0.022497	0.76748	0.12697	0.10655	0.028823	0.025579	0.081885	0.037631	0.24824	0.35578	0.741	0.035269	0.027479	0.83853	0.85919	0.064036	0.087925	0.083617	0.032161	0.33072	0.069188	0.047755	0.023204	0.26094	0.043846	0.037876	0.033754	0.047652
Meth__cg19762747__CRX	0.065714	0.041747	0.91989	0.8722	0.85223	0.2789	0.59105	0.9651	0.06463	0.24793	0.75887	0.7918	0.81864	0.052246	0.065925	0.65289	0.41084	0.078444	0.040971	0.69338	0.7425	0.19841	0.41831	0.13337	0.13594	0.5498	0.091106	0.23462	0.080654	0.56724	0.054998	0.053471	0.032252	0.060165	0.28129	0.1022	0.64437	0.37684	0.51971
Meth__cg00119079__LAMP3	0.28744	0.5045	0.11136	0.13135	0.56389	0.90101	0.88932	0.10649	0.067755	0.15789	0.4055	0.089097	0.19984	0.57947	0.074733	0.073881	0.20483	0.12892	0.31969	0.89854	0.55412	0.79131	0.42137	0.27633	0.58431	0.099018	0.079248	0.73079	0.30559	0.085762	0.32391	0.061996	0.29997	0.050751	0.79494	0.060795	0.10261	0.43625	0.6593
Meth__cg11846956__KLK10	0.8711	0.043766	0.041038	0.26967	0.038411	0.60546	0.5067	0.026443	0.031417	0.034836	0.60844	0.32191	0.076531	0.11006	0.061442	0.049934	0.13414	0.070482	0.40904	0.10622	0.071852	0.83806	0.037644	0.5112	0.92193	0.24335	0.3089	0.95154	0.37397	0.033694	0.065747	0.11328	0.023171	0.024147	0.058043	0.061825	0.036092	0.035485	0.032108
Meth__cg00290506__CNIH3	0.95154	0.027059	0.53562	0.044178	0.048605	0.96951	0.9137	0.022844	0.026987	0.11986	0.96807	0.058172	0.17819	0.15632	0.03237	0.038875	0.03197	0.081269	0.022799	0.70416	0.050029	0.051282	0.039068	0.084371	0.75646	0.039286	0.089842	0.91523	0.12261	0.034093	0.34731	0.050526	0.035541	0.026918	0.49977	0.72504	0.044343	0.38787	0.55352
Meth__cg12800028__GPR6	0.21956	0.33379	0.38974	0.099429	0.23092	0.87643	0.55122	0.60491	0.057005	0.37589	0.44546	0.71527	0.71192	0.46573	0.058301	0.054266	0.55452	0.14065	0.097047	0.44391	0.31655	0.70316	0.15356	0.35148	0.76273	0.17056	0.084632	0.88054	0.1273	0.37694	0.49893	0.26646	0.072677	0.031261	0.15993	0.40881	0.057611	0.26577	0.18706
Meth__cg17701886__B3GNT5	0.77203	0.57047	0.094199	0.50322	0.86472	0.090658	0.86485	0.038001	0.094171	0.43974	0.078217	0.050863	0.11302	0.62668	0.087743	0.08715	0.08563	0.11927	0.24784	0.37231	0.3919	0.85786	0.13302	0.79106	0.17144	0.078535	0.099707	0.38298	0.37924	0.073483	0.07921	0.078909	0.12135	0.0473	0.89075	0.75338	0.56443	0.8369	0.83783
Meth__cg06179485__TMEM54	0.31275	0.11272	0.086554	0.42972	0.14348	0.74679	0.15034	0.19859	0.30951	0.4536	0.067592	0.15154	0.18787	0.11357	0.35123	0.069648	0.093395	0.096191	0.084854	0.11655	0.36796	0.10089	0.15489	0.10879	0.51294	0.19737	0.09375	0.69307	0.17957	0.052991	0.060185	0.17881	0.18607	0.048555	0.089543	0.10798	0.073898	0.077232	0.097597
Meth__cg14213992__ZNF546	0.05307	0.67068	0.95232	0.3861	0.11903	0.053089	0.20379	0.69415	0.41284	0.19626	0.57793	0.82581	0.94354	0.12844	0.3317	0.1053	0.029592	0.229	0.36385	0.72909	0.61012	0.079103	0.67828	0.40563	0.063368	0.43093	0.063531	0.20218	0.36963	0.025049	0.03876	0.078144	0.6778	0.28293	0.067811	0.12878	0.046273	0.22025	0.21561
Meth__cg01242619__PLEC1	0.071044	0.061516	0.070769	0.069439	0.084677	0.67605	0.063481	0.11441	0.054454	0.091508	0.059834	0.45772	0.27211	0.057477	0.08028	0.071249	0.10347	0.09815	0.25432	0.066725	0.081414	0.059935	0.8717	0.088765	0.092243	0.081241	0.12029	0.10837	0.097254	0.094879	0.072633	0.8337	0.12354	0.09608	0.052639	0.050233	0.12352	0.064944	0.058657
Meth__cg10154926__HAP1	0.05149	0.022167	0.05716	0.043959	0.027332	0.030192	0.054171	0.053109	0.033079	0.032846	0.45826	0.034084	0.061506	0.025566	0.041771	0.027348	0.031097	0.092373	0.036235	0.042499	0.031057	0.030677	0.053372	0.034156	0.82013	0.037825	0.067887	0.12692	0.040177	0.034835	0.022574	0.033112	0.038671	0.030047	0.034782	0.032381	0.044504	0.035863	0.0367
Meth__cg15817236__ALX4	0.92118	0.049071	0.060649	0.572	0.34738	0.85884	0.94661	0.3262	0.046373	0.74932	0.41467	0.19702	0.94443	0.62455	0.048663	0.11435	0.04434	0.082505	0.038583	0.95909	0.95525	0.94935	0.21258	0.58853	0.78719	0.58202	0.08864	0.91041	0.23185	0.14634	0.035534	0.049072	0.074862	0.04294	0.95944	0.57198	0.049532	0.50267	0.48672
Meth__cg04488521__ZNF354C	0.93673	0.018679	0.1991	0.61411	0.027935	0.025427	0.98133	0.36332	0.74908	0.040777	0.021638	0.02473	0.83197	0.12615	0.5575	0.026559	0.020877	0.057463	0.031532	0.94419	0.89313	0.74756	0.022107	0.078345	0.80257	0.64731	0.042921	0.17423	0.21913	0.017761	0.11875	0.090608	0.018441	0.017726	0.51646	0.080145	0.028283	0.38381	0.66692
Meth__cg06940107__C21orf100	0.18767	0.075508	0.078745	0.18542	0.5252	0.28102	0.21691	0.87566	0.81948	0.35835	0.44743	0.1981	0.16071	0.25306	0.70708	0.64171	0.76755	0.16398	0.085128	0.071719	0.32565	0.90484	0.16216	0.70863	0.42077	0.51531	0.079646	0.30817	0.16649	0.073781	0.71389	0.32253	0.3782	0.10943	0.58805	0.16823	0.061394	0.4776	0.24814
Meth__cg17834752__KCNK9	0.92358	0.031918	0.78672	0.14769	0.15411	0.95324	0.93431	0.17107	0.3092	0.93626	0.9392	0.49097	0.69221	0.89259	0.30242	0.034774	0.041699	0.14859	0.088447	0.94218	0.78095	0.50213	0.074818	0.71079	0.90546	0.90962	0.26251	0.93128	0.064786	0.032203	0.03495	0.2715	0.028281	0.029376	0.73673	0.57817	0.62605	0.51254	0.58975
Meth__cg24115571__FZD6	0.10924	0.087241	0.096925	0.82675	0.12733	0.066934	0.48213	0.04538	0.13113	0.21099	0.059811	0.059714	0.080601	0.16957	0.093046	0.056034	0.044255	0.071911	0.043549	0.03143	0.065991	0.25953	0.051465	0.52929	0.10883	0.080547	0.23976	0.23591	0.13247	0.087335	0.035667	0.11971	0.088384	0.039582	0.045146	0.36431	0.055105	0.081105	0.12319
Meth__cg00679738__FAM89A	0.83439	0.052309	0.064153	0.032909	0.54516	0.02266	0.9787	0.19963	0.020253	0.96884	0.022584	0.03139	0.035965	0.9452	0.024737	0.016925	0.016553	0.060236	0.2318	0.017088	0.028619	0.93125	0.021613	0.97369	0.031088	0.017306	0.22898	0.96588	0.05351	0.033076	0.027087	0.12137	0.011396	0.015255	0.49252	0.77447	0.024844	0.81123	0.64755
Meth__cg02238826__B3GNT5	0.88831	0.47428	0.047296	0.49382	0.95198	0.040686	0.95168	0.02755	0.046354	0.23538	0.041575	0.034122	0.058033	0.88269	0.085025	0.034119	0.034444	0.075778	0.056468	0.41055	0.34655	0.7931	0.043472	0.95296	0.064395	0.048823	0.092238	0.36184	0.52098	0.045399	0.033797	0.051216	0.049473	0.033948	0.96361	0.83149	0.59868	0.68549	0.69432
Meth__cg12629515__HIST1H2BO	0.095199	0.08997	0.53531	0.24938	0.25148	0.2817	0.26667	0.79658	0.10255	0.42968	0.15514	0.10375	0.39883	0.18275	0.092617	0.46033	0.057069	0.27624	0.80332	0.083422	0.095998	0.54527	0.15017	0.13884	0.20628	0.10935	0.14107	0.13099	0.14685	0.83318	0.079065	0.41481	0.59145	0.29143	0.13378	0.17471	0.16182	0.098686	0.10157
Meth__cg11919694__TBC1D10B	0.054432	0.19681	0.079274	0.23037	0.086619	0.10184	0.07043	0.1682	0.079721	0.068209	0.067573	0.50383	0.12022	0.083394	0.13173	0.17506	0.048568	0.094005	0.036889	0.091159	0.075892	0.068817	0.24774	0.32057	0.38322	0.093172	0.13425	0.11396	0.082599	0.37527	0.055081	0.043338	0.059824	0.10636	0.040114	0.13665	0.2852	0.11448	0.068568
Meth__cg22151768__FBXL14	0.037494	0.067726	0.1427	0.06943	0.22388	0.03373	0.053836	0.054066	0.071671	0.077313	0.34665	0.17458	0.20299	0.032848	0.077835	0.063969	0.049145	0.092355	0.092231	0.1197	0.070963	0.029389	0.68174	0.057162	0.21277	0.060142	0.083342	0.060503	0.12618	0.026216	0.018078	0.028831	0.024397	0.033361	0.028701	0.16871	0.051173	0.056694	0.042812
Meth__cg09009259__MUM1	0.089656	0.088579	0.11034	0.54768	0.37528	0.59899	0.14257	0.07755	0.15366	0.73657	0.07571	0.10279	0.12334	0.21538	0.41525	0.068684	0.57399	0.10777	0.045745	0.11536	0.11592	0.23542	0.11915	0.11119	0.32938	0.76844	0.13589	0.1767	0.67437	0.04148	0.052551	0.069639	0.12837	0.054752	0.046298	0.12687	0.14907	0.063381	0.22123
Meth__cg07629017__NPBWR1	0.21412	0.026729	0.94435	0.70462	0.20359	0.24813	0.25824	0.92345	0.051172	0.082041	0.84587	0.60395	0.84297	0.16056	0.079695	0.72732	0.075414	0.54651	0.032906	0.35799	0.35577	0.59927	0.30228	0.9439	0.61655	0.28008	0.10044	0.4629	0.073766	0.23572	0.048801	0.043182	0.055567	0.050769	0.095186	0.1	0.68269	0.65619	0.31899
Meth__cg15210596__SCCPDH	0.019517	0.020319	0.76198	0.022427	0.024658	0.026802	0.030568	0.028947	0.021321	0.037623	0.20605	0.043097	0.89605	0.020089	0.024784	0.033045	0.021675	0.043198	0.022163	0.025806	0.023491	0.03043	0.026764	0.020597	0.048046	0.02799	0.03484	0.022942	0.029268	0.029351	0.020917	0.026413	0.022587	0.028208	0.033757	0.054786	0.036893	0.033057	0.025066
Meth__cg26153631__HOXC10	0.88131	0.49295	0.11528	0.068084	0.057038	0.56454	0.84419	0.045672	0.081877	0.66734	0.05077	0.066536	0.098613	0.053757	0.084538	0.078652	0.06812	0.11583	0.04842	0.64213	0.82415	0.57624	0.14885	0.068371	0.75414	0.0633	0.11023	0.086966	0.58863	0.060863	0.05879	0.095573	0.054528	0.060348	0.054012	0.10793	0.069346	0.054539	0.056827
Meth__cg04337944__FBLN1	0.040649	0.040529	0.04777	0.47582	0.38915	0.76717	0.40726	0.055831	0.030247	0.39731	0.034483	0.13111	0.45205	0.46065	0.033847	0.13284	0.21879	0.06661	0.022355	0.93431	0.9404	0.24106	0.38676	0.61713	0.8064	0.25536	0.14295	0.32615	0.084925	0.337	0.29993	0.42906	0.4007	0.030726	0.93931	0.85326	0.068182	0.40702	0.28044
Meth__cg25340403__LYPD3	0.041991	0.035241	0.36761	0.052266	0.20651	0.83676	0.058992	0.47752	0.062234	0.15438	0.42546	0.079824	0.18769	0.030084	0.056727	0.30018	0.66495	0.076535	0.83915	0.03933	0.037908	0.2338	0.80747	0.035903	0.7884	0.036387	0.3407	0.26306	0.040486	0.82379	0.028007	0.51634	0.2241	0.16982	0.02642	0.0736	0.040626	0.040225	0.044181
Meth__cg08431931__MGC26816	0.11229	0.084761	0.16142	0.16722	0.16685	0.96307	0.14682	0.12463	0.23428	0.22235	0.19591	0.18904	0.85287	0.11398	0.16116	0.40836	0.68518	0.095924	0.053885	0.79324	0.80893	0.77854	0.18542	0.65845	0.1839	0.96466	0.17159	0.70045	0.11433	0.1576	0.81361	0.2375	0.059611	0.097924	0.9787	0.19631	0.19718	0.20448	0.1571
Meth__cg13936125__GNAO1	0.099232	0.033322	0.042166	0.034261	0.02737	0.98173	0.04019	0.042185	0.037047	0.045018	0.10769	0.028251	0.062683	0.5823	0.032252	0.035792	0.02854	0.058338	0.037992	0.039332	0.060209	0.058214	0.033241	0.028377	0.53895	0.047045	0.042804	0.068071	0.045646	0.029419	0.030016	0.054924	0.028495	0.026743	0.026475	0.064807	0.037865	0.040787	0.04469
Meth__cg21099488__PELI2	0.37638	0.048228	0.86725	0.40589	0.039435	0.97233	0.58572	0.033818	0.041959	0.061185	0.94753	0.063713	0.061658	0.41698	0.052517	0.04838	0.03749	0.043494	0.024265	0.9015	0.49067	0.53856	0.050348	0.82835	0.66998	0.095044	0.076102	0.92253	0.058526	0.054692	0.04549	0.55574	0.04159	0.03233	0.12242	0.8894	0.054126	0.045076	0.041501
Meth__cg13277179__PHKG2	0.063923	0.042414	0.15048	0.067037	0.21981	0.26201	0.10572	0.058809	0.11532	0.2012	0.11175	0.10568	0.10231	0.038614	0.11601	0.044704	0.041289	0.054218	0.029738	0.072396	0.092376	0.42371	0.059676	0.31356	0.47366	0.13983	0.067129	0.41502	0.08064	0.041918	0.30589	0.14929	0.039673	0.2466	0.076193	0.11068	0.044929	0.13156	0.093388
Meth__cg10294836__DYRK1B	0.068206	0.072411	0.616	0.089036	0.11519	0.068847	0.0728	0.063415	0.074121	0.088669	0.5352	0.44593	0.63623	0.059585	0.15893	0.075541	0.5361	0.59604	0.93363	0.088167	0.078043	0.073339	0.1043	0.072356	0.10307	0.088274	0.097552	0.11697	0.13582	0.080727	0.90781	0.89142	0.056172	0.91942	0.084668	0.13494	0.91606	0.59892	0.38215
Meth__cg17240454__SPDEF	0.071921	0.080569	0.84438	0.16096	0.42174	0.85402	0.15374	0.85936	0.8863	0.68586	0.87125	0.79173	0.60177	0.08789	0.76141	0.80445	0.85362	0.74246	0.25603	0.40124	0.61252	0.10161	0.90162	0.15248	0.4453	0.12263	0.14173	0.21596	0.14137	0.86674	0.67935	0.17641	0.29944	0.093849	0.058771	0.15884	0.098917	0.068695	0.068567
Meth__cg00756058__DZIP1	0.96833	0.030265	0.97005	0.56045	0.024725	0.030488	0.62167	0.34321	0.019434	0.97643	0.026764	0.017164	0.89565	0.59635	0.024186	0.4943	0.026056	0.097789	0.018138	0.97245	0.96711	0.97205	0.02222	0.53529	0.9283	0.97159	0.095064	0.94587	0.046695	0.026231	0.017612	0.018472	0.030433	0.022009	0.77069	0.86617	0.024053	0.66824	0.94356
Meth__cg24881834__ME1	0.083263	0.071448	0.081589	0.14225	0.058354	0.34211	0.9518	0.058323	0.12932	0.056617	0.27773	0.070091	0.096239	0.17614	0.10463	0.06974	0.052026	0.082832	0.052402	0.043473	0.077971	0.3829	0.085865	0.20927	0.090895	0.8503	0.056051	0.9032	0.090175	0.051092	0.20383	0.06474	0.96194	0.040654	0.060022	0.87993	0.074803	0.052394	0.047924
Meth__cg03168582__DMRT1	0.98579	0.016823	0.35185	0.21206	0.65902	0.97659	0.98775	0.036713	0.015259	0.043789	0.63041	0.057578	0.90647	0.26717	0.022027	0.50788	0.21912	0.028658	0.013205	0.98999	0.98491	0.95502	0.057128	0.76467	0.81531	0.027772	0.027457	0.96845	0.03187	0.019083	0.38085	0.067916	0.086943	0.014286	0.95405	0.41517	0.73041	0.46002	0.91337
Meth__cg13969584__AFG3L1	0.10116	0.021031	0.042434	0.13726	0.057105	0.84712	0.20174	0.017959	0.044152	0.035939	0.10027	0.252	0.83806	0.05741	0.029951	0.03126	0.027976	0.078929	0.82651	0.015952	0.037896	0.25902	0.040333	0.50624	0.79554	0.59886	0.037136	0.29035	0.038787	0.026615	0.89169	0.18683	0.020762	0.024593	0.028277	0.43	0.033533	0.037719	0.03742
Meth__cg17864730__ITGB8	0.048052	0.65607	0.47805	0.12863	0.037607	0.21752	0.33071	0.057494	0.02807	0.21529	0.0512	0.02898	0.14006	0.10718	0.043124	0.038309	0.029318	0.10732	0.025367	0.36216	0.075311	0.47696	0.056008	0.12816	0.4036	0.04875	0.060694	0.14054	0.18454	0.052867	0.027042	0.0899	0.090841	0.026173	0.8504	0.068925	0.039135	0.14096	0.47354
Meth__cg06836736__ME1	0.056626	0.049355	0.069316	0.10804	0.042055	0.275	0.90886	0.051575	0.13043	0.042119	0.17125	0.049966	0.089804	0.16077	0.1303	0.037582	0.04986	0.067748	0.043076	0.044801	0.059175	0.32002	0.070744	0.19291	0.090376	0.60832	0.064877	0.80606	0.11281	0.041451	0.13052	0.042413	0.90659	0.034107	0.040667	0.83855	0.043809	0.049727	0.050553
Meth__cg18399703__EVA1	0.06938	0.030394	0.044513	0.065406	0.042095	0.156	0.13177	0.060707	0.03645	0.052304	0.040838	0.028012	0.053966	0.043186	0.042128	0.038054	0.056791	0.078098	0.046528	0.036102	0.034088	0.79788	0.050287	0.0616	0.50194	0.043153	0.14241	0.11886	0.066466	0.063553	0.047422	0.33044	0.10251	0.035251	0.080335	0.081975	0.041728	0.04848	0.078775
Meth__cg27613076__INPP5F	0.038359	0.090479	0.058596	0.19849	0.058522	0.11051	0.10088	0.077062	0.26736	0.098675	0.064194	0.052632	0.16541	0.053641	0.24242	0.077051	0.292	0.046331	0.10612	0.10365	0.057532	0.33151	0.086422	0.068455	0.23947	0.089997	0.042532	0.11429	0.13212	0.042336	0.049921	0.39007	0.033378	0.036571	0.066388	0.086093	0.03158	0.11444	0.097002
Meth__cg02569613__C10orf72	0.65276	0.067827	0.97762	0.69045	0.21241	0.95117	0.95847	0.73642	0.036493	0.086289	0.065281	0.68907	0.81834	0.52384	0.049936	0.26976	0.083965	0.092659	0.038055	0.9626	0.96382	0.58373	0.066759	0.9681	0.89419	0.59652	0.073798	0.93772	0.076599	0.05908	0.6102	0.63618	0.29048	0.041583	0.95015	0.42415	0.10313	0.28293	0.71957
Meth__cg15195276__EDG2	0.026643	0.026998	0.9804	0.035059	0.014316	0.016842	0.019948	0.59013	0.023227	0.37838	0.059415	0.10403	0.15192	0.095556	0.025903	0.084856	0.016264	0.060981	0.022201	0.37451	0.044615	0.018834	0.015034	0.022491	0.071086	0.023086	0.049015	0.095133	0.026921	0.030634	0.023744	0.016109	0.2381	0.032539	0.027691	0.04535	0.035666	0.028196	0.044298
Meth__cg01743370__GCA	0.034987	0.02866	0.037184	0.038809	0.030747	0.33554	0.03175	0.27382	0.059132	0.040007	0.5176	0.046407	0.058246	0.0252	0.14429	0.046411	0.033487	0.10299	0.10559	0.044879	0.036491	0.030742	0.045764	0.036524	0.082905	0.045874	0.047966	0.039777	0.1115	0.056078	0.057232	0.033686	0.061728	0.03821	0.039538	0.054485	0.048386	0.034661	0.042475
Meth__cg01062029__ROR2	0.099696	0.049869	0.8986	0.9046	0.81198	0.87369	0.45367	0.19604	0.067585	0.84831	0.76419	0.58383	0.86382	0.041673	0.092974	0.53794	0.45332	0.13059	0.52004	0.77297	0.81856	0.28611	0.15586	0.59242	0.8088	0.05922	0.048778	0.12965	0.07186	0.090808	0.036074	0.060439	0.61582	0.13205	0.29668	0.12344	0.82445	0.49891	0.39369
Meth__cg21134096__RHEB	0.0591	0.80409	0.073474	0.25685	0.050213	0.38983	0.59127	0.045855	0.058559	0.099249	0.04698	0.095693	0.56663	0.058934	0.055846	0.092021	0.055991	0.092595	0.062429	0.63158	0.63018	0.23865	0.21641	0.057073	0.090781	0.87607	0.14538	0.084052	0.61373	0.043105	0.059249	0.56939	0.072567	0.042279	0.13086	0.16298	0.087719	0.059569	0.50062
Meth__cg10135717__ADAMTS17	0.080965	0.12094	0.19773	0.18668	0.094598	0.40651	0.10733	0.53519	0.091775	0.099123	0.39317	0.29238	0.3454	0.081458	0.10809	0.38523	0.11609	0.15551	0.50714	0.40204	0.14394	0.13871	0.17673	0.11095	0.58185	0.29258	0.10983	0.64052	0.11707	0.88096	0.077001	0.10749	0.27423	0.13868	0.26049	0.13214	0.085731	0.18025	0.19658
Meth__cg20367961__EDN2	0.056359	0.051505	0.10835	0.072609	0.23695	0.65201	0.050534	0.19795	0.036938	0.10127	0.77935	0.20644	0.32688	0.034867	0.051388	0.34326	0.5923	0.10634	0.84114	0.058672	0.10921	0.083138	0.89922	0.084393	0.78352	0.074444	0.10997	0.15478	0.063587	0.42947	0.05472	0.5225	0.8427	0.090328	0.14629	0.17677	0.15613	0.070379	0.074824
Meth__cg06377278__RUNX3	0.98513	0.016959	0.016639	0.68245	0.68436	0.98398	0.9832	0.024367	0.015765	0.6888	0.020867	0.020577	0.39004	0.55235	0.014271	0.97467	0.012596	0.018544	0.79629	0.99109	0.98699	0.95585	0.027245	0.98808	0.97563	0.0209	0.13676	0.97227	0.023592	0.013309	0.014508	0.032304	0.012055	0.010461	0.99104	0.97405	0.98027	0.60776	0.65041
Meth__cg04587910__XLF	0.085734	0.093994	0.30344	0.88615	0.52254	0.20184	0.098016	0.29362	0.14955	0.59306	0.086053	0.2271	0.14772	0.070307	0.14625	0.15825	0.27744	0.47459	0.072812	0.11138	0.10259	0.30623	0.15275	0.085843	0.15854	0.11287	0.65245	0.1311	0.14194	0.07394	0.10001	0.080516	0.11413	0.40385	0.15458	0.11343	0.47041	0.10235	0.11069
Meth__cg18338311__LOC124842	0.79951	0.04059	0.73928	0.23458	0.06371	0.97054	0.66826	0.68595	0.051291	0.041261	0.11123	0.3006	0.4102	0.36796	0.043832	0.040905	0.36711	0.088694	0.038925	0.60362	0.20367	0.048231	0.074186	0.11944	0.90221	0.062539	0.039092	0.94658	0.083643	0.053301	0.38971	0.10705	0.036214	0.031215	0.60768	0.33503	0.045296	0.067191	0.051424
Meth__cg13311440__CD48	0.6998	0.062975	0.90914	0.80853	0.67899	0.076119	0.27632	0.9689	0.84289	0.36003	0.56439	0.83292	0.89302	0.028932	0.67026	0.45505	0.85646	0.080336	0.023366	0.66873	0.42286	0.055291	0.075868	0.7917	0.69136	0.17649	0.046959	0.077495	0.042389	0.84648	0.05504	0.030152	0.85118	0.064565	0.18618	0.078351	0.7034	0.42955	0.50576
Meth__cg05205664__UCP2	0.048833	0.050209	0.055604	0.17268	0.051534	0.53308	0.059087	0.03737	0.18104	0.040873	0.059234	0.30211	0.53041	0.036324	0.18618	0.071615	0.048495	0.10988	0.73665	0.062141	0.058892	0.045307	0.61892	0.047978	0.08648	0.061642	0.12611	0.084647	0.12412	0.24015	0.074901	0.072538	0.059242	0.046182	0.050626	0.10466	0.11408	0.05399	0.062003
Meth__cg01725199__GALNT12	0.056298	0.059126	0.039547	0.056859	0.047271	0.66526	0.95712	0.53485	0.048242	0.049222	0.040663	0.08049	0.065138	0.042637	0.036561	0.11609	0.047592	0.16526	0.21285	0.037533	0.042685	0.073312	0.03756	0.041172	0.28815	0.066589	0.057481	0.1149	0.072391	0.053974	0.041709	0.081326	0.032944	0.027666	0.8852	0.095015	0.04676	0.041405	0.051159
Meth__cg01520924__HSPA2	0.21635	0.92864	0.65842	0.51552	0.65013	0.89627	0.93719	0.055097	0.043456	0.26804	0.64922	0.37054	0.67649	0.80087	0.042698	0.48453	0.453	0.14513	0.041041	0.26603	0.10415	0.9336	0.056423	0.51801	0.098588	0.56506	0.091983	0.18324	0.62264	0.04642	0.047312	0.60515	0.59293	0.069381	0.9365	0.11517	0.067339	0.76769	0.92165
Meth__cg26806924__PROCR	0.24564	0.03236	0.71153	0.83128	0.23269	0.49724	0.055518	0.36875	0.049159	0.083601	0.55505	0.60045	0.6279	0.037339	0.053615	0.20501	0.11699	0.052395	0.04257	0.065139	0.088622	0.32232	0.077029	0.35987	0.070325	0.36627	0.056208	0.22513	0.06391	0.29257	0.041366	0.033557	0.50268	0.10444	0.44366	0.061734	0.55302	0.3594	0.33958
Meth__cg18452324__MFNG	0.06418	0.062034	0.96248	0.81214	0.11045	0.94321	0.090204	0.96782	0.080558	0.25396	0.79897	0.93495	0.93502	0.040529	0.075253	0.66978	0.95954	0.87473	0.38049	0.10311	0.088107	0.050569	0.95555	0.031954	0.086626	0.079184	0.054585	0.21509	0.10774	0.076607	0.28232	0.030183	0.10433	0.037569	0.13773	0.075509	0.048495	0.67581	0.58438
