Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg25063710__BRWD3	0.3396	0.066733	0.083972	0.073797	0.062558	0.032841	0.05427	0.18571	0.050415	0.42316	0.063252	0.11325	0.12211	0.065705	0.059703	0.29202	0.2202	0.10077	0.059633	0.052386	0.049964	0.20524	0.073634	0.3275	0.077142	0.084242	0.14484	0.22767	0.18183	0.060339	0.031734	0.12088	0.041833	0.08	0.14351	0.27142	0.097953	0.10161
Meth__cg26035633__IDH3G	0.53748	0.037724	0.064568	0.060025	0.35633	0.043745	0.051194	0.45845	0.037241	0.036467	0.050468	0.047269	0.071095	0.03592	0.053053	0.23319	0.52479	0.073813	0.027394	0.041052	0.042388	0.48293	0.50091	0.47907	0.067374	0.046656	0.1565	0.36233	0.073171	0.28616	0.032082	0.48678	0.039359	0.23734	0.091803	0.55112	0.22088	0.043195
Meth__cg01693108__SRPK1	0.037249	0.039426	0.057597	0.047068	0.036092	0.040056	0.046674	0.413	0.035173	0.054515	0.055707	0.040222	0.11305	0.025163	0.039631	0.028696	0.044247	0.10383	0.034764	0.044259	0.042873	0.05585	0.078801	0.055119	0.074946	0.046812	0.076055	0.069362	0.11787	0.035549	0.037982	0.032254	0.034789	0.028416	0.092178	0.045743	0.04886	0.053643
Meth__cg14134005__GATA4	0.46144	0.047574	0.9014	0.05294	0.05117	0.37031	0.20313	0.81793	0.063857	0.05295	0.53359	0.76158	0.51107	0.069649	0.061477	0.5165	0.088596	0.13344	0.040127	0.79461	0.7255	0.88249	0.57968	0.81177	0.497	0.53518	0.11691	0.086361	0.077252	0.1456	0.10916	0.11022	0.077058	0.48001	0.69886	0.88203	0.45142	0.40278
Meth__cg13823136__ST6GALNAC5	0.066034	0.032333	0.95303	0.084793	0.038063	0.027752	0.067712	0.05006	0.025177	0.047301	0.046171	0.044105	0.92443	0.96998	0.035655	0.040558	0.024932	0.13005	0.029527	0.067618	0.047695	0.2766	0.040749	0.050869	0.91222	0.40175	0.11449	0.93111	0.069852	0.031728	0.036501	0.046964	0.034536	0.36364	0.16215	0.051474	0.051409	0.047177
Meth__cg22635155__PDE2A	0.10923	0.025753	0.59972	0.53169	0.063058	0.094317	0.095215	0.61721	0.039166	0.049361	0.1882	0.24283	0.16117	0.034748	0.03125	0.039754	0.057947	0.087966	0.032051	0.14789	0.38355	0.5399	0.078273	0.48543	0.12038	0.072199	0.1398	0.22251	0.050883	0.037529	0.035857	0.042727	0.035861	0.23448	0.063809	0.46124	0.065536	0.069313
Meth__cg07981588__YWHAZ	0.062463	0.041431	0.043904	0.044169	0.037992	0.044783	0.059691	0.052344	0.03775	0.033548	0.040515	0.059375	0.071053	0.024138	0.037981	0.035694	0.037857	0.084761	0.043222	0.030918	0.036675	0.057589	0.10087	0.039346	0.13166	0.047251	0.083721	0.062336	0.076289	0.037475	0.032938	0.055834	0.028514	0.039187	0.05996	0.050823	0.038489	0.045253
Meth__cg03672021__FLNA	0.34794	0.61109	0.055841	0.073804	0.18525	0.040993	0.054698	0.49841	0.062371	0.37724	0.039224	0.06487	0.48727	0.031645	0.069539	0.16497	0.19072	0.050276	0.042758	0.077146	0.051912	0.08545	0.66242	0.29507	0.085282	0.07476	0.092218	0.13868	0.13947	0.16378	0.037221	0.078767	0.045546	0.078193	0.099509	0.71943	0.11791	0.051828
Meth__cg02286990__CCDC28B	0.052727	0.036923	0.095678	0.068744	0.040311	0.046479	0.04821	0.059204	0.040258	0.058221	0.032649	0.059313	0.18916	0.03874	0.045552	0.37343	0.044032	0.061775	0.032318	0.22081	0.060511	0.066448	0.048292	0.064405	0.053916	0.074819	0.098884	0.14526	0.073225	0.04001	0.034414	0.045976	0.040884	0.65681	0.086467	0.066917	0.04991	0.40643
Meth__cg14037413__ZNF143	0.025515	0.019496	0.17515	0.024913	0.016058	0.018004	0.023268	0.15108	0.014803	0.025762	0.060538	0.015867	0.027936	0.022356	0.022576	0.020684	0.017405	0.05745	0.019133	0.028699	0.031796	0.11619	0.041625	0.026567	0.028689	0.022955	0.025174	0.036702	0.018941	0.024436	0.025213	0.35178	0.02919	0.02304	0.023007	0.021775	0.018749	0.01676
Meth__cg11371394__TGFBRAP1	0.21282	0.29094	0.19644	0.17489	0.13506	0.07401	0.13518	0.87266	0.16547	0.095182	0.14945	0.11114	0.11551	0.064398	0.1513	0.083066	0.10158	0.16772	0.073544	0.16837	0.16078	0.3073	0.39653	0.10512	0.1181	0.11324	0.10031	0.33247	0.20006	0.06524	0.071573	0.11625	0.060078	0.056359	0.15254	0.092988	0.075212	0.085977
Meth__cg16168311__APOA1BP	0.06511	0.022157	0.1571	0.14415	0.085667	0.073387	0.07233	0.88964	0.076569	0.17188	0.07316	0.11225	0.22703	0.050888	0.074836	0.068097	0.093374	0.053693	0.023383	0.10088	0.13527	0.18989	0.16032	0.17885	0.064622	0.1014	0.061848	0.078878	0.066501	0.047527	0.027192	0.029414	0.029952	0.03515	0.061897	0.11223	0.041714	0.030127
Meth__cg12914362__FZD8	0.042977	0.03551	0.50785	0.03331	0.023582	0.033772	0.034964	0.051528	0.036169	0.034017	0.044744	0.04146	0.15653	0.10286	0.032344	0.035574	0.043579	0.064258	0.026386	0.029189	0.040524	0.037812	0.039654	0.052331	0.066736	0.036514	0.060635	0.47798	0.047314	0.031961	0.030131	0.04324	0.031529	0.029303	0.039256	0.035619	0.036066	0.034195
Meth__cg18180155__RIBC2	0.39572	0.04953	0.072695	0.037936	0.034353	0.37333	0.10535	0.31235	0.032711	0.079585	0.039447	0.04625	0.089948	0.027508	0.033891	0.24395	0.065789	0.051828	0.048177	0.454	0.043552	0.65138	0.34918	0.3227	0.074815	0.062309	0.058407	0.090524	0.1662	0.042181	0.27491	0.049566	0.024538	0.024018	0.077699	0.042916	0.12727	0.47528
Meth__cg27016990__KCNQ3	0.06018	0.013135	0.9908	0.013717	0.0089426	0.95047	0.58623	0.54976	0.012177	0.013215	0.01693	0.057715	0.50376	0.043626	0.014877	0.028787	0.050753	0.020882	0.0083918	0.51328	0.028333	0.010405	0.04695	0.47987	0.91569	0.12061	0.058531	0.98172	0.020972	0.0085607	0.015077	0.23414	0.008969	0.18625	0.11497	0.017518	0.013704	0.014257
Meth__cg06200697__CTNND1	0.029951	0.030869	0.088319	0.12372	0.87784	0.15535	0.26357	0.43659	0.47548	0.91197	0.78646	0.52499	0.12291	0.10813	0.46102	0.084202	0.48132	0.50275	0.19154	0.082756	0.062608	0.78449	0.032651	0.063974	0.23964	0.057964	0.38849	0.047517	0.050882	0.037448	0.18725	0.046831	0.73004	0.29307	0.60088	0.083152	0.22491	0.69592
Meth__cg04447890__GPR177	0.15905	0.32899	0.87005	0.16905	0.46659	0.17305	0.2317	0.5618	0.13535	0.15255	0.12891	0.15002	0.59003	0.13767	0.13036	0.15853	0.13006	0.25038	0.15049	0.22883	0.1968	0.72057	0.15012	0.36778	0.21982	0.16952	0.23182	0.24444	0.2028	0.13259	0.1122	0.16326	0.12958	0.81796	0.20963	0.19689	0.19757	0.16647
Meth__cg01140782__FAM58A	0.56571	0.046902	0.05575	0.052751	0.50715	0.029134	0.052994	0.3846	0.030086	0.035902	0.043196	0.073083	0.054692	0.028027	0.037222	0.46988	0.4624	0.22698	0.03417	0.048657	0.047961	0.52552	0.48077	0.58373	0.060303	0.048839	0.35469	0.46682	0.081451	0.56276	0.034994	0.1804	0.047272	0.15209	0.09234	0.62925	0.45224	0.05201
Meth__cg10806140__SFRP4	0.071773	0.051965	0.56303	0.2146	0.10952	0.74305	0.18757	0.088304	0.03384	0.046082	0.061483	0.078085	0.41603	0.044509	0.069054	0.054505	0.047105	0.09647	0.03763	0.15636	0.1187	0.14705	0.096287	0.15186	0.39904	0.080694	0.34241	0.51138	0.13471	0.05169	0.045838	0.50135	0.038716	0.30978	0.070005	0.044571	0.043304	0.048901
Meth__cg00472814__ADAMTS1	0.16877	0.13559	0.68736	0.38781	0.043824	0.035007	0.064842	0.054151	0.02857	0.030929	0.037755	0.039209	0.30403	0.032991	0.040799	0.040712	0.027521	0.043312	0.025218	0.27723	0.052238	0.077578	0.040161	0.10411	0.64801	0.040443	0.054257	0.075295	0.10408	0.028281	0.025479	0.046815	0.023697	0.17224	0.91198	0.048599	0.035849	0.041541
Meth__cg06456512__ANP32A	0.11061	0.098204	0.18623	0.10363	0.072324	0.092027	0.10219	0.11294	0.083926	0.089149	0.16199	0.080938	0.18866	0.074424	0.0872	0.079587	0.070794	0.17853	0.078771	0.08899	0.1223	0.10105	0.64484	0.097327	0.11991	0.094514	0.11345	0.13099	0.1031	0.092269	0.0878	0.07645	0.080274	0.074826	0.050659	0.099722	0.083118	0.11038
Meth__cg16290737__CHGA	0.36212	0.026019	0.4352	0.04501	0.095238	0.13197	0.41355	0.33939	0.033832	0.052949	0.31213	0.11627	0.61516	0.028191	0.029742	0.051215	0.036751	0.053809	0.042904	0.16299	0.43144	0.94759	0.03965	0.21846	0.15884	0.34455	0.070236	0.80191	0.098678	0.034696	0.045832	0.031957	0.026395	0.16596	0.082267	0.046832	0.067962	0.032287
Meth__cg25826526__C20orf20	0.024652	0.019514	0.0199	0.018576	0.015429	0.013475	0.015552	0.026603	0.015374	0.018061	0.019966	0.024943	0.034237	0.014139	0.017092	0.84292	0.016413	0.048458	0.014028	0.019304	0.01646	0.02562	0.02235	0.029114	0.019602	0.023981	0.031555	0.044202	0.032787	0.029316	0.025894	0.025582	0.031375	0.013271	0.028874	0.025225	0.02114	0.020404
Meth__cg08847038__C10orf63	0.076794	0.059594	0.87949	0.068189	0.068705	0.047994	0.14072	0.057468	0.10365	0.069106	0.098928	0.042668	0.18326	0.046428	0.069668	0.0621	0.048075	0.065867	0.096346	0.063011	0.083829	0.10807	0.17644	0.050932	0.12481	0.082542	0.12288	0.14728	0.14466	0.053755	0.061945	0.54462	0.049067	0.072534	0.09891	0.10486	0.14316	0.092411
Meth__cg07494047__ZNF304	0.036396	0.027345	0.053548	0.032331	0.026287	0.024315	0.032569	0.51056	0.02218	0.027735	0.041605	0.022806	0.050707	0.017015	0.026395	0.03071	0.025635	0.044651	0.022729	0.034714	0.029182	0.028971	0.036359	0.018929	0.064395	0.027831	0.048934	0.083562	0.051087	0.024126	0.023703	0.025097	0.026168	0.021073	0.084799	0.033679	0.026715	0.027101
Meth__cg22956483__IGF2	0.085362	0.039229	0.47481	0.42583	0.2577	0.64768	0.45575	0.83901	0.04672	0.060473	0.55822	0.17406	0.43208	0.057978	0.055069	0.20541	0.12735	0.092169	0.051638	0.87331	0.70527	0.44067	0.88837	0.59824	0.59533	0.72477	0.10134	0.56355	0.076923	0.053354	0.072295	0.05571	0.049607	0.15718	0.15451	0.62337	0.0559	0.11066
Meth__cg11016745__FLJ25444	0.50807	0.39266	0.092723	0.068763	0.36316	0.063544	0.089416	0.061556	0.075526	0.52786	0.065891	0.44854	0.47152	0.17161	0.070371	0.056742	0.083213	0.23874	0.3569	0.053874	0.078005	0.48636	0.50887	0.48478	0.11789	0.41351	0.54872	0.45604	0.43484	0.50545	0.07216	0.30123	0.05401	0.036803	0.19816	0.4557	0.29262	0.064069
Meth__cg01294695__MESP1	0.047297	0.061074	0.075873	0.15344	0.39569	0.43021	0.12059	0.23747	0.08977	0.34043	0.20354	0.23834	0.6458	0.032009	0.093934	0.16752	0.12103	0.10606	0.076462	0.37297	0.30575	0.95065	0.87229	0.64832	0.43646	0.61298	0.43688	0.75681	0.11818	0.048345	0.039008	0.24183	0.029185	0.70151	0.082737	0.2298	0.1126	0.055982
Meth__cg20964758__COVA1	0.37273	0.043827	0.049965	0.046162	0.098827	0.032092	0.041062	0.19272	0.046989	0.03056	0.041073	0.041179	0.11953	0.10406	0.051668	0.13875	0.11299	0.064576	0.038116	0.04132	0.038728	0.13243	0.033788	0.39414	0.088892	0.047215	0.065774	0.35177	0.15655	0.034126	0.033229	0.072539	0.028145	0.184	0.1433	0.46398	0.090512	0.039419
Meth__cg26624294__CETN2	0.56921	0.045708	0.060041	0.031644	0.44184	0.029524	0.047659	0.5354	0.030256	0.029834	0.063627	0.030214	0.069671	0.022197	0.033948	0.52604	0.53325	0.77917	0.031698	0.030989	0.040662	0.56841	0.46181	0.56612	0.056389	0.04053	0.53364	0.44676	0.073366	0.54941	0.028653	0.41751	0.022476	0.43043	0.02983	0.58881	0.44597	0.034835
Meth__cg17120423__CIRH1A	0.019856	0.012361	0.017455	0.018095	0.026817	0.013442	0.023367	0.052282	0.012807	0.020609	0.014361	0.012543	0.030563	0.013338	0.016354	0.012894	0.025509	0.022204	0.013509	0.013161	0.022137	0.020203	0.021119	0.025516	0.025145	0.01777	0.02715	0.044841	0.036689	0.01934	0.016969	0.23392	0.014759	0.020175	0.024426	0.025264	0.020234	0.022212
Meth__cg03039172__SIX5	0.063943	0.044703	0.099523	0.062922	0.052464	0.049764	0.055594	0.070579	0.055268	0.039367	0.085554	0.12445	0.14111	0.043338	0.064914	0.052414	0.051581	0.082084	0.042344	0.059116	0.06498	0.048036	0.082871	0.038965	0.081407	0.064355	0.12287	0.10741	0.11031	0.045667	0.054272	0.068578	0.041114	0.035845	0.094871	0.37938	0.049487	0.05873
Meth__cg14045283__MADCAM1	0.31483	0.027421	0.10352	0.10279	0.034936	0.075499	0.067055	0.41334	0.027815	0.038165	0.12446	0.034935	0.18278	0.031278	0.035842	0.12111	0.057812	0.071257	0.030371	0.061611	0.12396	0.08124	0.4019	0.21683	0.047081	0.05592	0.061377	0.19614	0.075852	0.026379	0.03569	0.024165	0.022105	0.070153	0.052009	0.03413	0.039495	0.052927
Meth__cg23910835__SFRP2	0.30301	0.070523	0.37448	0.21503	0.070477	0.17463	0.20075	0.44089	0.067969	0.072834	0.44984	0.1105	0.17267	0.070812	0.089004	0.2404	0.19606	0.24881	0.077012	0.092311	0.1344	0.3495	0.43317	0.3125	0.14959	0.22596	0.080456	0.24072	0.092015	0.083219	0.048535	0.078605	0.050042	0.052525	0.071665	0.16108	0.094754	0.089463
Meth__cg07347137__ZCCHC11	0.058037	0.058723	0.061654	0.071988	0.051747	0.054574	0.055675	0.061865	0.042872	0.061087	0.055244	0.048558	0.091095	0.10994	0.04286	0.046713	0.048618	0.090972	0.04328	0.84694	0.62861	0.23986	0.064415	0.065705	0.078388	0.070151	0.11024	0.13448	0.11681	0.0428	0.033257	0.036614	0.041318	0.06058	0.18273	0.057955	0.057903	0.050633
Meth__cg15525002__GBA	0.038269	0.036653	0.043385	0.036343	0.035089	0.031583	0.29437	0.043691	0.13325	0.049294	0.040417	0.022104	0.08591	0.028848	0.098795	0.030965	0.031658	0.051228	0.028296	0.045056	0.028458	0.080064	0.038525	0.048106	0.055153	0.039468	0.061019	0.065732	0.056172	0.033804	0.033216	0.036986	0.035747	0.02688	0.040203	0.05228	0.037381	0.044638
Meth__cg17694877__DIAPH2	0.48242	0.057047	0.084252	0.070154	0.10033	0.065725	0.064035	0.42554	0.46313	0.077834	0.060523	0.066795	0.10362	0.053443	0.46016	0.40767	0.073102	0.15999	0.043593	0.049507	0.066977	0.10547	0.32754	0.46253	0.092535	0.067513	0.13166	0.51585	0.086557	0.073527	0.051613	0.42961	0.065065	0.45064	0.10263	0.53664	0.063005	0.071365
Meth__cg16480145__RUSC2	0.034489	0.023829	0.045444	0.034324	0.026733	0.026881	0.032471	0.039875	0.01878	0.02673	0.045969	0.026213	0.061007	0.017415	0.040352	0.024155	0.020299	0.074634	0.01958	0.022332	0.033949	0.027054	0.035685	0.024743	0.087522	0.039022	0.082788	0.18425	0.060033	0.023217	0.020681	0.02773	0.021188	0.019967	0.044208	0.027693	0.026371	0.024313
Meth__cg06201642__ST6GALNAC5	0.3758	0.04974	0.89913	0.096771	0.046682	0.05237	0.080059	0.059039	0.043464	0.084767	0.062299	0.042672	0.85752	0.90921	0.048567	0.049547	0.052242	0.071447	0.048767	0.080451	0.052198	0.33433	0.05615	0.048051	0.88312	0.4198	0.11545	0.82741	0.075662	0.047532	0.055733	0.080657	0.050903	0.36279	0.10739	0.07361	0.054308	0.060495
Meth__cg21271753__TMPRSS6	0.86671	0.49855	0.8115	0.92521	0.89766	0.078594	0.65993	0.70067	0.03768	0.86466	0.33681	0.76466	0.85426	0.034332	0.033462	0.268	0.44706	0.041503	0.023826	0.91706	0.92671	0.94495	0.83386	0.96446	0.43117	0.82939	0.050457	0.49035	0.32965	0.028834	0.046778	0.095556	0.067583	0.23005	0.12993	0.93928	0.66753	0.64867
Meth__cg15808558__EPHA4	0.105	0.031696	0.054932	0.060263	0.036372	0.037056	0.048675	0.061572	0.039878	0.051822	0.089797	0.07676	0.10289	0.039958	0.041789	0.04954	0.04006	0.095316	0.041488	0.08273	0.051626	0.056025	0.060866	0.061351	0.089243	0.052437	0.073509	0.088525	0.090615	0.052314	0.10768	0.042318	0.03977	0.032779	0.062002	0.049665	0.04099	0.039896
Meth__cg02941816__MGMT	0.04917	0.05808	0.069777	0.067907	0.032546	0.042819	0.044825	0.047086	0.040523	0.046099	0.044098	0.055362	0.22664	0.028319	0.044306	0.039965	0.046233	0.049763	0.063657	0.030367	0.053786	0.047749	0.071563	0.099562	0.53912	0.065514	0.058635	0.59638	0.054558	0.042555	0.03945	0.26439	0.039241	0.030849	0.075082	0.041236	0.039966	0.041902
Meth__cg14132995__SLC35A2	0.54618	0.024921	0.037812	0.02668	0.029665	0.027038	0.028406	0.050633	0.034392	0.024744	0.029419	0.80557	0.0364	0.081239	0.033665	0.1922	0.023894	0.034919	0.025242	0.025373	0.030432	0.12168	0.028433	0.4437	0.059648	0.28598	0.076653	0.33566	0.041886	0.049055	0.028366	0.030438	0.025017	0.033999	0.043991	0.4102	0.047565	0.029093
Meth__cg12434587__MGMT	0.044359	0.089996	0.041647	0.02983	0.02179	0.037536	0.043572	0.0805	0.020295	0.024599	0.03138	0.020007	0.92319	0.018222	0.031756	0.03234	0.02558	0.099123	0.3332	0.016708	0.030064	0.040504	0.049823	0.030131	0.95279	0.73644	0.049577	0.56548	0.078149	0.022983	0.020755	0.39411	0.022256	0.025528	0.062322	0.033549	0.028268	0.035301
Meth__cg25399367__FBXO30	0.075692	0.090736	0.099942	0.26692	0.065629	0.067944	0.069435	0.078365	0.078213	0.091629	0.093411	0.055621	0.26303	0.061716	0.084569	0.09426	0.063729	0.15479	0.070512	0.65424	0.5728	0.10535	0.08367	0.094235	0.10267	0.29885	0.10146	0.13379	0.088509	0.069918	0.060351	0.28067	0.074684	0.07188	0.16617	0.17619	0.081943	0.10823
Meth__cg06220958__MYH2	0.23574	0.037092	0.71692	0.13544	0.27725	0.035966	0.097533	0.096126	0.056668	0.13782	0.23326	0.14682	0.15288	0.053264	0.069649	0.07415	0.077239	0.10347	0.068061	0.097058	0.077442	0.21619	0.11018	0.11753	0.083922	0.079345	0.16946	0.32157	0.12996	0.061541	0.051586	0.15072	0.076432	0.11432	0.35734	0.12778	0.13862	0.15214
Meth__cg21908116__LRRC1	0.029394	0.025846	0.029948	0.028082	0.019652	0.025051	0.026721	0.46714	0.030389	0.028715	0.033515	0.018206	0.053602	0.017373	0.030538	0.022709	0.024227	0.065846	0.020542	0.02172	0.031922	0.030963	0.031971	0.024044	0.053699	0.033115	0.082198	0.032971	0.051084	0.023971	0.026055	0.027398	0.023722	0.021847	0.027065	0.031266	0.023856	0.031628
Meth__cg14080001__SH3PX3	0.083675	0.049276	0.084614	0.25246	0.039691	0.049568	0.12499	0.28488	0.039785	0.049744	0.067712	0.027172	0.087198	0.039419	0.053493	0.050793	0.045022	0.11571	0.037836	0.039914	0.068451	0.4076	0.059812	0.051197	0.084629	0.083026	0.16393	0.066969	0.055103	0.05553	0.05067	0.042656	0.039333	0.034527	0.074591	0.39573	0.041862	0.052996
Meth__cg07389922__C17orf81	0.045093	0.045776	0.2337	0.061406	0.10304	0.052056	0.1319	0.13189	0.029533	0.6087	0.03231	0.092238	0.091302	0.032432	0.043595	0.058798	0.047433	0.060339	0.029826	0.080842	0.05901	0.075666	0.34978	0.070396	0.29574	0.089328	0.058381	0.11022	0.079362	0.028745	0.033359	0.049023	0.038373	0.05557	0.12258	0.16872	0.068105	0.037123
Meth__cg03648823__ZNF643	0.053371	0.055915	0.066141	0.049226	0.044236	0.043183	0.41114	0.076471	0.036145	0.04901	0.042538	0.05401	0.32897	0.048238	0.046804	0.060507	0.039139	0.079785	0.051943	0.059189	0.066992	0.056598	0.060898	0.043968	0.09404	0.060462	0.093141	0.14556	0.10519	0.045696	0.034837	0.052729	0.040298	0.039607	0.14041	0.39384	0.070898	0.069649
Meth__cg21692936__SLC3A2	0.15533	0.032128	0.046025	0.058824	0.065631	0.031843	0.67247	0.051878	0.027788	0.35874	0.041935	0.073305	0.052323	0.030277	0.028199	0.038842	0.022306	0.12615	0.027367	0.029685	0.035425	0.11604	0.25857	0.32272	0.043097	0.51248	0.077021	0.063666	0.09378	0.033009	0.026652	0.056705	0.027695	0.06548	0.028923	0.14795	0.078467	0.05832
Meth__cg24512400__KLK10	0.12412	0.15566	0.98099	0.56749	0.26357	0.54754	0.57702	0.037593	0.034174	0.06507	0.16319	0.022388	0.97008	0.36218	0.030087	0.62769	0.058556	0.15507	0.027523	0.96806	0.97699	0.64849	0.64329	0.60293	0.77849	0.64248	0.44048	0.95386	0.26524	0.067053	0.034884	0.3297	0.032599	0.97729	0.10903	0.33164	0.32557	0.06638
Meth__cg00426963__KIF27	0.047113	0.036374	0.054169	0.050957	0.036155	0.044067	0.050306	0.040382	0.036689	0.059678	0.052673	0.055063	0.082086	0.035703	0.044975	0.04015	0.03035	0.12495	0.047811	0.062408	0.056875	0.068696	0.40651	0.043983	0.16086	0.058397	0.13995	0.10311	0.19909	0.052577	0.041018	0.058641	0.059253	0.052875	0.083654	0.060595	0.048531	0.0516
Meth__cg08300622__SCML2	0.5394	0.12846	0.16328	0.12808	0.39913	0.045729	0.095973	0.063393	0.059462	0.60997	0.055903	0.37315	0.43248	0.44555	0.057708	0.050098	0.076931	0.41986	0.31721	0.054774	0.092505	0.60128	0.24682	0.48863	0.12461	0.40911	0.40204	0.40703	0.47735	0.49243	0.054874	0.50927	0.051915	0.066801	0.084811	0.38717	0.32803	0.065877
Meth__cg03495868__PTGFR	0.23126	0.049485	0.82489	0.056408	0.33505	0.045487	0.085833	0.05499	0.042466	0.05745	0.08086	0.10369	0.68079	0.15322	0.049937	0.045513	0.039923	0.067821	0.040475	0.7118	0.54085	0.20379	0.042936	0.57046	0.095482	0.55823	0.11736	0.76571	0.2815	0.038888	0.039607	0.031788	0.053353	0.5991	0.15897	0.38121	0.34064	0.37514
Meth__cg01862366__TMEM20	0.062449	0.060166	0.17533	0.33008	0.032565	0.030722	0.069522	0.08647	0.035646	0.032117	0.057634	0.063391	0.07346	0.20168	0.04505	0.031137	0.034773	0.085757	0.031869	0.035524	0.064832	0.25156	0.074209	0.13572	0.072549	0.16457	0.053625	0.74092	0.072408	0.031905	0.40355	0.030052	0.041589	0.029861	0.070377	0.46072	0.043066	0.032287
Meth__cg08739282__DHX15	0.12469	0.042292	0.4711	0.50049	0.12653	0.48933	0.046873	0.38235	0.0625	0.089472	0.046218	0.042835	0.10297	0.10263	0.060571	0.067564	0.084394	0.044327	0.65187	0.12802	0.28605	0.4563	0.046396	0.099654	0.060981	0.30045	0.20309	0.33523	0.089732	0.080686	0.037906	0.071439	0.030807	0.025153	0.042045	0.056832	0.054792	0.050974
Meth__cg19928247__TCEAL1	0.45005	0.065553	0.083466	0.091985	0.32184	0.045969	0.06708	0.10611	0.044797	0.04636	0.059914	0.10766	0.27256	0.22221	0.053528	0.38155	0.45757	0.13134	0.066457	0.048152	0.052198	0.44781	0.18797	0.41976	0.089212	0.076862	0.32478	0.36302	0.11415	0.060425	0.085699	0.4089	0.04081	0.15203	0.15985	0.54386	0.33211	0.05489
Meth__cg04575343__SLC2A13	0.059669	0.046771	0.7475	0.040338	0.0292	0.028922	0.041853	0.061249	0.02979	0.036973	0.035292	0.14043	0.28054	0.021651	0.028869	0.040432	0.046187	0.061448	0.027504	0.030229	0.059701	0.047467	0.049615	0.034501	0.079311	0.058677	0.04275	0.080248	0.099348	0.030669	0.033224	0.034409	0.031436	0.033378	0.049797	0.036223	0.027013	0.047075
Meth__cg01343729__ZNF688	0.044454	0.034711	0.066312	0.045827	0.026992	0.040532	0.049447	0.0427	0.031439	0.042612	0.043152	0.029595	0.078233	0.030348	0.039598	0.034202	0.04147	0.04124	0.030814	0.044338	0.059417	0.039439	0.057352	0.042997	0.083293	0.054304	0.041555	0.063305	0.062373	0.040295	0.035896	0.032609	0.025627	0.025599	0.08369	0.053726	0.050445	0.054042
Meth__cg15979098__ZNF615	0.064172	0.044467	0.0593	0.051	0.030919	0.044401	0.041552	0.47942	0.035697	0.05167	0.096958	0.046615	0.077201	0.02632	0.046157	0.070479	0.040242	0.075254	0.036037	0.54987	0.055178	0.051518	0.078162	0.046119	0.1129	0.052746	0.083913	0.082305	0.089705	0.057997	0.044068	0.046385	0.035253	0.052052	0.080025	0.048649	0.064753	0.05015
Meth__cg17648241__ALKBH8	0.082411	0.042298	0.052781	0.069856	0.048972	0.039595	0.086926	0.079831	0.045061	0.068847	0.054989	0.096996	0.060997	0.046017	0.051098	0.049514	0.050512	0.10737	0.034804	0.078336	0.081445	0.081147	0.40828	0.056175	0.10828	0.070234	0.10859	0.22454	0.10274	0.032785	0.064621	0.062466	0.04242	0.059888	0.10281	0.073253	0.062798	0.053531
Meth__cg26150490__LOC389852	0.47363	0.032293	0.066964	0.046695	0.044733	0.036374	0.030632	0.87656	0.39254	0.20546	0.051451	0.44765	0.46678	0.3573	0.33802	0.4172	0.030784	0.21582	0.029311	0.028562	0.049011	0.48951	0.19783	0.45055	0.088463	0.18736	0.33151	0.379	0.090775	0.17543	0.027169	0.42979	0.031909	0.030851	0.075728	0.4571	0.29115	0.75091
