Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg00121640__ASTN2	0.05728	0.046987	0.35661	0.061001	0.045876	0.47682	0.066354	0.45965	0.048248	0.069065	0.23746	0.26397	0.1686	0.058457	0.23159	0.11175	0.07346	0.052418	0.14659	0.06326	0.056571	0.074806	0.062655	0.48478	0.055438	0.068129	0.13411	0.061688	0.061738	0.065167	0.067239	0.063453	0.07297	0.19914	0.081791	0.059246	0.054147	0.062521
Meth__cg17191178__SHOX2	0.38725	0.050071	0.049332	0.048415	0.050377	0.035327	0.05548	0.07432	0.087174	0.070964	0.061862	0.057639	0.84803	0.091851	0.050631	0.033273	0.10152	0.41425	0.084425	0.43932	0.93376	0.04798	0.055383	0.095185	0.077283	0.12431	0.86523	0.088779	0.033861	0.047919	0.073368	0.053581	0.25239	0.38376	0.18569	0.15541	0.35464	0.52526
Meth__cg10624583__TENC1	0.028203	0.052323	0.029394	0.036212	0.032238	0.23964	0.68411	0.056945	0.023617	0.02544	0.024473	0.019355	0.16342	0.029393	0.028631	0.020555	0.081311	0.017671	0.10009	0.025909	0.080229	0.036968	0.027788	0.065793	0.037014	0.03733	0.044413	0.066606	0.030503	0.025857	0.15872	0.025486	0.017336	0.03269	0.02129	0.020554	0.033613	0.023712
Meth__cg26774312__CAV2	0.021488	0.22452	0.021596	0.34431	0.259	0.018965	0.14185	0.010472	0.36743	0.023078	0.022347	0.034905	0.036884	0.2897	0.016854	0.015186	0.03862	0.021988	0.017224	0.023027	0.69439	0.023475	0.021855	0.077826	0.020207	0.035278	0.14527	0.059563	0.016149	0.022044	0.036405	0.021366	0.02518	0.026863	0.27991	0.032106	0.21346	0.091704
Meth__cg02537838__C20orf151	0.054806	0.058138	0.07519	0.053443	0.051723	0.84168	0.063223	0.043171	0.046606	0.071374	0.05415	0.058861	0.079328	0.060522	0.074077	0.87468	0.088135	0.3752	0.0485	0.058087	0.058253	0.85475	0.056401	0.74088	0.065833	0.090438	0.11716	0.067954	0.84203	0.067186	0.48956	0.060225	0.056453	0.071691	0.044814	0.068524	0.053769	0.055417
Meth__cg15153383__KATNB1	0.069835	0.048573	0.046431	0.065011	0.088508	0.10705	0.059772	0.051001	0.3324	0.073518	0.060336	0.33422	0.38453	0.26652	0.081982	0.056399	0.073918	0.064362	0.049461	0.07231	0.099932	0.25384	0.064584	0.12775	0.045171	0.078779	0.071	0.078655	0.043678	0.070843	0.081121	0.072936	0.068312	0.82035	0.37505	0.85631	0.066059	0.073622
Meth__cg14600040__GPC4	0.11666	0.047305	0.51449	0.064543	0.051785	0.59784	0.052623	0.47069	0.051248	0.32377	0.060686	0.040227	0.19926	0.048068	0.30623	0.57243	0.11645	0.051061	0.049945	0.052292	0.13695	0.086311	0.56297	0.39778	0.066984	0.093779	0.14946	0.085248	0.44925	0.043049	0.13619	0.12221	0.056569	0.35127	0.1082	0.34369	0.087044	0.053141
Meth__cg25946952__KIAA0773	0.078421	0.048303	0.096353	0.052314	0.056701	0.25146	0.066791	0.047229	0.069721	0.0707	0.31616	0.31171	0.14341	0.074627	0.057324	0.074431	0.08089	0.077192	0.045949	0.057855	0.10633	0.12265	0.10953	0.89263	0.10697	0.10438	0.72242	0.091322	0.061221	0.090547	0.091511	0.061766	0.1087	0.17597	0.18757	0.14352	0.11108	0.11886
Meth__cg05288803__TIMP3	0.033484	0.038862	0.96994	0.062105	0.035861	0.41904	0.061508	0.97751	0.035564	0.034168	0.03232	0.051835	0.48973	0.034889	0.47739	0.045161	0.074344	0.027432	0.035411	0.034462	0.034811	0.032175	0.025189	0.49347	0.037474	0.04524	0.61278	0.064416	0.036358	0.087833	0.032911	0.12956	0.028002	0.32453	0.10113	0.037859	0.033064	0.028199
Meth__cg05120641__CHAC1	0.032895	0.020787	0.02156	0.03863	0.024981	0.022708	0.025641	0.02049	0.023923	0.028775	0.028313	0.01516	0.044031	0.02789	0.027988	0.020262	0.039524	0.026093	0.026051	0.024992	0.021897	0.029785	0.024404	0.039178	0.031712	0.037037	0.031484	0.037276	0.025965	0.029197	0.022604	0.02121	0.027866	0.022695	0.045118	0.036946	0.037574	0.52617
Meth__cg17122244__SAPS2	0.037242	0.020936	0.046644	0.0475	0.015839	0.032391	0.043275	0.018138	0.040241	0.052756	0.034347	0.17548	0.089827	0.035077	0.026387	0.018907	0.030536	0.031756	0.038103	0.058086	0.039462	0.44272	0.028773	0.058207	0.052818	0.039694	0.05579	0.055081	0.029046	0.027458	0.042043	0.023247	0.076466	0.032664	0.10405	0.033745	0.052117	0.043395
Meth__cg27425193__HSPB1	0.079819	0.25986	0.1392	0.085601	0.046136	0.55092	0.062539	0.054591	0.06193	0.071151	0.1072	0.042042	0.072622	0.3043	0.6377	0.10043	0.1196	0.04904	0.071847	0.10141	0.055244	0.096834	0.04823	0.077933	0.089248	0.079026	0.093367	0.51412	0.051982	0.055599	0.053888	0.45645	0.048212	0.038697	0.059219	0.050455	0.044928	0.057225
Meth__cg01557989__SLC24A3	0.027612	0.8211	0.98091	0.022911	0.043104	0.84653	0.019666	0.018013	0.018013	0.68885	0.027193	0.10095	0.47933	0.023298	0.24515	0.15527	0.03942	0.0143	0.56991	0.026056	0.025185	0.063027	0.44139	0.88402	0.026813	0.027778	0.04031	0.60577	0.42178	0.037054	0.1872	0.28475	0.021421	0.024671	0.028118	0.21829	0.022579	0.051689
Meth__cg26781575__KIAA1946	0.37092	0.089578	0.59937	0.28165	0.28965	0.10599	0.20039	0.065131	0.0727	0.055215	0.26759	0.10346	0.48287	0.19104	0.0707	0.037267	0.11506	0.099925	0.17233	0.13473	0.26242	0.16656	0.27175	0.38639	0.27825	0.12666	0.25704	0.16061	0.040888	0.044828	0.067641	0.60486	0.51409	0.81506	0.1292	0.090587	0.13136	0.3522
Meth__cg03437318__ERBB3	0.050226	0.054643	0.05678	0.054667	0.034696	0.85544	0.054335	0.06986	0.037298	0.046755	0.041003	0.032961	0.07826	0.047243	0.043201	0.069554	0.078224	0.052987	0.039805	0.051718	0.049093	0.46459	0.044892	0.31469	0.053245	0.057412	0.095474	0.096633	0.06932	0.031851	0.05497	0.037889	0.035305	0.030453	0.053162	0.043868	0.04109	0.049821
Meth__cg02304930__SERTAD4	0.058279	0.051735	0.066426	0.077568	0.049817	0.13111	0.082451	0.3032	0.054249	0.11241	0.058645	0.10989	0.091734	0.065124	0.058199	0.056364	0.10574	0.051268	0.090964	0.090946	0.067492	0.056947	0.061169	0.1231	0.069638	0.13195	0.12454	0.092409	0.099217	0.044649	0.069024	0.066662	0.048576	0.067131	0.094616	0.087461	0.049536	0.06155
Meth__cg05380570__ARHGEF10L	0.094277	0.066858	0.079588	0.065358	0.0583	0.13378	0.06232	0.89903	0.051035	0.085838	0.060125	0.052582	0.10138	0.061777	0.081612	0.069656	0.092708	0.035455	0.077854	0.05322	0.063114	0.063931	0.061949	0.071385	0.059036	0.068278	0.10595	0.08199	0.032433	0.037362	0.044014	0.07138	0.023828	0.051863	0.11988	0.091571	0.04829	0.049162
Meth__cg03030757__FANCE	0.10944	0.22164	0.63334	0.18579	0.26856	0.050695	0.17469	0.10046	0.28604	0.35693	0.078745	0.3264	0.29097	0.25948	0.077891	0.085586	0.058284	0.027718	0.28298	0.35677	0.43572	0.52293	0.76477	0.093084	0.1683	0.073325	0.069136	0.36646	0.041195	0.037409	0.055829	0.081794	0.11252	0.041262	0.089129	0.61831	0.44209	0.33228
Meth__cg16372520__NRXN3	0.55083	0.081887	0.11857	0.72632	0.42532	0.088629	0.082537	0.072677	0.071125	0.087107	0.16405	0.17063	0.1666	0.056993	0.06429	0.044681	0.087323	0.13539	0.046332	0.079712	0.89484	0.064186	0.10753	0.089945	0.094039	0.14521	0.18879	0.080154	0.065153	0.10187	0.05295	0.09773	0.050308	0.14425	0.063037	0.099425	0.19954	0.12073
Meth__cg25128803__SLC16A1	0.34989	0.022799	0.02754	0.28168	0.036867	0.021644	0.023908	0.021319	0.028641	0.031802	0.023515	0.026178	0.1239	0.025905	0.019518	0.025543	0.042989	0.021008	0.020708	0.023684	0.028947	0.029901	0.045876	0.89039	0.039936	0.032592	0.040738	0.035623	0.019406	0.020128	0.021443	0.034274	0.024957	0.020476	0.072393	0.73456	0.037481	0.026558
Meth__cg22238923__DOK1	0.063592	0.081867	0.16007	0.1135	0.17504	0.86249	0.31524	0.96851	0.037779	0.12613	0.077809	0.66478	0.15439	0.040173	0.69312	0.3389	0.13285	0.61351	0.61461	0.50268	0.06029	0.075334	0.060181	0.082563	0.24701	0.078956	0.64915	0.065121	0.038827	0.33994	0.12634	0.21145	0.032898	0.03517	0.10262	0.038826	0.34544	0.59538
Meth__cg07671949__ESR1	0.087171	0.10258	0.90063	0.11318	0.11469	0.69243	0.12777	0.88143	0.084904	0.098113	0.89562	0.32943	0.7984	0.12529	0.84228	0.90742	0.37754	0.3254	0.2919	0.11241	0.089628	0.67899	0.36104	0.77484	0.096199	0.25629	0.2133	0.14419	0.6613	0.69628	0.88281	0.82059	0.16406	0.8234	0.21826	0.078114	0.53734	0.35653
Meth__cg22442090__GIMAP5	0.32054	0.086694	0.22411	0.6104	0.64927	0.093771	0.095958	0.20329	0.84686	0.098459	0.78819	0.44933	0.25349	0.61121	0.47275	0.55973	0.08075	0.10418	0.305	0.50717	0.67438	0.11947	0.83506	0.19006	0.17904	0.14224	0.1093	0.14529	0.052638	0.12786	0.11482	0.70737	0.07791	0.14094	0.17509	0.31436	0.20515	0.27513
Meth__cg00247489__CR2	0.033014	0.040394	0.050226	0.037051	0.016815	0.68663	0.51459	0.63859	0.024766	0.032683	0.49381	0.039196	0.17671	0.032356	0.71646	0.031371	0.051122	0.043415	0.25858	0.23036	0.093653	0.048814	0.023202	0.67417	0.028066	0.11634	0.71134	0.07141	0.029978	0.028856	0.046683	0.028122	0.033727	0.35461	0.053524	0.021581	0.020406	0.026084
Meth__cg01468868__LIF	0.074275	0.053591	0.067821	0.068744	0.059942	0.054555	0.073357	0.044801	0.065839	0.063883	0.072154	0.073455	0.14849	0.073489	0.052981	0.063189	0.19171	0.56722	0.064103	0.078222	0.17233	0.70719	0.049207	0.83862	0.075605	0.1144	0.097285	0.10838	0.068122	0.068429	0.060246	0.052645	0.054745	0.85267	0.13385	0.062803	0.066305	0.058879
Meth__cg14992253__C1orf91	0.065568	0.16081	0.068528	0.12184	0.053106	0.050964	0.057333	0.04886	0.084165	0.063892	0.065551	0.10085	0.092051	0.095256	0.049083	0.032673	0.11838	0.056932	0.048841	0.059475	0.069541	0.061318	0.13391	0.26929	0.13511	0.097137	0.12081	0.079481	0.073929	0.091228	0.056676	0.053392	0.041806	0.078492	0.16031	0.28818	0.064782	0.079977
Meth__cg24623271__ZIC2	0.39781	0.07379	0.076501	0.547	0.4038	0.038425	0.060793	0.073735	0.34267	0.051221	0.48218	0.067866	0.055265	0.34376	0.065779	0.064729	0.21311	0.034763	0.031868	0.10147	0.85147	0.20181	0.76292	0.074662	0.067899	0.52596	0.47668	0.33735	0.060592	0.054176	0.048562	0.11	0.26455	0.039312	0.085036	0.05833	0.72698	0.69912
Meth__cg13969584__AFG3L1	0.10116	0.021031	0.042434	0.13726	0.057105	0.84712	0.20174	0.017959	0.044152	0.035939	0.10027	0.252	0.83806	0.029951	0.03126	0.027976	0.078929	0.82651	0.015952	0.037896	0.25902	0.040333	0.50624	0.79554	0.59886	0.037136	0.29035	0.038787	0.026615	0.89169	0.18683	0.020762	0.024593	0.028277	0.43	0.033533	0.037719	0.03742
Meth__cg24770850__PLXND1	0.039286	0.041345	0.06127	0.057956	0.022047	0.96436	0.04261	0.040401	0.021101	0.034183	0.042122	0.027208	0.070534	0.024616	0.11481	0.041861	0.06452	0.023569	0.0271	0.049166	0.023905	0.038573	0.025689	0.093595	0.043622	0.05454	0.089777	0.12296	0.042044	0.028659	0.03109	0.034422	0.02442	0.020629	0.051477	0.028855	0.030148	0.040768
Meth__cg21197871__C8orf38	0.090808	0.15083	0.18856	0.094713	0.054267	0.60269	0.061369	0.11781	0.097177	0.080866	0.16243	0.07193	0.11607	0.081861	0.1245	0.14365	0.12935	0.087054	0.068808	0.09556	0.12357	0.10077	0.07211	0.76784	0.11296	0.21208	0.13437	0.26165	0.097418	0.08445	0.16396	0.11271	0.026438	0.15993	0.10296	0.060493	0.057219	0.098737
Meth__cg10519140__SLC29A1	0.042044	0.18434	0.94195	0.049417	0.2975	0.93723	0.1646	0.042355	0.050622	0.10035	0.039705	0.26061	0.91048	0.043026	0.89692	0.16484	0.083243	0.37197	0.54183	0.44769	0.063049	0.90788	0.048042	0.048621	0.080687	0.036911	0.068531	0.097216	0.31932	0.036225	0.93786	0.67269	0.28609	0.037887	0.055261	0.044305	0.046145	0.69178
Meth__cg05010058__CEP68	0.057082	0.05255	0.061177	0.125	0.1255	0.056115	0.10013	0.036648	0.11719	0.031761	0.058711	0.22586	0.11565	0.11723	0.058513	0.044348	0.069241	0.049151	0.070782	0.068688	0.20678	0.048424	0.37175	0.13114	0.18085	0.1132	0.14944	0.09434	0.046338	0.042997	0.059317	0.68547	0.064824	0.060155	0.17411	0.095506	0.13857	0.07395
Meth__cg02089348__TMEM129	0.069141	0.50542	0.14954	0.70448	0.68377	0.15485	0.48914	0.041147	0.052837	0.53466	0.082397	0.90115	0.27296	0.27095	0.034444	0.050987	0.076851	0.09855	0.46813	0.52612	0.47356	0.75269	0.80677	0.065149	0.23806	0.1132	0.078622	0.3318	0.022415	0.30965	0.040608	0.51066	0.30176	0.072755	0.15352	0.82591	0.28323	0.080272
Meth__cg03565323__ZNF287	0.060874	0.043499	0.83134	0.17582	0.064147	0.37708	0.47693	0.48439	0.069502	0.84078	0.099785	0.13106	0.8125	0.122	0.16926	0.1806	0.16919	0.060854	0.3937	0.17628	0.23076	0.10728	0.19126	0.73095	0.079709	0.10133	0.63786	0.14019	0.3076	0.066501	0.09805	0.091611	0.061695	0.28546	0.15246	0.2267	0.23701	0.087475
Meth__cg01962969__CBR1	0.61103	0.017736	0.029943	0.94089	0.40107	0.019737	0.2283	0.043682	0.032234	0.90222	0.034744	0.03119	0.76054	0.043409	0.03607	0.035059	0.036798	0.022106	0.024024	0.041677	0.94717	0.36803	0.71934	0.0601	0.93052	0.042563	0.90556	0.039422	0.019376	0.026456	0.032053	0.031814	0.40383	0.023353	0.051742	0.028889	0.90553	0.73295
Meth__cg11668844__MCF2L	0.034627	0.076284	0.064538	0.056371	0.071603	0.88008	0.15511	0.43522	0.047968	0.065325	0.11212	0.25772	0.20238	0.057086	0.50223	0.92133	0.069243	0.04233	0.12972	0.16451	0.11274	0.92413	0.039789	0.072732	0.10944	0.15996	0.17173	0.056807	0.85967	0.033749	0.051275	0.05154	0.062349	0.059231	0.11185	0.070134	0.1218	0.14642
Meth__cg24789869__DDX11	0.01538	0.010858	0.26653	0.028305	0.052012	0.094968	0.014074	0.0091452	0.021481	0.018668	0.012619	0.037688	0.016705	0.02085	0.011868	0.011141	0.014827	0.31339	0.010523	0.016466	0.12025	0.015062	0.020272	0.029302	0.016245	0.01387	0.018573	0.014172	0.017866	0.020559	0.015326	0.099344	0.026806	0.028852	0.033333	0.016084	0.02351	0.013751
Meth__cg16474696__MGC3207	0.43554	0.058452	0.050088	0.049367	0.11175	0.044868	0.044151	0.031971	0.045977	0.070651	0.03388	0.12665	0.087298	0.03148	0.056742	0.037619	0.046766	0.048054	0.05464	0.046023	0.061549	0.03997	0.071871	0.071429	0.061843	0.073918	0.057622	0.12082	0.03082	0.027241	0.033762	0.046292	0.042381	0.056488	0.12926	0.33942	0.058547	0.079142
Meth__cg06173079__DGCR6	0.076813	0.093713	0.10284	0.075014	0.063845	0.52707	0.080677	0.066279	0.063256	0.062599	0.091601	0.071397	0.073274	0.10982	0.060159	0.14846	0.1122	0.058291	0.18117	0.16139	0.13315	0.078596	0.079017	0.10852	0.10014	0.11679	0.24304	0.081628	0.084832	0.073325	0.070323	0.16193	0.068582	0.058765	0.10161	0.061974	0.064408	0.063864
Meth__cg26044825__NFIC	0.022681	0.037918	0.097244	0.036034	0.15854	0.49348	0.40532	0.41409	0.020677	0.16148	0.022904	0.87572	0.85771	0.032873	0.46277	0.016223	0.081449	0.024923	0.060014	0.10037	0.024115	0.43411	0.021776	0.13427	0.055571	0.053543	0.038411	0.056092	0.053524	0.032279	0.40234	0.10641	0.023455	0.017	0.083641	0.028623	0.024191	0.021492
Meth__cg12078929__SERHL	0.013216	0.028747	0.98345	0.86183	0.98834	0.98911	0.13865	0.62445	0.01337	0.98092	0.014956	0.96952	0.97087	0.08894	0.93122	0.98463	0.57647	0.7614	0.99104	0.98778	0.15595	0.92886	0.010608	0.96872	0.98868	0.028275	0.9794	0.75361	0.22278	0.031379	0.61596	0.9847	0.009379	0.28798	0.031542	0.014384	0.016963	0.019912
Meth__cg02148642__RGPD5	0.047038	0.052133	0.36705	0.074948	0.04214	0.4156	0.049399	0.93915	0.074606	0.057009	0.46876	0.83769	0.14478	0.057361	0.62842	0.91727	0.1211	0.039891	0.048855	0.045611	0.035336	0.79238	0.036592	0.094608	0.062094	0.063778	0.15407	0.051945	0.41524	0.4516	0.058225	0.058815	0.027872	0.049631	0.21311	0.03454	0.050371	0.0529
Meth__cg08319238__BCAM	0.056104	0.053329	0.094745	0.068419	0.049761	0.55518	0.11159	0.33788	0.064018	0.092411	0.08676	0.13938	0.34313	0.082265	0.085406	0.083086	0.075845	0.080342	0.073298	0.11052	0.062138	0.13897	0.10486	0.11928	0.060368	0.15003	0.25572	0.077698	0.19057	0.061581	0.50018	0.046037	0.088168	0.050623	0.059366	0.094739	0.061989	0.059193
Meth__cg19517525__ACTG1	0.042124	0.69444	0.045282	0.053671	0.091556	0.040813	0.79422	0.037415	0.047193	0.40609	0.039765	0.10568	0.098638	0.047971	0.04902	0.52793	0.064263	0.048359	0.045944	0.042665	0.049801	0.94958	0.032775	0.046837	0.043084	0.06765	0.11581	0.68515	0.072878	0.028797	0.26376	0.048112	0.033234	0.069573	0.045921	0.04392	0.03958	0.033894
Meth__cg14494812__TOB1	0.072696	0.13068	0.68686	0.048242	0.071856	0.93006	0.073532	0.96071	0.83109	0.076621	0.8906	0.8944	0.55904	0.76846	0.9174	0.89707	0.84272	0.88012	0.21016	0.12577	0.085239	0.93442	0.27606	0.89721	0.03816	0.2345	0.11702	0.23783	0.94165	0.89261	0.9796	0.2002	0.25878	0.070151	0.047287	0.087179	0.050452	0.035481
Meth__cg08460435__C1orf59	0.70356	0.067236	0.065931	0.12001	0.074813	0.66569	0.74889	0.058248	0.12738	0.085293	0.12711	0.14039	0.17048	0.15632	0.062914	0.053128	0.081495	0.66293	0.064942	0.054115	0.92525	0.080724	0.39022	0.9385	0.10651	0.15356	0.89363	0.072917	0.05173	0.05722	0.11353	0.077927	0.060121	0.87485	0.83745	0.1365	0.93507	0.91518
Meth__cg05820087__ATP13A4	0.11772	0.092339	0.82356	0.11928	0.069182	0.32099	0.81292	0.84996	0.74457	0.10542	0.72547	0.21363	0.72403	0.41463	0.60686	0.38771	0.24422	0.074251	0.40561	0.16886	0.81942	0.22899	0.076696	0.33599	0.13846	0.19884	0.62622	0.24858	0.80119	0.40069	0.11219	0.33045	0.109	0.23072	0.10437	0.10123	0.14329	0.092671
Meth__cg14681055__PITX3	0.96442	0.045994	0.96443	0.96446	0.97266	0.67592	0.93539	0.60438	0.034034	0.047637	0.88187	0.082909	0.72562	0.05194	0.064399	0.034826	0.064283	0.35747	0.24377	0.069844	0.5819	0.047539	0.95324	0.88011	0.96491	0.1015	0.89578	0.082098	0.041508	0.44164	0.081925	0.054384	0.10359	0.4961	0.94738	0.14847	0.94282	0.9321
Meth__cg08587864__PIGC	0.19743	0.033764	0.63273	0.45284	0.084333	0.31924	0.44098	0.90426	0.13383	0.15639	0.14876	0.42259	0.68967	0.23536	0.074387	0.8466	0.46381	0.042095	0.21911	0.35084	0.14656	0.1015	0.11546	0.19381	0.25818	0.15436	0.24505	0.13638	0.33407	0.059613	0.069578	0.4281	0.028953	0.060674	0.17725	0.40055	0.036859	0.0466
Meth__cg01261503__POLG2	0.3366	0.17823	0.097408	0.10034	0.1059	0.091284	0.099676	0.061334	0.083586	0.11814	0.095438	0.20519	0.19569	0.13162	0.10018	0.063872	0.10043	0.07802	0.11722	0.15459	0.62448	0.093648	0.47394	0.11552	0.10707	0.15409	0.1421	0.16383	0.052749	0.063636	0.09043	0.14866	0.11963	0.16216	0.21183	0.12271	0.24593	0.084346
Meth__cg25917510__HOXC8	0.051232	0.085338	0.97542	0.97839	0.97062	0.023829	0.96126	0.035289	0.3394	0.030587	0.053634	0.97505	0.95865	0.61879	0.81149	0.031739	0.93984	0.023398	0.02706	0.03544	0.69405	0.97194	0.9872	0.91482	0.89136	0.087299	0.97168	0.17866	0.034145	0.029714	0.043385	0.98253	0.98677	0.98285	0.98338	0.98545	0.98072	0.98124
Meth__cg08881519__DKFZP586D0919	0.052342	0.058073	0.057434	0.056195	0.048224	0.053268	0.066722	0.2036	0.047355	0.057901	0.047953	0.057512	0.097535	0.043182	0.065761	0.048899	0.076417	0.054928	0.071886	0.051669	0.077959	0.054357	0.045533	0.090628	0.056819	0.081772	0.081048	0.071309	0.055947	0.051043	0.4435	0.063562	0.048959	0.060524	0.091488	0.070493	0.060136	0.063266
Meth__cg17841529__OSBPL8	0.066152	0.051997	0.069238	0.054559	0.053723	0.05344	0.048773	0.035075	0.06442	0.049299	0.063091	0.06391	0.059428	0.055575	0.049381	0.047524	0.10526	0.051185	0.048138	0.057309	0.79971	0.04477	0.042466	0.070764	0.050946	0.064732	0.18252	0.094219	0.040719	0.049554	0.050755	0.046327	0.053336	0.051282	0.5246	0.05131	0.25144	0.32482
Meth__cg11314292__RNF125	0.092019	0.054995	0.30503	0.12428	0.34007	0.59155	0.22124	0.16698	0.050944	0.5555	0.1414	0.29653	0.27937	0.054382	0.35529	0.15603	0.14233	0.037767	0.20004	0.11274	0.080568	0.12442	0.14749	0.18045	0.27451	0.19604	0.19622	0.20944	0.73384	0.050569	0.066895	0.41086	0.20648	0.74207	0.10735	0.073351	0.15258	0.20624
Meth__cg04148458__FAIM	0.022967	0.73645	0.033438	0.020837	0.014571	0.53233	0.050312	0.02117	0.018024	0.016985	0.015385	0.026096	0.0383	0.019938	0.018192	0.029954	0.034639	0.016349	0.016942	0.02151	0.029803	0.029285	0.020118	0.040876	0.031078	0.02872	0.054099	0.027395	0.020919	0.01565	0.022683	0.86561	0.019377	0.013493	0.033107	0.017872	0.038117	0.028971
Meth__cg10449070__ALDH2	0.022104	0.51841	0.96619	0.032193	0.017817	0.075201	0.024665	0.96985	0.60024	0.96998	0.023549	0.97584	0.93907	0.69706	0.9659	0.026111	0.039666	0.024805	0.97653	0.96101	0.31908	0.64349	0.023716	0.041662	0.025335	0.043235	0.95136	0.030732	0.024821	0.028517	0.95094	0.96687	0.020043	0.96286	0.046707	0.027621	0.20216	0.54104
Meth__cg19560287__GEMIN5	0.026395	0.013415	0.23232	0.031814	0.017145	0.48946	0.027134	0.038843	0.030714	0.028883	0.024863	0.025388	0.061813	0.022538	0.034312	0.044537	0.047754	0.014309	0.019977	0.025097	0.2124	0.077172	0.023346	0.48283	0.029586	0.027715	0.055595	0.03886	0.0732	0.024367	0.037427	0.039188	0.018341	0.016554	0.032234	0.024194	0.022013	0.032336
Meth__cg10539507__NKX6-1	0.27448	0.059019	0.093273	0.63065	0.5291	0.069356	0.90672	0.089657	0.080843	0.083427	0.33274	0.171	0.10072	0.094412	0.073412	0.070549	0.38882	0.088565	0.90565	0.9059	0.57531	0.076323	0.4674	0.55903	0.68216	0.17453	0.84223	0.10935	0.047027	0.056732	0.092968	0.071326	0.22086	0.66851	0.58932	0.90158	0.82697	0.91679
Meth__cg22392708__KRT23	0.024786	0.038491	0.030611	0.17123	0.023522	0.45849	0.081562	0.045942	0.030812	0.036546	0.023584	0.020674	0.051049	0.022387	0.025693	0.20847	0.043478	0.37792	0.052018	0.12336	0.027832	0.13119	0.01986	0.61525	0.042807	0.099681	0.07181	0.056642	0.10829	0.026421	0.42352	0.070096	0.031114	0.02314	0.041389	0.033175	0.077757	0.037554
Meth__cg18239253__DEFB32	0.060377	0.034154	0.84487	0.045063	0.034655	0.53082	0.048587	0.88952	0.51576	0.094085	0.77554	0.28682	0.58762	0.37034	0.83556	0.90843	0.10023	0.037838	0.056621	0.071396	0.054603	0.079314	0.052273	0.51251	0.06768	0.10135	0.071702	0.050897	0.49939	0.15518	0.069534	0.30356	0.036648	0.049831	0.099953	0.040135	0.071488	0.063272
Meth__cg07479491__BMP6	0.06462	0.14583	0.08326	0.079577	0.059683	0.32676	0.10456	0.10416	0.062404	0.14305	0.12947	0.080248	0.11879	0.070484	0.061756	0.19593	0.14439	0.075005	0.080783	0.063483	0.10042	0.090694	0.071269	0.18136	0.10462	0.14899	0.85463	0.35187	0.074336	0.13393	0.084705	0.10088	0.054238	0.077657	0.18174	0.084675	0.08842	0.079141
Meth__cg22584335__ZNF512	0.06836	0.053771	0.074079	0.24747	0.087974	0.058876	0.087676	0.76665	0.075073	0.079328	0.95966	0.14668	0.91282	0.088252	0.078267	0.065965	0.17638	0.081324	0.66897	0.64022	0.068849	0.94767	0.065468	0.12876	0.62255	0.12845	0.071511	0.13521	0.074286	0.57171	0.070397	0.89365	0.067343	0.96767	0.18635	0.28532	0.83368	0.9574
Meth__cg23984130__	0.87046	0.095529	0.53005	0.72027	0.68799	0.09196	0.2501	0.14077	0.79307	0.37072	0.40109	0.40737	0.15511	0.59756	0.18255	0.069043	0.087997	0.10677	0.06664	0.10825	0.12777	0.081875	0.59518	0.13855	0.43358	0.19014	0.11661	0.087285	0.066827	0.10613	0.073952	0.82706	0.0965	0.206	0.086814	0.46876	0.47577	0.48163
Meth__cg07243519__UFM1	0.040736	0.035878	0.033767	0.035927	0.029889	0.027057	0.035055	0.020399	0.039735	0.050752	0.059813	0.054184	0.082474	0.037316	0.034058	0.033156	0.097866	0.49217	0.026754	0.030835	0.043101	0.046438	0.031828	0.077534	0.038381	0.044615	0.060903	0.07628	0.029865	0.035185	0.043742	0.02787	0.040706	0.042144	0.092969	0.040634	0.037058	0.042061
