Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg00474209__DLL1	0.070914	0.04739	0.16884	0.10244	0.10234	0.052378	0.15539	0.098332	0.10188	0.088023	0.28492	0.1087	0.22306	0.1143	0.11423	0.68988	0.078526	0.15819	0.30549	0.065263	0.06555	0.064966	0.10561	0.073883	0.91921	0.09009	0.18295	0.074466	0.098198	0.053646	0.51396	0.066968	0.063452	0.066941	0.19434	0.078782	0.085815	0.07314
Meth__cg12696750__DNALI1	0.079215	0.1032	0.81219	0.47705	0.068527	0.53756	0.14603	0.68356	0.36346	0.12959	0.80548	0.6174	0.18372	0.055857	0.30505	0.31771	0.60302	0.19711	0.06915	0.080258	0.12358	0.085652	0.13256	0.078458	0.14758	0.12492	0.10569	0.17797	0.15251	0.088475	0.16114	0.089373	0.069567	0.086023	0.13763	0.10969	0.18386	0.1515
Meth__cg24014661__MGC33600	0.14985	0.020029	0.32927	0.03335	0.026729	0.65762	0.12678	0.56044	0.03008	0.10227	0.88574	0.25082	0.20063	0.022393	0.033823	0.16599	0.56012	0.04595	0.031266	0.038266	0.11916	0.070376	0.38216	0.10197	0.92208	0.037904	0.048198	0.91651	0.060371	0.32822	0.66733	0.027794	0.015051	0.91234	0.061458	0.04915	0.058147	0.041815
Meth__cg03475172__USP6NL	0.074178	0.1597	0.16924	0.23973	0.0503	0.74547	0.19023	0.88775	0.31726	0.070683	0.58999	0.64735	0.38526	0.08425	0.28568	0.84397	0.73103	0.257	0.51561	0.20509	0.087166	0.21099	0.75943	0.16908	0.36386	0.21553	0.55421	0.2692	0.16346	0.85841	0.37261	0.19856	0.089666	0.26178	0.21812	0.081212	0.14298	0.27074
Meth__cg00514407__SERPINE2	0.58217	0.033351	0.9435	0.63094	0.55902	0.95539	0.8139	0.66957	0.048716	0.068034	0.45585	0.46366	0.91599	0.058593	0.034898	0.88727	0.51229	0.10008	0.94061	0.19381	0.35856	0.7474	0.8438	0.63541	0.76788	0.058328	0.06514	0.28167	0.065276	0.14975	0.036565	0.21675	0.032978	0.93854	0.12583	0.24051	0.29509	0.88356
Meth__cg22238923__DOK1	0.063592	0.081867	0.16007	0.1135	0.17504	0.86249	0.31524	0.96851	0.037779	0.12613	0.077809	0.66478	0.15439	0.11768	0.040173	0.69312	0.3389	0.13285	0.61351	0.61461	0.50268	0.06029	0.075334	0.060181	0.082563	0.24701	0.078956	0.64915	0.065121	0.038827	0.33994	0.12634	0.032898	0.03517	0.10262	0.038826	0.34544	0.59538
Meth__cg00275232__ZNF342	0.031245	0.034471	0.7953	0.045394	0.052821	0.80101	0.044311	0.046787	0.033056	0.044594	0.053148	0.077469	0.12549	0.034483	0.033401	0.97991	0.030112	0.039057	0.79469	0.040627	0.042466	0.035558	0.078734	0.028188	0.13538	0.052811	0.080534	0.1139	0.061898	0.02891	0.040676	0.070088	0.022306	0.02493	0.17663	0.037485	0.03191	0.050843
Meth__cg08141873__HRAS	0.036449	0.050319	0.037764	0.045968	0.044035	0.25114	0.053108	0.079807	0.086895	0.04076	0.05443	0.095357	0.060664	0.047549	0.076141	0.14311	0.12275	0.092121	0.077967	0.034711	0.040703	0.037082	0.64196	0.031695	0.53914	0.054101	0.10323	0.038997	0.082197	0.036238	0.05832	0.42361	0.025032	0.029341	0.080895	0.046006	0.053095	0.052367
Meth__cg02067021__DNAJC5B	0.028909	0.026682	0.40225	0.034316	0.10982	0.41566	0.02546	0.91101	0.026228	0.21216	0.52697	0.82479	0.072321	0.023407	0.02292	0.31178	0.37539	0.045791	0.88515	0.12727	0.093623	0.65658	0.90452	0.020805	0.9329	0.028769	0.095865	0.029474	0.036055	0.39376	0.13701	0.38071	0.037123	0.035141	0.038767	0.065511	0.029191	0.025946
Meth__cg02788102__IGSF4	0.071202	0.041839	0.71728	0.053094	0.038517	0.77721	0.058698	0.11647	0.044976	0.05638	0.055367	0.085702	0.094622	0.064332	0.044116	0.067174	0.067992	0.09037	0.043099	0.043205	0.053569	0.054946	0.072275	0.057098	0.94469	0.044247	0.065544	0.64534	0.066956	0.044709	0.07711	0.041378	0.038415	0.037806	0.060973	0.043101	0.041365	0.056482
Meth__cg19781133__KCNH2	0.063553	0.44565	0.50646	0.21113	0.015911	0.50899	0.85272	0.33343	0.046967	0.039392	0.43265	0.65409	0.97621	0.022927	0.072609	0.50228	0.086564	0.26166	0.047074	0.21857	0.14037	0.046057	0.60941	0.024381	0.98147	0.21054	0.066031	0.98296	0.068801	0.091726	0.95599	0.033297	0.024156	0.027389	0.070173	0.04429	0.4234	0.038023
Meth__cg24364574__PREX1	0.12318	0.097304	0.74654	0.095746	0.15155	0.60984	0.15835	0.64209	0.092831	0.12227	0.79751	0.66963	0.65158	0.62208	0.13384	0.66788	0.70847	0.15872	0.546	0.069166	0.12186	0.12154	0.21781	0.40838	0.71055	0.15715	0.19649	0.27523	0.14049	0.14124	0.25167	0.80915	0.60139	0.099181	0.14508	0.12998	0.10377	0.129
Meth__cg15572787__RTDR1	0.031867	0.025735	0.061297	0.035472	0.031032	0.95346	0.029957	0.025965	0.027903	0.038486	0.10515	0.33155	0.41423	0.020937	0.036642	0.12852	0.0809	0.05818	0.051847	0.033938	0.058088	0.028285	0.073114	0.024264	0.061173	0.037643	0.047733	0.054608	0.073011	0.027211	0.033738	0.030244	0.03556	0.21142	0.069988	0.028413	0.047616	0.17593
Meth__cg09936839__SIRT6	0.4611	0.14561	0.19984	0.75587	0.72704	0.22475	0.65842	0.11625	0.83689	0.5993	0.13774	0.33164	0.1198	0.81023	0.76517	0.13492	0.079099	0.25263	0.054514	0.83669	0.70172	0.6028	0.12066	0.60279	0.1536	0.83229	0.14132	0.16855	0.72798	0.15635	0.082003	0.059466	0.11853	0.13338	0.43134	0.54018	0.31904	0.45669
Meth__cg06771126__HOP	0.068534	0.053374	0.11824	0.065886	0.054899	0.64613	0.075747	0.77335	0.082645	0.11475	0.86212	0.29557	0.20381	0.049344	0.080456	0.80806	0.8677	0.13213	0.37394	0.076447	0.075432	0.25535	0.63444	0.05658	0.77298	0.078845	0.11586	0.16674	0.075488	0.21757	0.16549	0.84844	0.04012	0.56496	0.2	0.11584	0.069915	0.078608
Meth__cg20909686__OVOL1	0.088069	0.069777	0.13726	0.086874	0.10301	0.97643	0.12061	0.095068	0.1036	0.083642	0.49847	0.77619	0.14138	0.075235	0.10482	0.95575	0.79925	0.13779	0.77941	0.09988	0.11669	0.095091	0.97623	0.18378	0.95658	0.13472	0.15399	0.27786	0.090363	0.78106	0.14531	0.9805	0.13551	0.11476	0.054725	0.17166	0.6407	0.57205
Meth__cg19123107__C9orf7	0.061645	0.05413	0.066508	0.096416	0.051142	0.25337	0.056468	0.10374	0.053416	0.051023	0.38688	0.15531	0.21605	0.033673	0.053128	0.21343	0.077856	0.098383	0.24419	0.042191	0.051523	0.056891	0.12806	0.045087	0.2615	0.050667	0.13471	0.14758	0.074956	0.079644	0.050669	0.076781	0.044489	0.088986	0.11998	0.06065	0.072717	0.066743
Meth__cg07947930__PRELP	0.071486	0.059942	0.80974	0.049466	0.069864	0.3019	0.081853	0.10897	0.21375	0.12068	0.17468	0.31818	0.50206	0.071639	0.11258	0.10712	0.30012	0.10647	0.26646	0.057208	0.050774	0.11247	0.6021	0.057294	0.303	0.1002	0.13788	0.046347	0.17596	0.54051	0.10003	0.15366	0.071328	0.12723	0.13558	0.05361	0.098588	0.060339
Meth__cg19632206__FAM5C	0.092721	0.070135	0.10457	0.10611	0.064654	0.5951	0.11245	0.59318	0.076529	0.11617	0.2313	0.14534	0.1777	0.039736	0.054874	0.26242	0.31917	0.1565	0.33218	0.064621	0.14966	0.50069	0.15407	0.047569	0.46397	0.093381	0.25091	0.13924	0.10808	0.40976	0.11321	0.35144	0.07333	0.10159	0.10894	0.057143	0.073786	0.10372
Meth__cg25302419__CTNND2	0.058073	0.044977	0.54982	0.051625	0.04596	0.6297	0.061789	0.19767	0.040079	0.049605	0.63671	0.43027	0.59746	0.031133	0.037522	0.053229	0.05934	0.089802	0.15474	0.033818	0.05774	0.034423	0.052459	0.044656	0.82575	0.062717	0.083876	0.095206	0.092656	0.046281	0.050856	0.18075	0.039399	0.046631	0.080322	0.053202	0.040636	0.053892
Meth__cg20353465__ABHD1	0.061278	0.055752	0.07989	0.57764	0.064113	0.91169	0.071832	0.067365	0.056389	0.06091	0.16949	0.1466	0.62978	0.038321	0.059208	0.47702	0.18695	0.11046	0.07002	0.044507	0.056983	0.064846	0.059856	0.050428	0.71759	0.089287	0.1362	0.14539	0.17314	0.072143	0.29704	0.069778	0.057168	0.048107	0.11635	0.065293	0.061381	0.080226
Meth__cg13797282__CARD10	0.14219	0.2719	0.073431	0.19278	0.059984	0.08425	0.093866	0.2263	0.4958	0.075215	0.079555	0.12621	0.082285	0.37054	0.45465	0.087782	0.13445	0.074271	0.056263	0.069648	0.17905	0.057721	0.073544	0.5092	0.10685	0.30859	0.078433	0.67464	0.12966	0.88728	0.057904	0.84594	0.087533	0.4542	0.14079	0.083327	0.12356	0.06896
Meth__cg27158867__LRRC56	0.047228	0.048805	0.50374	0.10377	0.036558	0.94071	0.05533	0.052334	0.036589	0.038517	0.068693	0.2363	0.36504	0.026496	0.038971	0.92635	0.95764	0.39286	0.88907	0.03508	0.065666	0.05001	0.94715	0.023398	0.90834	0.1065	0.068941	0.079418	0.085114	0.13804	0.038544	0.19846	0.037956	0.037749	0.053788	0.037748	0.056607	0.041227
Meth__cg07861564__HSPB8	0.03468	0.045376	0.045305	0.026336	0.029675	0.83425	0.044531	0.36069	0.049531	0.03866	0.187	0.2586	0.45757	0.025424	0.057606	0.075702	0.42422	0.13017	0.033823	0.030772	0.045875	0.030308	0.049461	0.028142	0.085495	0.039543	0.060409	0.86769	0.065578	0.047776	0.047295	0.034255	0.039104	0.028094	0.059765	0.041425	0.043184	0.088711
Meth__cg20807545__ADAMTS18	0.07786	0.057228	0.48839	0.068917	0.50875	0.67129	0.063842	0.92873	0.16708	0.3482	0.89193	0.9043	0.39993	0.094462	0.13968	0.85419	0.22262	0.11235	0.5143	0.075929	0.070913	0.8886	0.35163	0.8501	0.57753	0.1078	0.14605	0.87322	0.090043	0.16798	0.89192	0.75129	0.050696	0.33851	0.11401	0.13589	0.64761	0.45957
Meth__cg19304410__CACHD1	0.026998	0.033008	0.034736	0.032235	0.022516	0.36622	0.029439	0.81303	0.031781	0.029705	0.23034	0.12405	0.24255	0.087686	0.034823	0.30429	0.030007	0.05231	0.030747	0.022765	0.028651	0.027912	0.074585	0.02533	0.062956	0.025362	0.097563	0.12692	0.072469	0.068299	0.037886	0.27604	0.024606	0.024766	0.063877	0.027093	0.08513	0.098728
Meth__cg24371225__MGC42105	0.033896	0.071905	0.97614	0.035425	0.028658	0.83156	0.055265	0.98228	0.025216	0.028904	0.13387	0.077482	0.96836	0.021982	0.02793	0.97415	0.072064	0.048143	0.63021	0.026546	0.028956	0.070675	0.43743	0.16493	0.79978	0.042729	0.15431	0.95404	0.072919	0.063367	0.031444	0.31851	0.021768	0.97798	0.30713	0.031498	0.077025	0.43057
Meth__cg00655307__ESR1	0.032101	0.017673	0.04616	0.038249	0.039318	0.12369	0.043188	0.94207	0.030673	0.028457	0.82135	0.096178	0.86922	0.030434	0.021974	0.83422	0.054121	0.048789	0.034307	0.15096	0.024875	0.021611	0.13478	0.035301	0.54272	0.030584	0.048395	0.053378	0.052716	0.033003	0.036515	0.13206	0.023781	0.2149	0.10203	0.032647	0.063696	0.037287
Meth__cg05016953__SLC6A4	0.047394	0.039958	0.058384	0.027374	0.023555	0.30932	0.037314	0.1013	0.024666	0.024124	0.86507	0.042541	0.52587	0.032368	0.02194	0.80927	0.042482	0.04723	0.40105	0.036369	0.031714	0.68081	0.10443	0.042564	0.93687	0.027819	0.14924	0.16797	0.047253	0.022803	0.029684	0.37722	0.017522	0.43516	0.04046	0.030433	0.52694	0.599
Meth__cg00121640__ASTN2	0.05728	0.046987	0.35661	0.061001	0.045876	0.47682	0.066354	0.45965	0.048248	0.069065	0.23746	0.26397	0.1686	0.056293	0.058457	0.23159	0.11175	0.07346	0.052418	0.14659	0.06326	0.056571	0.074806	0.062655	0.48478	0.055438	0.068129	0.13411	0.061688	0.061738	0.065167	0.067239	0.07297	0.19914	0.081791	0.059246	0.054147	0.062521
Meth__cg09416313__MATK	0.52985	0.12967	0.76161	0.47659	0.05088	0.95567	0.5714	0.12879	0.034027	0.044586	0.64334	0.73746	0.7737	0.090708	0.041145	0.95064	0.51679	0.10286	0.49633	0.11354	0.44718	0.082299	0.96598	0.076536	0.88714	0.51754	0.089373	0.93062	0.060795	0.086504	0.070634	0.048497	0.090194	0.95994	0.084397	0.050105	0.21668	0.60054
Meth__cg26873164__SNAI1	0.047345	0.13833	0.29395	0.20388	0.083101	0.774	0.076615	0.10965	0.052494	0.064004	0.63402	0.28995	0.3935	0.03969	0.06858	0.18122	0.6087	0.20486	0.80043	0.12643	0.10051	0.12541	0.55017	0.099284	0.29236	0.094837	0.11353	0.093786	0.1671	0.40104	0.40105	0.18248	0.048156	0.091599	0.086283	0.084615	0.11129	0.089908
Meth__cg09498007__CREG2	0.13756	0.071562	0.10641	0.12547	0.10464	0.39224	0.12895	0.28087	0.15674	0.12002	0.12048	0.41247	0.26617	0.060446	0.10124	0.16195	0.3314	0.1798	0.099342	0.078996	0.088884	0.076835	0.10439	0.073691	0.79613	0.10162	0.19753	0.19106	0.18443	0.061603	0.090977	0.10492	0.077966	0.07851	0.29831	0.11431	0.13571	0.14128
Meth__cg14613832__CYP26A1	0.053446	0.027923	0.31075	0.037602	0.033107	0.036531	0.049556	0.051666	0.035088	0.049338	0.49982	0.062687	0.086816	0.027995	0.036205	0.42327	0.034547	0.080265	0.085811	0.030324	0.051326	0.040394	0.048852	0.027324	0.83291	0.041959	0.05522	0.052095	0.065909	0.03506	0.052348	0.043161	0.031071	0.23434	0.051188	0.035978	0.037301	0.042116
Meth__cg08955609__APOE	0.023596	0.03179	0.2006	0.29571	0.036658	0.67491	0.067427	0.62356	0.033225	0.040101	0.80753	0.34698	0.23688	0.024524	0.028861	0.62586	0.57156	0.067426	0.056207	0.07577	0.036009	0.41677	0.71537	0.042072	0.56178	0.24307	0.037043	0.71274	0.040279	0.03766	0.56072	0.044138	0.14777	0.28176	0.0206	0.02875	0.030139	0.11701
Meth__cg04532229__SLC9A2	0.055949	0.94744	0.96153	0.046421	0.097811	0.95686	0.60376	0.92478	0.049744	0.0599	0.62344	0.67027	0.90065	0.033271	0.11746	0.86581	0.052242	0.41312	0.039778	0.033478	0.044728	0.36082	0.26427	0.03997	0.92107	0.046618	0.13376	0.25639	0.10538	0.04	0.073177	0.060583	0.11167	0.75528	0.15628	0.044902	0.23378	0.62447
Meth__cg16421285__SAE1	0.084534	0.080591	0.52182	0.06903	0.10279	0.32228	0.087193	0.075213	0.13036	0.10172	0.17172	0.2931	0.15494	0.0556	0.11426	0.086527	0.17789	0.19099	0.52129	0.058433	0.086697	0.1852	0.20616	0.075654	0.15718	0.078452	0.16117	0.13225	0.053113	0.070514	0.1804	0.39705	0.041633	0.11959	0.18538	0.080779	0.11071	0.14157
Meth__cg10163825__C16orf25	0.046491	0.082308	0.92063	0.084318	0.037719	0.97072	0.072378	0.91759	0.12447	0.090737	0.91888	0.96899	0.6019	0.44106	0.12425	0.79994	0.49011	0.30667	0.94158	0.57551	0.070051	0.044089	0.94714	0.12942	0.80063	0.3139	0.06418	0.10541	0.1375	0.26326	0.19038	0.45243	0.24411	0.81978	0.086415	0.047196	0.33991	0.052637
Meth__cg10950297__EFNB1	0.5228	0.046047	0.051055	0.065909	0.32854	0.04264	0.059789	0.042957	0.46443	0.05907	0.040211	0.041705	0.11962	0.58341	0.43841	0.10636	0.056566	0.45081	0.056173	0.057233	0.050873	0.51783	0.30636	0.49269	0.11582	0.042525	0.46873	0.45192	0.56153	0.56856	0.038884	0.55952	0.045277	0.39481	0.10395	0.484	0.44386	0.049167
Meth__cg15977272__EFNB1	0.64255	0.095643	0.068074	0.054832	0.4532	0.051197	0.066995	0.053418	0.4842	0.056394	0.057803	0.053889	0.075259	0.60304	0.43584	0.085162	0.30261	0.46283	0.057172	0.049753	0.054902	0.61491	0.37196	0.59633	0.074135	0.060833	0.56905	0.62572	0.66863	0.62991	0.039375	0.5958	0.039476	0.49777	0.20416	0.54533	0.23917	0.048194
Meth__cg17575811__KCNQ1	0.06848	0.075751	0.45263	0.057205	0.058514	0.96987	0.69906	0.091917	0.049783	0.047461	0.079951	0.075059	0.092026	0.041128	0.045677	0.069432	0.077673	0.10493	0.050716	0.056836	0.054647	0.050768	0.096316	0.056026	0.70792	0.072102	0.27446	0.60485	0.09381	0.055252	0.066255	0.13915	0.044642	0.074325	0.058656	0.055435	0.558	0.59423
Meth__cg26240939__LOC57149	0.092752	0.11019	0.49467	0.18301	0.11714	0.78985	0.1298	0.45372	0.38478	0.10776	0.1484	0.53717	0.30401	0.10705	0.28685	0.7491	0.61561	0.41639	0.70733	0.092926	0.08609	0.11299	0.694	0.30139	0.65211	0.13825	0.29624	0.15576	0.1511	0.69693	0.27541	0.64885	0.099593	0.10719	0.18919	0.12514	0.17127	0.17521
Meth__cg15983538__SEMA4A	0.055037	0.074217	0.10529	0.22341	0.063748	0.84618	0.24595	0.15183	0.050269	0.082469	0.094494	0.10354	0.11895	0.066634	0.054396	0.36339	0.8837	0.14457	0.2754	0.097663	0.1093	0.07786	0.86351	0.11403	0.81885	0.082458	0.18724	0.11087	0.074811	0.21347	0.36508	0.757	0.04243	0.084733	0.11846	0.076692	0.066837	0.068948
Meth__cg24889366__GNG13	0.039695	0.034513	0.50619	0.040614	0.036974	0.55077	0.046729	0.60194	0.047528	0.045447	0.58631	0.10593	0.20493	0.049939	0.054546	0.85567	0.47782	0.094947	0.049739	0.049619	0.042227	0.040644	0.93341	0.16911	0.67336	0.16198	0.056211	0.24133	0.068439	0.077284	0.038898	0.027971	0.027773	0.026613	0.073254	0.034775	0.044332	0.042113
Meth__cg05386606__BCL7B	0.073513	0.057979	0.10112	0.12647	0.079604	0.90001	0.073158	0.23711	0.18912	0.086885	0.097181	0.70922	0.13614	0.17822	0.16569	0.10718	0.57148	0.10477	0.13994	0.047466	0.077874	0.084013	0.34322	0.041187	0.1029	0.060102	0.087626	0.07418	0.095214	0.04236	0.07364	0.16729	0.037013	0.038955	0.080201	0.054583	0.06608	0.30592
Meth__cg12379775__LOC284739	0.038318	0.17606	0.69252	0.030781	0.026256	0.91262	0.029098	0.025901	0.016339	0.034562	0.76141	0.16723	0.37711	0.023934	0.016394	0.82612	0.12017	0.040558	0.040036	0.11433	0.13197	0.026806	0.96605	0.024887	0.89495	0.019316	0.04239	0.089805	0.0345	0.02222	0.099072	0.52765	0.021481	0.037212	0.065443	0.026538	0.022424	0.029065
Meth__cg00651216__HSP90AB1	0.05165	0.063254	0.9036	0.37792	0.25791	0.8788	0.45155	0.58833	0.34771	0.25853	0.23263	0.90971	0.32777	0.038854	0.31024	0.26017	0.41064	0.42914	0.49139	0.34909	0.25878	0.25451	0.42919	0.16437	0.68549	0.14942	0.29603	0.15459	0.12561	0.26386	0.072957	0.10591	0.35643	0.19423	0.089229	0.049258	0.16207	0.11802
Meth__cg24269657__F7	0.056111	0.051511	0.39548	0.058098	0.042606	0.76352	0.059921	0.87133	0.6965	0.060556	0.90854	0.66978	0.25574	0.046489	0.6288	0.79262	0.90838	0.25658	0.50243	0.058108	0.061339	0.069809	0.87754	0.049397	0.13595	0.056497	0.10795	0.098957	0.074924	0.16098	0.61849	0.20395	0.05117	0.060671	0.077208	0.061808	0.052704	0.05492
Meth__cg19220586__CREG1	0.050464	0.04129	0.065038	0.050458	0.036963	0.52486	0.051353	0.089608	0.040086	0.055195	0.069853	0.069912	0.065387	0.023023	0.044057	0.052157	0.06568	0.13188	0.46558	0.034264	0.065688	0.06118	0.1325	0.035552	0.58325	0.05841	0.086374	0.14101	0.071048	0.056792	0.047212	0.041216	0.040141	0.042547	0.18355	0.050488	0.058124	0.046195
Meth__cg04005707__FLJ21511	0.12982	0.043118	0.55118	0.35222	0.46558	0.94222	0.52021	0.91594	0.032524	0.90249	0.9349	0.055657	0.90502	0.23173	0.11329	0.83309	0.40982	0.066608	0.4111	0.94702	0.71636	0.53603	0.88855	0.33618	0.8918	0.58308	0.23063	0.50331	0.095736	0.049851	0.056325	0.38811	0.038839	0.70901	0.098453	0.066271	0.62419	0.87034
Meth__cg15856055__ZNF511	0.10907	0.076625	0.45662	0.2137	0.07098	0.75434	0.13097	0.1839	0.10692	0.11932	0.12576	0.48033	0.19231	0.11323	0.087463	0.14645	0.41767	0.1078	0.50479	0.071195	0.093719	0.15988	0.42259	0.25448	0.41294	0.091023	0.14201	0.12438	0.18684	0.10969	0.13865	0.2977	0.073179	0.073964	0.097943	0.25554	0.059835	0.09375
Meth__cg24838010__SLC26A11	0.045369	0.043678	0.38366	0.080653	0.027524	0.050659	0.061192	0.84472	0.036511	0.32794	0.049852	0.74233	0.31811	0.030673	0.043237	0.07811	0.097455	0.72459	0.17316	0.033988	0.05	0.033958	0.14231	0.046223	0.81635	0.041175	0.062295	0.070986	0.038888	0.036295	0.75871	0.83486	0.032342	0.034056	0.079325	0.045784	0.033385	0.031746
Meth__cg09014354__NEUROD4	0.11231	0.1056	0.36167	0.094961	0.080422	0.18044	0.1043	0.34659	0.16174	0.11854	0.69338	0.73517	0.30586	0.06759	0.13046	0.11733	0.25449	0.25237	0.21417	0.059172	0.12233	0.070987	0.13754	0.12479	0.69354	0.10052	0.14377	0.81176	0.085323	0.10218	0.12418	0.16022	0.085543	0.090715	0.12095	0.06849	0.088059	0.076688
Meth__cg26542888__RNF2	0.038471	0.027809	0.25312	0.54791	0.068837	0.57577	0.087043	0.57978	0.52952	0.048253	0.37655	0.38933	0.70364	0.049008	0.36902	0.35766	0.14895	0.061541	0.13914	0.070692	0.032033	0.16051	0.37734	0.071716	0.29053	0.082075	0.037887	0.13045	0.077103	0.037837	0.14969	0.1818	0.050493	0.28699	0.041394	0.032185	0.23069	0.24053
Meth__cg02838492__KIF12	0.036195	0.063233	0.96731	0.61455	0.048227	0.96852	0.052254	0.96362	0.92896	0.042802	0.95791	0.92256	0.94723	0.068182	0.75667	0.95485	0.97149	0.51175	0.96503	0.31506	0.58426	0.2093	0.7132	0.1275	0.91032	0.05071	0.052868	0.94632	0.14717	0.6588	0.97778	0.96632	0.051838	0.028466	0.064142	0.07434	0.74537	0.13824
Meth__cg26864028__EPOR	0.058648	0.043437	0.04524	0.10739	0.034355	0.9397	0.033	0.9268	0.045894	0.040192	0.94477	0.93501	0.92353	0.026286	0.049613	0.75658	0.95233	0.066415	0.17298	0.026798	0.040316	0.03488	0.912	0.053629	0.029867	0.031301	0.080212	0.075416	0.087467	0.14583	0.78961	0.39492	0.034709	0.82565	0.046077	0.048743	0.64914	0.24422
Meth__cg27177839__JAG2	0.08899	0.060645	0.60567	0.31013	0.1502	0.94036	0.10147	0.61393	0.088866	0.15169	0.58553	0.86708	0.82718	0.095297	0.10766	0.66996	0.56537	0.45224	0.066413	0.35718	0.37195	0.23284	0.93782	0.051406	0.82227	0.077262	0.079014	0.074331	0.11406	0.24268	0.49836	0.51875	0.037549	0.24427	0.11777	0.082431	0.20086	0.088566
Meth__cg23613317__LARP1	0.072952	0.096369	0.7824	0.13242	0.082979	0.88962	0.086897	0.91516	0.43626	0.073621	0.88792	0.602	0.72989	0.10704	0.39995	0.41386	0.89715	0.39357	0.69157	0.083825	0.097112	0.080109	0.89771	0.090634	0.81449	0.080833	0.14807	0.18438	0.16238	0.88573	0.11466	0.62775	0.062958	0.077075	0.13003	0.079965	0.084131	0.098184
Meth__cg16929104__GDF15	0.073132	0.089252	0.94296	0.24301	0.21201	0.71202	0.25029	0.91744	0.67508	0.085135	0.34471	0.60129	0.12359	0.098706	0.63676	0.57834	0.94069	0.66578	0.6374	0.087285	0.070468	0.13244	0.81036	0.065642	0.13605	0.23204	0.079916	0.13956	0.15338	0.092354	0.13364	0.060709	0.076772	0.060519	0.11661	0.085255	0.14252	0.20913
Meth__cg15613048__KIF17	0.031866	0.028906	0.98178	0.39098	0.58713	0.98059	0.97279	0.98419	0.02713	0.038304	0.2018	0.59073	0.90799	0.018821	0.030936	0.92909	0.18233	0.054623	0.28737	0.94761	0.46755	0.042479	0.033173	0.099593	0.78508	0.97879	0.053415	0.92083	0.049364	0.12993	0.27937	0.34061	0.016579	0.027642	0.104	0.029929	0.9731	0.96635
Meth__cg00775197__MGC33600	0.37213	0.094818	0.74553	0.09025	0.069916	0.6017	0.25383	0.34106	0.079099	0.056413	0.62196	0.19303	0.50474	0.099555	0.079988	0.26688	0.12961	0.13149	0.47228	0.11181	0.10776	0.076611	0.17667	0.28462	0.79665	0.065904	0.085405	0.7657	0.13644	0.24588	0.30259	0.36511	0.048817	0.4405	0.12195	0.061846	0.16662	0.47504
Meth__cg24930915__RAB26	0.055301	0.028137	0.070923	0.0681	0.033641	0.82069	0.058106	0.048173	0.033318	0.048106	0.063461	0.067462	0.089336	0.03663	0.037766	0.1468	0.048704	0.092121	0.74006	0.029188	0.056591	0.053442	0.51004	0.029901	0.085656	0.055311	0.085333	0.080416	0.054122	0.044857	0.027772	0.027488	0.031904	0.029522	0.091675	0.067139	0.055597	0.058288
Meth__cg24139739__EFNB1	0.58174	0.034729	0.054913	0.0563	0.41381	0.042172	0.052601	0.033496	0.5238	0.042989	0.04445	0.042416	0.096779	0.36881	0.46932	0.16162	0.42375	0.25124	0.033191	0.07956	0.055323	0.58154	0.48465	0.52856	0.1051	0.038464	0.35562	0.39216	0.48648	0.63014	0.033628	0.63745	0.036035	0.46624	0.12233	0.49761	0.35562	0.043834
Meth__cg24798047__GOLT1A	0.072984	0.036708	0.71993	0.72257	0.079727	0.81308	0.041119	0.28333	0.098394	0.17523	0.83562	0.85425	0.21446	0.04133	0.14359	0.49943	0.55411	0.80224	0.4827	0.049001	0.074518	0.23209	0.83995	0.039296	0.80353	0.22128	0.20157	0.065789	0.14739	0.35135	0.83626	0.28397	0.17797	0.13073	0.095624	0.21359	0.053552	0.10004
Meth__cg15626350__ESR1	0.07437	0.07743	0.90027	0.097128	0.11194	0.58569	0.10393	0.92222	0.34748	0.085668	0.67831	0.13583	0.88983	0.197	0.34987	0.76134	0.08036	0.26272	0.35854	0.44655	0.23673	0.069348	0.62804	0.79459	0.86373	0.11172	0.13037	0.26032	0.10278	0.06994	0.65742	0.086759	0.097973	0.88737	0.20269	0.074428	0.70664	0.67695
Meth__cg03681481__OVOL1	0.040764	0.050693	0.067902	0.39277	0.040256	0.72467	0.084454	0.15508	0.38095	0.30013	0.083069	0.079139	0.46009	0.032427	0.35275	0.55819	0.086943	0.12435	0.37821	0.037631	0.047418	0.039086	0.94591	0.06052	0.91772	0.058041	0.11165	0.068096	0.097232	0.74025	0.052813	0.12185	0.0283	0.064453	0.073395	0.11137	0.19243	0.14252
