Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg01664666__PLD5	0.95848	0.042586	0.96019	0.18322	0.32019	0.94603	0.93757	0.32153	0.32354	0.051012	0.96116	0.95414	0.70995	0.25981	0.080225	0.64176	0.2858	0.10849	0.95713	0.89968	0.94857	0.075806	0.55831	0.44394	0.049103	0.258	0.92526	0.092043	0.068878	0.054967	0.12556	0.85911	0.1265	0.95535	0.36435	0.54531	0.31944	0.26182
Meth__cg09558502__OVGP1	0.2228	0.042807	0.39044	0.35461	0.21353	0.076273	0.090016	0.52289	0.4775	0.23822	0.10206	0.59322	0.22141	0.38367	0.10342	0.45608	0.077071	0.040114	0.14967	0.16152	0.58238	0.085782	0.62103	0.068871	0.15721	0.10783	0.11159	0.08	0.069243	0.061096	0.065828	0.49916	0.039717	0.43979	0.20798	0.14247	0.11449	0.10048
Meth__cg18855178__PCSK4	0.044163	0.026923	0.072631	0.14093	0.037195	0.056559	0.040558	0.027602	0.20791	0.12926	0.043719	0.07083	0.14608	0.17371	0.033474	0.27561	0.068112	0.068744	0.032098	0.051007	0.035543	0.036182	0.038552	0.087426	0.04366	0.062851	0.11985	0.11195	0.033051	0.033802	0.04368	0.44239	0.033521	0.036161	0.053573	0.053011	0.26238	0.06359
Meth__cg13643796__ADAMTS3	0.032144	0.27358	0.45483	0.26835	0.048343	0.062729	0.037453	0.055073	0.050768	0.06327	0.041036	0.12751	0.10159	0.03581	0.041911	0.034557	0.068691	0.043547	0.051582	0.065335	0.55737	0.044099	0.036485	0.39737	0.037778	0.062873	0.081399	0.072704	0.029421	0.027482	0.033489	0.79486	0.02414	0.92464	0.13519	0.075911	0.032933	0.041868
Meth__cg00131121__POLR2J	0.057632	0.11044	0.12329	0.085795	0.058266	0.11802	0.038896	0.13491	0.10169	0.11336	0.034	0.10415	0.18363	0.088478	0.032182	0.084354	0.033715	0.028774	0.060113	0.065877	0.1771	0.094831	0.02884	0.11357	0.045265	0.041824	0.15899	0.090211	0.034352	0.053501	0.070595	0.037819	0.1054	0.13161	0.070392	0.12507	0.034886	0.043648
Meth__cg16360444__ITGA7	0.78821	0.048083	0.87118	0.43816	0.14831	0.0606	0.072139	0.067634	0.43521	0.073795	0.075503	0.11554	0.56116	0.36619	0.078231	0.36123	0.21916	0.092031	0.088635	0.093782	0.30442	0.072198	0.055928	0.32494	0.070541	0.09287	0.81148	0.18544	0.057799	0.051665	0.05191	0.10064	0.05792	0.18192	0.059653	0.22962	0.074508	0.093599
Meth__cg09584711__HPR	0.77051	0.089388	0.88126	0.71797	0.63843	0.52147	0.55725	0.91493	0.65498	0.07858	0.15506	0.47676	0.62168	0.41822	0.27278	0.66265	0.10483	0.093784	0.095748	0.12054	0.46771	0.044419	0.87491	0.14775	0.070423	0.095369	0.19761	0.11937	0.063431	0.18472	0.15061	0.7899	0.042358	0.36089	0.08937	0.75208	0.35101	0.28362
Meth__cg22510822__OR1E2	0.92987	0.044681	0.57884	0.50973	0.22236	0.22212	0.41102	0.73945	0.075617	0.093272	0.41715	0.46416	0.33855	0.077602	0.81066	0.87806	0.37506	0.039841	0.51812	0.61682	0.85946	0.056568	0.23461	0.10691	0.067905	0.11895	0.77202	0.41832	0.073371	0.24698	0.24362	0.89057	0.058786	0.87677	0.16647	0.86119	0.3616	0.43921
Meth__cg00902195__SYT10	0.17794	0.012566	0.96831	0.55217	0.012629	0.88688	0.9653	0.98001	0.42444	0.040163	0.96846	0.96704	0.23776	0.41806	0.011165	0.10545	0.054748	0.13846	0.3949	0.37723	0.1906	0.021398	0.01975	0.90213	0.72947	0.028403	0.8825	0.025776	0.020788	0.037022	0.15129	0.88008	0.019247	0.67307	0.32603	0.63684	0.014339	0.015449
Meth__cg26648592__HEBP1	0.019069	0.070251	0.01486	0.016545	0.013037	0.019714	0.017571	0.02527	0.0121	0.017729	0.022704	0.015742	0.12092	0.016729	0.27771	0.015576	0.033426	0.013666	0.026052	0.016854	0.027337	0.028061	0.048272	0.029516	0.024596	0.024168	0.030186	0.020491	0.022635	0.018056	0.016571	0.010533	0.01618	0.017662	0.088309	0.024204	0.02158	0.021466
Meth__cg00164898__MAPK11	0.047565	0.3592	0.10422	0.082924	0.090096	0.052636	0.081587	0.043256	0.060949	0.069716	0.068483	0.066139	0.41898	0.077398	0.43111	0.063467	0.071175	0.21935	0.078524	0.084333	0.073898	0.2246	0.050812	0.14588	0.12746	0.10361	0.20292	0.16849	0.088681	0.28097	0.081	0.26367	0.10805	0.081592	0.14817	0.057129	0.052064	0.062842
Meth__cg24276491__C14orf11	0.94831	0.04081	0.87273	0.93769	0.22232	0.86346	0.71028	0.1588	0.64234	0.32798	0.035587	0.58463	0.13731	0.49238	0.29738	0.74258	0.5346	0.037383	0.41503	0.43805	0.95217	0.033772	0.30539	0.59155	0.49086	0.38375	0.77697	0.10799	0.025328	0.073389	0.017727	0.60569	0.18155	0.52014	0.02525	0.029729	0.12768	0.022422
Meth__cg12128017__EPHA10	0.10711	0.031732	0.9501	0.25786	0.038744	0.57283	0.16437	0.98052	0.088935	0.55161	0.82205	0.6093	0.38514	0.08778	0.045204	0.40732	0.092012	0.030824	0.19516	0.51118	0.53949	0.066986	0.2549	0.71645	0.58837	0.094023	0.8551	0.040771	0.041823	0.054132	0.048115	0.083896	0.041468	0.52167	0.069877	0.49882	0.50506	0.53704
Meth__cg01144286__C20orf103	0.94592	0.017469	0.90128	0.69866	0.36999	0.87026	0.88124	0.96033	0.49147	0.09635	0.78365	0.1988	0.75084	0.40598	0.76834	0.042086	0.068191	0.71761	0.2887	0.50322	0.95067	0.08039	0.1356	0.83592	0.68519	0.032322	0.68069	0.034202	0.049802	0.062162	0.053932	0.75943	0.036593	0.56871	0.041915	0.4236	0.74789	0.84866
Meth__cg22874046__ICAM1	0.037525	0.032438	0.045336	0.23791	0.10044	0.96981	0.035613	0.99064	0.13321	0.041632	0.025617	0.074268	0.11008	0.12936	0.92224	0.71472	0.10083	0.086201	0.031829	0.43609	0.32489	0.43028	0.062703	0.18231	0.041868	0.040753	0.1159	0.048864	0.10746	0.026309	0.022156	0.21516	0.020708	0.96743	0.074328	0.041611	0.18037	0.6762
Meth__cg21682382__TMEM39B	0.02831	0.52552	0.077101	0.066099	0.042702	0.040926	0.084301	0.049795	0.051269	0.04242	0.16856	0.082259	0.11172	0.05971	0.047947	0.036096	0.050835	0.022499	0.068565	0.033467	0.41036	0.036642	0.087117	0.037267	0.050532	0.043422	0.058588	0.2031	0.19403	0.03862	0.037621	0.033692	0.050169	0.028341	0.087102	0.055304	0.044846	0.10207
Meth__cg02358761__STK17B	0.054806	0.065351	0.28544	0.11643	0.056443	0.07909	0.067791	0.080928	0.15219	0.059387	0.057486	0.083125	0.13846	0.13543	0.049687	0.051518	0.10526	0.68918	0.046045	0.070671	0.34007	0.059546	0.056009	0.10143	0.11068	0.10906	0.09871	0.10968	0.039144	0.05019	0.057067	0.1935	0.04204	0.077379	0.096183	0.093525	0.16961	0.11994
Meth__cg16994506__CCND2	0.94714	0.045464	0.94246	0.05003	0.071134	0.92732	0.93287	0.95175	0.15152	0.94728	0.95414	0.91823	0.76345	0.19407	0.028732	0.046373	0.056434	0.21445	0.95516	0.95761	0.93986	0.053238	0.95317	0.8593	0.65061	0.091229	0.88022	0.54414	0.0469	0.34988	0.054842	0.028185	0.045961	0.96063	0.056442	0.62123	0.65111	0.41877
Meth__cg00079563__ARFGAP3	0.49946	0.064006	0.94786	0.25071	0.26973	0.88165	0.13735	0.17188	0.14859	0.22018	0.22652	0.37041	0.50483	0.14752	0.055597	0.68015	0.061319	0.029406	0.64224	0.2641	0.74695	0.20047	0.66242	0.9059	0.35341	0.063893	0.070083	0.11326	0.02648	0.083741	0.38178	0.29954	0.030279	0.22017	0.30574	0.20916	0.69528	0.88799
Meth__cg24789869__DDX11	0.01538	0.010858	0.26653	0.028305	0.052012	0.094968	0.014074	0.0091452	0.021481	0.018668	0.012619	0.037688	0.016705	0.02085	0.011868	0.011141	0.014827	0.31339	0.010523	0.016466	0.12025	0.015062	0.020272	0.029302	0.016245	0.01387	0.018573	0.014172	0.017866	0.020559	0.015326	0.099344	0.026806	0.028852	0.033333	0.016084	0.02351	0.013751
Meth__cg14163776__CENTB2	0.38273	0.057989	0.87119	0.1001	0.061693	0.73855	0.088809	0.24767	0.34874	0.071846	0.13701	0.77451	0.63269	0.18636	0.10191	0.67557	0.16197	0.28278	0.15045	0.089276	0.13783	0.27957	0.05397	0.46769	0.27654	0.089538	0.10055	0.095787	0.15563	0.31529	0.35714	0.24045	0.091445	0.094187	0.078844	0.20087	0.096485	0.088354
Meth__cg17592734__ZNF175	0.013971	0.012552	0.01113	0.38772	0.0097757	0.011775	0.50161	0.0091931	0.018559	0.012676	0.9467	0.098046	0.1938	0.13364	0.012167	0.011885	0.036751	0.011817	0.97132	0.89746	0.016186	0.016211	0.014436	0.024965	0.016648	0.027518	0.018811	0.51851	0.018328	0.015073	0.015151	0.010303	0.017399	0.011184	0.01838	0.014337	0.011766	0.016655
Meth__cg00096922__DLX5	0.30221	0.057017	0.2724	0.055451	0.030236	0.32999	0.30697	0.059143	0.058187	0.048798	0.047004	0.65195	0.071389	0.035272	0.046404	0.034129	0.17173	0.046309	0.0255	0.17677	0.12177	0.043787	0.11942	0.77153	0.065611	0.11387	0.62253	0.19287	0.045366	0.038395	0.052008	0.043959	0.047108	0.57231	0.16577	0.06333	0.068547	0.046815
Meth__cg21932800__TMEM32	0.029884	0.024562	0.50425	0.35685	0.091694	0.66349	0.028256	0.2922	0.085399	0.54561	0.038026	0.12899	0.4627	0.13485	0.050301	0.17966	0.2822	0.81542	0.051257	0.03352	0.50774	0.047413	0.46862	0.48186	0.24806	0.1921	0.44997	0.10571	0.032049	0.034051	0.19343	0.13456	0.036587	0.11793	0.030922	0.41378	0.24778	0.043954
Meth__cg08900043__HOXC10	0.11641	0.020362	0.022258	0.018735	0.018731	0.47776	0.031088	0.37181	0.022058	0.32269	0.019491	0.023128	0.034051	0.020666	0.015882	0.015211	0.055503	0.014873	0.016393	0.022993	0.28495	0.020679	0.013839	0.034175	0.021186	0.031084	0.05256	0.058064	0.021045	0.02034	0.016114	0.018374	0.019799	0.019903	0.032207	0.021543	0.022743	0.019759
Meth__cg01438829__TMEM97	0.04727	0.052098	0.044444	0.039409	0.032446	0.04136	0.049993	0.025034	0.044474	0.05343	0.040757	0.031876	0.063936	0.048323	0.046412	0.038441	0.067579	0.03929	0.041543	0.040099	0.047138	0.051475	0.041876	0.06512	0.35487	0.08663	0.11708	0.088324	0.079501	0.043068	0.15674	0.040724	0.047833	0.034686	0.036808	0.047175	0.045212	0.044973
Meth__cg27138018__HAPLN2	0.22953	0.14208	0.63967	0.7668	0.57385	0.48034	0.10897	0.25681	0.086971	0.74719	0.32511	0.53437	0.76718	0.072633	0.54841	0.15047	0.10189	0.085138	0.086957	0.1279	0.90257	0.6651	0.17134	0.32951	0.12558	0.15876	0.098059	0.19967	0.053243	0.072264	0.074362	0.65672	0.099626	0.72743	0.11171	0.48957	0.16772	0.18507
Meth__cg11189837__ADAMTS1	0.5585	0.048319	0.92438	0.49629	0.089054	0.94082	0.064714	0.73061	0.048763	0.45826	0.078378	0.12498	0.42212	0.47346	0.9501	0.055038	0.11468	0.93178	0.17821	0.077026	0.81465	0.70151	0.073591	0.66616	0.071801	0.11831	0.41948	0.092042	0.047369	0.055498	0.068289	0.4866	0.0471	0.80547	0.67693	0.38024	0.066054	0.059429
Meth__cg12799835__FLJ31204	0.074972	0.036908	0.093822	0.052135	0.029721	0.64925	0.08453	0.11915	0.052035	0.17094	0.17595	0.083715	0.078836	0.058803	0.051141	0.054266	0.055504	0.07855	0.039059	0.070827	0.20379	0.054815	0.025749	0.095963	0.038348	0.059843	0.24583	0.073947	0.069707	0.038801	0.070894	0.040712	0.037516	0.18095	0.09611	0.027178	0.053927	0.060354
Meth__cg22415432__PCDH11Y	0.11731	0.074969	0.89018	0.060866	0.066637	0.62646	0.06784	0.51093	0.068204	0.072249	0.24448	0.15379	0.11567	0.072215	0.050177	0.1542	0.10672	0.11562	0.055998	0.075869	0.50108	0.11185	0.073306	0.8277	0.062433	0.13978	0.59143	0.079309	0.061623	0.089161	0.15912	0.057154	0.073087	0.69036	0.15309	0.090701	0.065877	0.062045
Meth__cg15125424__SOCS2	0.31003	0.079402	0.31095	0.15277	0.41744	0.09457	0.18852	0.13719	0.10847	0.51113	0.10746	0.24832	0.2971	0.1403	0.098368	0.062731	0.13607	0.096209	0.066079	0.068107	0.83293	0.10707	0.12399	0.10415	0.040776	0.16753	0.23943	0.1445	0.055556	0.074416	0.069289	0.85614	0.064338	0.71996	0.10978	0.66221	0.30855	0.1972
Meth__cg15767406__ZNF660	0.3189	0.025519	0.12177	0.36896	0.088942	0.24494	0.39771	0.74056	0.29137	0.31861	0.20859	0.61261	0.10127	0.16211	0.10692	0.2686	0.047011	0.059615	0.079303	0.083052	0.76681	0.15034	0.1631	0.0735	0.11215	0.10796	0.21966	0.099441	0.039278	0.067362	0.04159	0.2061	0.032359	0.10284	0.12645	0.37365	0.053632	0.065649
Meth__cg05920090__HSPA1A	0.018208	0.015678	0.045214	0.048192	0.018742	0.013577	0.022451	0.014991	0.022007	0.021161	0.021858	0.036877	0.024017	0.022129	0.35652	0.019954	0.033891	0.018398	0.018452	0.025566	0.02114	0.026061	0.023295	0.72826	0.022547	0.027993	0.039151	0.03524	0.028059	0.02338	0.045577	0.020295	0.022942	0.017226	0.037056	0.021429	0.01722	0.023623
Meth__cg06701500__YWHAQ	0.042392	0.035387	0.66309	0.40097	0.3031	0.14462	0.085759	0.073523	0.041176	0.4652	0.030921	0.19262	0.23197	0.053097	0.058969	0.084161	0.11355	0.059948	0.19484	0.12106	0.64688	0.064667	0.058546	0.10121	0.32438	0.076923	0.06314	0.1145	0.038095	0.028456	0.075208	0.77025	0.055682	0.25636	0.086861	0.2081	0.18293	0.24176
Meth__cg25026754__PDCD7	0.019348	0.013965	0.018205	0.020031	0.019284	0.014647	0.022222	0.024172	0.01423	0.015008	0.015489	0.04258	0.030036	0.018235	0.012272	0.010201	0.045185	0.014291	0.015108	0.01568	0.017099	0.024003	0.019472	0.027182	0.023812	0.048406	0.035336	0.037709	0.019379	0.017171	0.019767	0.010518	0.01811	0.010211	0.059004	0.015467	0.021066	0.48369
Meth__cg26792080__SATB2	0.10908	0.14336	0.10586	0.15039	0.071609	0.10386	0.11791	0.10963	0.15893	0.14321	0.092996	0.2027	0.19477	0.11536	0.10814	0.13729	0.12623	0.14081	0.067366	0.12405	0.70772	0.083739	0.10323	0.12249	0.12353	0.14629	0.11486	0.1587	0.082916	0.11314	0.10177	0.45459	0.10107	0.80763	0.44013	0.11096	0.113	0.13739
Meth__cg08733774__RANBP2	0.050032	0.048459	0.10644	0.032447	0.078269	0.076055	0.035758	0.043382	0.042174	0.053358	0.028825	0.14634	0.067984	0.038626	0.052523	0.033904	0.054763	0.074643	0.047132	0.057962	0.17146	0.030526	0.033861	0.18475	0.052479	0.12933	0.043839	0.055271	0.02739	0.033728	0.33489	0.19852	0.030426	0.057549	0.065588	0.033646	0.063454	0.11336
Meth__cg06630567__AMBP	0.060551	0.045937	0.95165	0.62034	0.12004	0.91838	0.046955	0.96103	0.55236	0.91101	0.73781	0.9312	0.89558	0.45718	0.74209	0.77212	0.095961	0.09228	0.95057	0.94774	0.84749	0.72632	0.78194	0.84774	0.042518	0.58833	0.37785	0.14407	0.80315	0.5388	0.067775	0.8787	0.042245	0.086604	0.4545	0.058747	0.48146	0.079583
Meth__cg08088390__DEFB125	0.86803	0.084438	0.74424	0.72163	0.58569	0.041132	0.71882	0.75259	0.8495	0.66775	0.70927	0.7256	0.7327	0.5708	0.22878	0.3772	0.15936	0.10202	0.33873	0.16551	0.59604	0.088569	0.48013	0.16946	0.14965	0.09457	0.081723	0.18516	0.096774	0.18755	0.1211	0.87638	0.048229	0.60805	0.14337	0.27846	0.44994	0.51614
Meth__cg03565081__C14orf93	0.5648	0.25483	0.43173	0.31894	0.28647	0.16453	0.58903	0.58964	0.10881	0.13611	0.074692	0.41248	0.23514	0.11426	0.42725	0.34852	0.15225	0.062252	0.072549	0.23644	0.70816	0.13793	0.23651	0.67726	0.23807	0.12477	0.15296	0.25265	0.091634	0.055094	0.090355	0.5778	0.058006	0.31214	0.11782	0.063679	0.23948	0.35896
Meth__cg17769238__H19	0.5687	0.056374	0.065951	0.058196	0.56026	0.68583	0.058641	0.0857	0.044526	0.056429	0.2829	0.91749	0.08813	0.05686	0.048337	0.062036	0.080226	0.061436	0.045616	0.65488	0.2905	0.056617	0.3676	0.65721	0.064009	0.10131	0.10529	0.083783	0.04748	0.12101	0.068767	0.10757	0.051282	0.52315	0.10133	0.89238	0.077552	0.092923
Meth__cg17484237__HAVCR2	0.63833	0.081088	0.57108	0.74405	0.52954	0.11758	0.3671	0.41091	0.55491	0.44532	0.43285	0.13247	0.18948	0.45752	0.2191	0.57787	0.12073	0.080539	0.12313	0.16878	0.6839	0.068375	0.83358	0.13044	0.10128	0.1059	0.10566	0.11076	0.056558	0.089201	0.12812	0.71769	0.063284	0.13574	0.29381	0.67924	0.54764	0.31167
Meth__cg11033833__GPR101	0.37128	0.052913	0.93676	0.14978	0.071769	0.90417	0.85092	0.45628	0.06601	0.26855	0.86445	0.77907	0.12209	0.060684	0.13927	0.46991	0.087463	0.075284	0.93245	0.91194	0.84043	0.07378	0.51311	0.68765	0.13719	0.039628	0.85272	0.12127	0.16117	0.043154	0.17087	0.11079	0.057041	0.75655	0.14786	0.71612	0.3569	0.79992
Meth__cg11639397__VASP	0.011197	0.0094521	0.017276	0.014836	0.012732	0.012	0.012934	0.47908	0.011341	0.013131	0.015996	0.0091968	0.014828	0.010109	0.014025	0.011413	0.015467	0.0086092	0.014583	0.016995	0.011844	0.016771	0.017979	0.013713	0.012851	0.017942	0.026719	0.017905	0.019057	0.019511	0.017868	0.011639	0.016774	0.0085143	0.014599	0.010398	0.016612	0.010149
Meth__cg09983885__TRIM21	0.15123	0.036555	0.29603	0.1092	0.076051	0.6223	0.17025	0.086794	0.42737	0.054929	0.27535	0.22903	0.19295	0.2912	0.13859	0.042925	0.14223	0.32938	0.032013	0.092058	0.25871	0.084175	0.056198	0.54864	0.13436	0.098564	0.25444	0.077613	0.027495	0.060072	0.046777	0.53166	0.13191	0.63641	0.19009	0.063486	0.11292	0.067653
Meth__cg13382694__ZNF652	0.055161	0.14006	0.20676	0.03621	0.84257	0.92744	0.18753	0.072771	0.86088	0.89279	0.11482	0.32845	0.23606	0.75731	0.059208	0.576	0.2105	0.35105	0.051564	0.08176	0.71811	0.7017	0.073353	0.85426	0.030858	0.1964	0.084147	0.22874	0.12575	0.11788	0.55721	0.19398	0.03422	0.048827	0.13805	0.16435	0.21727	0.081273
Meth__cg02998425__ADAM21	0.91957	0.022214	0.76409	0.87992	0.61775	0.060832	0.59729	0.96052	0.88027	0.34254	0.65188	0.48407	0.28164	0.54179	0.43903	0.74457	0.072522	0.041828	0.14546	0.33397	0.92567	0.03813	0.94117	0.0625	0.22864	0.034629	0.2955	0.058077	0.14016	0.24169	0.031694	0.77112	0.046882	0.36878	0.023889	0.51482	0.55082	0.31261
Meth__cg05699592__PRKAR2A	0.057021	0.053059	0.061824	0.38235	0.067914	0.044737	0.077701	0.043159	0.051214	0.078187	0.28754	0.091369	0.11936	0.071605	0.062507	0.045359	0.12976	0.051673	0.079209	0.05925	0.050321	0.073798	0.061479	0.16377	0.053506	0.12359	0.14896	0.12393	0.047496	0.058026	0.058419	0.047098	0.044249	0.059299	0.15129	0.055152	0.069555	0.066338
Meth__cg00211661__CENTD2	0.082822	0.037652	0.045437	0.20534	0.051433	0.23879	0.22434	0.36461	0.42078	0.1269	0.35252	0.067181	0.16403	0.39526	0.041153	0.042987	0.16313	0.51145	0.46717	0.35612	0.049841	0.068712	0.42689	0.60939	0.11179	0.40925	0.16171	0.068489	0.043779	0.040709	0.033492	0.56441	0.045706	0.52903	0.07599	0.64978	0.37818	0.050693
Meth__cg04410862__E2F7	0.055864	0.050266	0.056361	0.062804	0.05521	0.044201	0.063596	0.044807	0.044704	0.046474	0.050879	0.021384	0.49022	0.055496	0.040649	0.04325	0.085103	0.036346	0.041259	0.055428	0.047121	0.059519	0.045693	0.06293	0.068479	0.065124	0.088562	0.062182	0.046626	0.043497	0.037666	0.048269	0.05394	0.038272	0.1154	0.054778	0.048906	0.055172
Meth__cg05120641__CHAC1	0.032895	0.020787	0.02156	0.03863	0.024981	0.022708	0.025641	0.02049	0.023923	0.028775	0.028313	0.01516	0.044031	0.02789	0.027988	0.020262	0.039524	0.026093	0.026051	0.024992	0.021897	0.029785	0.024404	0.039178	0.031712	0.037037	0.031484	0.037276	0.025965	0.029197	0.022604	0.02121	0.027866	0.022695	0.045118	0.036946	0.037574	0.52617
Meth__cg13843773__MGC35043	0.050371	0.03504	0.060305	0.051212	0.038376	0.03697	0.20708	0.057966	0.059567	0.048963	0.031433	0.058465	0.072561	0.049816	0.047374	0.041659	0.073728	0.044297	0.034434	0.048631	0.057713	0.045275	0.039094	0.10665	0.038561	0.057919	0.066199	0.060606	0.031783	0.039106	0.040281	0.056102	0.028623	0.52014	0.10588	0.067037	0.046807	0.032072
Meth__cg25841987__C4orf18	0.15522	0.10476	0.081358	0.13307	0.074338	0.11072	0.11811	0.47238	0.12462	0.15346	0.097585	0.15925	0.16519	0.10164	0.22344	0.076305	0.1528	0.10798	0.074028	0.11641	0.80167	0.11861	0.11314	0.17922	0.094531	0.27608	0.10104	0.21574	0.10681	0.10351	0.1206	0.27015	0.095611	0.5624	0.14392	0.15164	0.099174	0.10229
Meth__cg01062029__ROR2	0.099696	0.049869	0.8986	0.9046	0.81198	0.87369	0.45367	0.19604	0.067585	0.84831	0.76419	0.58383	0.86382	0.092974	0.53794	0.45332	0.13059	0.52004	0.77297	0.81856	0.28611	0.15586	0.59242	0.8088	0.05922	0.048778	0.12965	0.07186	0.090808	0.036074	0.060439	0.61582	0.13205	0.29668	0.12344	0.82445	0.49891	0.39369
Meth__cg00832994__ATPAF1	0.04648	0.47701	0.95615	0.69326	0.36093	0.97326	0.17211	0.81007	0.51532	0.91389	0.4376	0.90238	0.54391	0.45817	0.10245	0.18734	0.53248	0.92363	0.46389	0.23691	0.51119	0.24562	0.16262	0.92875	0.42863	0.12199	0.087675	0.22973	0.034946	0.19669	0.14364	0.74029	0.07663	0.074414	0.27086	0.060491	0.68312	0.86806
Meth__cg01078871__FBXO33	0.034617	0.033508	0.056697	0.038933	0.028123	0.038728	0.043256	0.023113	0.042907	0.038166	0.046	0.041702	0.059354	0.03878	0.048318	0.035968	0.057524	0.032175	0.039587	0.03581	0.037111	0.65315	0.049001	0.1082	0.048866	0.051143	0.11672	0.083449	0.038565	0.042185	0.039987	0.028098	0.038916	0.031953	0.083307	0.043884	0.046543	0.043165
Meth__cg13436799__LRP2	0.13188	0.068508	0.88592	0.099158	0.079257	0.87317	0.088749	0.10132	0.087841	0.075029	0.12383	0.10514	0.33038	0.079349	0.11323	0.094551	0.097253	0.18971	0.62254	0.089306	0.09554	0.10415	0.069132	0.25908	0.098818	0.12282	0.32763	0.17223	0.072278	0.048847	0.066124	0.15178	0.052257	0.67612	0.51052	0.11915	0.12759	0.11767
Meth__cg21715963__C1orf51	0.028866	0.3585	0.96936	0.63383	0.46354	0.025504	0.63822	0.028677	0.025147	0.28309	0.5291	0.052709	0.90252	0.024821	0.87461	0.031462	0.065529	0.038033	0.025333	0.025992	0.023183	0.73399	0.023828	0.7995	0.90469	0.079613	0.44755	0.13585	0.42614	0.60544	0.24893	0.02556	0.022167	0.033837	0.10341	0.38899	0.12011	0.35504
Meth__cg06850526__MGC15523	0.067797	0.075712	0.19615	0.096842	0.092101	0.87227	0.060445	0.056349	0.33919	0.078976	0.117	0.71953	0.38465	0.21604	0.31351	0.19648	0.1299	0.90819	0.047805	0.12046	0.50792	0.94745	0.1076	0.17402	0.061937	0.12681	0.11865	0.088441	0.26392	0.052686	0.28293	0.59904	0.052057	0.66482	0.16467	0.28064	0.073901	0.035999
Meth__cg25776555__ZNF614	0.0318	0.018464	0.038693	0.021395	0.018873	0.021446	0.055069	0.41305	0.018927	0.022379	0.037513	0.014317	0.19964	0.048232	0.024519	0.015988	0.035752	0.018715	0.023274	0.071144	0.020213	0.035998	0.031133	0.026688	0.023664	0.031618	0.042288	0.029465	0.040533	0.036253	0.027338	0.017146	0.03728	0.014871	0.036765	0.028104	0.027327	0.018847
Meth__cg04096365__IFI30	0.023424	0.034122	0.033559	0.043384	0.022103	0.032788	0.028267	0.018112	0.02426	0.30813	0.020066	0.31459	0.039148	0.020111	0.03429	0.034238	0.053942	0.017741	0.035546	0.040432	0.075196	0.023108	0.023804	0.051681	0.023705	0.061423	0.046659	0.065069	0.020448	0.020528	0.021221	0.1447	0.02531	0.030026	0.045427	0.038636	0.077021	0.025167
Meth__cg02430692__PEX5L	0.083123	0.042468	0.74502	0.60438	0.049606	0.45257	0.69856	0.88833	0.080092	0.058632	0.44078	0.55406	0.48601	0.109	0.10839	0.13236	0.21011	0.15516	0.09387	0.19981	0.20466	0.10245	0.092431	0.73765	0.12777	0.081752	0.43664	0.12434	0.043781	0.063084	0.11493	0.22032	0.051334	0.18069	0.17088	0.31478	0.10606	0.091176
Meth__cg09980622__BOLA1	0.023931	0.34484	0.10743	0.031365	0.015759	0.53191	0.021035	0.01828	0.021614	0.030523	0.021905	0.090047	0.14219	0.019059	0.020891	0.31537	0.040071	0.41375	0.018911	0.018726	0.02744	0.063277	0.015023	0.94718	0.036582	0.047871	0.042128	0.032978	0.013227	0.01368	0.074218	0.74002	0.021886	0.030271	0.05996	0.054698	0.022798	0.018315
Meth__cg20305726__DEFB126	0.84553	0.067179	0.22207	0.39896	0.53729	0.12902	0.13963	0.70556	0.86661	0.2429	0.1684	0.222	0.34411	0.64192	0.18573	0.34381	0.12055	0.11242	0.16332	0.17747	0.81303	0.082529	0.66084	0.1618	0.19259	0.17525	0.1859	0.095123	0.13698	0.16958	0.12035	0.85177	0.073516	0.19027	0.11168	0.20602	0.20741	0.19035
Meth__cg26499286__KRTAP17-1	0.49132	0.023631	0.35201	0.49645	0.55329	0.24599	0.16404	0.75897	0.26116	0.077064	0.12933	0.58116	0.45292	0.20651	0.24625	0.31008	0.17365	0.068338	0.28072	0.24753	0.5519	0.044125	0.85212	0.2358	0.089531	0.032987	0.27921	0.086641	0.03869	0.09734	0.039723	0.33673	0.052362	0.25845	0.20826	0.34036	0.13973	0.10816
