Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg14740251__SIGLEC5	0.79701	0.093654	0.54762	0.93704	0.91011	0.1081	0.92452	0.2249	0.59587	0.041879	0.44018	0.45245	0.83654	0.39691	0.775	0.077311	0.3903	0.17344	0.16699	0.044126	0.9353	0.82046	0.89298	0.10084	0.89483	0.12308	0.89649	0.14224	0.63471	0.40478	0.063123	0.10428	0.060008	0.64923	0.089415	0.89858	0.26178	0.22553	0.095238
Meth__cg03960217__LCE2C	0.68126	0.044472	0.51517	0.83229	0.77716	0.045709	0.37595	0.20953	0.40679	0.18943	0.17979	0.10549	0.32479	0.40547	0.026551	0.17622	0.12303	0.19303	0.066846	0.033846	0.35229	0.31077	0.066021	0.044494	0.74369	0.062996	0.63455	0.10243	0.27711	0.048646	0.066288	0.070988	0.060601	0.75358	0.056709	0.27269	0.1576	0.36657	0.52356
Meth__cg03698393__HAPLN3	0.79335	0.05615	0.96692	0.89057	0.91525	0.061785	0.91627	0.071245	0.51816	0.033535	0.90386	0.30202	0.19205	0.85501	0.062557	0.041688	0.093175	0.035821	0.6847	0.036875	0.92575	0.90665	0.33423	0.4844	0.44196	0.060245	0.89874	0.099755	0.9258	0.065798	0.16299	0.034869	0.027255	0.61049	0.27284	0.86925	0.49604	0.80404	0.85078
Meth__cg18287975__MEF2C	0.055567	0.056827	0.070064	0.0912	0.052036	0.62119	0.039696	0.60263	0.056257	0.058712	0.058958	0.058085	0.59163	0.12943	0.055698	0.054138	0.059685	0.059691	0.076644	0.058197	0.032976	0.047121	0.94435	0.087538	0.04994	0.10164	0.046073	0.06319	0.080495	0.096364	0.043074	0.046725	0.039154	0.031871	0.035474	0.071416	0.1003	0.073811	0.080558
Meth__cg16330965__SNAPC5	0.24942	0.080318	0.22225	0.23486	0.39785	0.07524	0.092328	0.1837	0.55567	0.24476	0.1189	0.79012	0.6688	0.36718	0.12116	0.4802	0.18202	0.20372	0.19814	0.53266	0.41749	0.40002	0.87764	0.17742	0.8453	0.14978	0.18121	0.13447	0.28856	0.1714	0.25539	0.076956	0.069992	0.1405	0.2679	0.049528	0.14331	0.43671	0.12769
Meth__cg19224837__GSC	0.02	0.019276	0.1644	0.021441	0.015248	0.85176	0.02875	0.32377	0.98193	0.023671	0.022954	0.027655	0.022564	0.082629	0.036612	0.020639	0.051783	0.024256	0.047767	0.058909	0.015927	0.022751	0.030956	0.02445	0.016712	0.95346	0.021332	0.038482	0.2785	0.073118	0.024932	0.026849	0.056662	0.017273	0.021094	0.052714	0.11116	0.025353	0.026633
Meth__cg03251655__FLJ10260	0.37352	0.090055	0.061194	0.83634	0.64807	0.057964	0.53639	0.078078	0.87763	0.78454	0.69031	0.75994	0.063716	0.7916	0.10336	0.81847	0.081821	0.048129	0.73482	0.063874	0.72495	0.77318	0.74367	0.048614	0.055573	0.086714	0.79374	0.18671	0.27969	0.16813	0.41762	0.063183	0.043908	0.75351	0.71347	0.48756	0.45039	0.67634	0.75249
Meth__cg06226384__CACNG5	0.082869	0.025691	0.10651	0.36747	0.09534	0.056227	0.11916	0.05625	0.25292	0.049696	0.033985	0.097543	0.080853	0.092099	0.021404	0.052564	0.040031	0.029412	0.083991	0.043695	0.094988	0.10897	0.085191	0.033359	0.65839	0.078658	0.024166	0.071096	0.035377	0.047782	0.018715	0.049072	0.03811	0.094811	0.0229	0.048468	0.055541	0.038335	0.03692
Meth__cg03973663__LYN	0.078525	0.061648	0.89329	0.084351	0.032846	0.86859	0.056897	0.71429	0.3023	0.91793	0.034635	0.92582	0.67003	0.88329	0.086025	0.767	0.87148	0.9304	0.16543	0.81605	0.087465	0.079744	0.65056	0.93678	0.047105	0.15364	0.10029	0.18803	0.12821	0.074676	0.9126	0.42793	0.14908	0.045052	0.13734	0.29198	0.18533	0.08799	0.12318
Meth__cg06979034__ARHGEF5	0.021493	0.01789	0.036095	0.033659	0.025289	0.50937	0.035116	0.39849	0.019612	0.024432	0.030558	0.018244	0.021561	0.048558	0.021771	0.034285	0.14298	0.048964	0.059896	0.024187	0.022577	0.036807	0.02915	0.093043	0.024293	0.65029	0.027691	0.022867	0.046853	0.019495	0.1494	0.031689	0.34537	0.02137	0.032327	0.028754	0.06999	0.034695	0.032827
Meth__cg14686321__FLJ31951	0.10996	0.061095	0.03906	0.81033	0.79157	0.039047	0.66688	0.021929	0.071703	0.039719	0.3677	0.042155	0.039587	0.090916	0.33875	0.12412	0.047426	0.038231	0.067608	0.037499	0.27686	0.50943	0.89008	0.039272	0.79033	0.098761	0.81148	0.10066	0.76983	0.08182	0.034303	0.045957	0.15162	0.71256	0.39659	0.038448	0.14528	0.49196	0.77008
Meth__cg07730301__ALDH3B1	0.037045	0.033833	0.060726	0.52782	0.45252	0.037604	0.63302	0.025716	0.43035	0.062311	0.2633	0.054053	0.048058	0.07126	0.11914	0.072757	0.067626	0.03659	0.098661	0.028451	0.40203	0.46871	0.09524	0.057631	0.24429	0.050087	0.23596	0.40755	0.4583	0.078578	0.036838	0.035578	0.030858	0.17163	0.043234	0.46222	0.085389	0.20536	0.54654
Meth__cg02633817__FXYD3	0.10541	0.075244	0.11574	0.090704	0.077682	0.19723	0.092865	0.84816	0.057599	0.5028	0.066457	0.87835	0.09057	0.078194	0.037933	0.50062	0.15298	0.81893	0.076626	0.071565	0.059768	0.10185	0.1057	0.93413	0.067147	0.55273	0.087961	0.09061	0.12634	0.15708	0.56874	0.061429	0.90469	0.10321	0.066773	0.098254	0.1141	0.081073	0.092869
Meth__cg07443748__CESK1	0.88322	0.12393	0.65753	0.84947	0.55211	0.052044	0.71624	0.088641	0.48532	0.16396	0.61206	0.69543	0.14883	0.098286	0.041842	0.20245	0.44559	0.60145	0.02948	0.031988	0.83568	0.83665	0.04405	0.1331	0.92652	0.03965	0.64572	0.079212	0.11724	0.052074	0.078189	0.045546	0.11852	0.85878	0.15757	0.16906	0.18858	0.61666	0.75867
Meth__cg08878744__LCE1B	0.87062	0.022967	0.37004	0.90843	0.90159	0.035698	0.55539	0.17666	0.37713	0.25872	0.25949	0.058831	0.22714	0.22253	0.016082	0.19462	0.052291	0.062637	0.072897	0.028881	0.083253	0.22645	0.053975	0.041692	0.88766	0.057072	0.45459	0.07328	0.17638	0.046834	0.031624	0.048288	0.039325	0.79829	0.034399	0.49224	0.088053	0.49817	0.56527
Meth__cg19786920__FLJ14001	0.76115	0.70646	0.22231	0.30985	0.30841	0.86979	0.75015	0.82223	0.088742	0.4135	0.20254	0.20117	0.027396	0.31142	0.070808	0.34743	0.10999	0.10463	0.15839	0.15064	0.090183	0.12138	0.7741	0.57598	0.35932	0.23716	0.094129	0.16934	0.13601	0.3425	0.8925	0.12638	0.63103	0.24501	0.06513	0.89783	0.24496	0.69196	0.90538
Meth__cg16512727__C12orf4	0.023632	0.018192	0.66931	0.32097	0.25887	0.81219	0.23114	0.94846	0.094226	0.71862	0.088648	0.021432	0.44477	0.52418	0.57974	0.62282	0.39435	0.043291	0.19329	0.024943	0.079116	0.10459	0.47207	0.91227	0.65767	0.37187	0.15625	0.027068	0.029424	0.16254	0.87027	0.40798	0.5108	0.49136	0.047496	0.3793	0.088803	0.13083	0.076109
Meth__cg07215749__SOCS2	0.67709	0.068343	0.055963	0.044757	0.036325	0.03901	0.075611	0.027455	0.52875	0.03925	0.12014	0.20028	0.085493	0.079746	0.02998	0.042153	0.046516	0.067219	0.12212	0.044752	0.15489	0.079343	0.051356	0.053373	0.5871	0.10097	0.046743	0.3324	0.094729	0.056763	0.041506	0.039772	0.073044	0.052116	0.10926	0.32228	0.095445	0.046619	0.054746
Meth__cg18416881__AKR1B1	0.95053	0.57034	0.043798	0.96923	0.82263	0.033738	0.94934	0.027918	0.95653	0.094778	0.032397	0.60332	0.055515	0.94126	0.8851	0.44132	0.45964	0.030593	0.062402	0.030391	0.91941	0.93229	0.68632	0.038894	0.60769	0.076132	0.90051	0.22775	0.88609	0.49356	0.035796	0.030175	0.029567	0.91786	0.94956	0.95218	0.41632	0.63905	0.6052
Meth__cg01784199__DNAJB4	0.13447	0.054732	0.088845	0.13841	0.11821	0.053328	0.19156	0.15689	0.099751	0.060777	0.10862	0.098023	0.1241	0.13365	0.037696	0.074202	0.088118	0.059087	0.10141	0.068624	0.096737	0.11214	0.11855	0.088407	0.11153	0.067995	0.13864	0.13306	0.12056	0.091346	0.046075	0.040579	0.074501	0.73506	0.050351	0.070508	0.15591	0.15849	0.097133
Meth__cg18108623__FLJ34922	0.52587	0.047571	0.51125	0.91194	0.44684	0.040587	0.87042	0.039832	0.44943	0.048214	0.83359	0.19178	0.21032	0.60872	0.089523	0.053182	0.77523	0.041857	0.13461	0.73477	0.92731	0.89752	0.73239	0.38979	0.36355	0.87113	0.57632	0.74308	0.84745	0.10458	0.53508	0.45835	0.04187	0.88908	0.11569	0.55394	0.40836	0.2376	0.10762
Meth__cg09044743__PANK4	0.05407	0.046202	0.13045	0.69989	0.70409	0.085507	0.064025	0.085501	0.12681	0.057755	0.069729	0.16758	0.14104	0.14295	0.073099	0.081247	0.078209	0.07428	0.15611	0.047663	0.14571	0.30804	0.046167	0.20263	0.14578	0.073667	0.62169	0.08452	0.36285	0.1959	0.053698	0.042783	0.050547	0.096017	0.27602	0.043757	0.097832	0.25782	0.087561
Meth__cg27493997__CRABP2	0.065803	0.78384	0.14119	0.1829	0.060297	0.65479	0.53323	0.9326	0.05447	0.048193	0.076055	0.23681	0.090231	0.35135	0.05901	0.05765	0.36234	0.071291	0.12126	0.098763	0.046387	0.061918	0.062666	0.93286	0.061029	0.09975	0.086985	0.12127	0.096971	0.68633	0.89263	0.086781	0.1555	0.43194	0.095396	0.27219	0.16882	0.12791	0.52165
Meth__cg01367992__LY9	0.65231	0.10224	0.88502	0.78368	0.84833	0.054197	0.22222	0.21584	0.87381	0.80121	0.59528	0.14243	0.70392	0.7408	0.038835	0.64792	0.273	0.28136	0.31074	0.062479	0.69667	0.65197	0.10938	0.088208	0.87144	0.23035	0.49133	0.10144	0.16802	0.090342	0.073003	0.1322	0.078379	0.7983	0.13141	0.19425	0.12087	0.42857	0.20834
Meth__cg12774845__ENTPD5	0.073584	0.093878	0.10028	0.37383	0.083531	0.071705	0.085399	0.057232	0.19097	0.59792	0.077959	0.11813	0.64705	0.50261	0.049026	0.49588	0.14207	0.066692	0.12388	0.093253	0.21126	0.1774	0.080302	0.065293	0.14514	0.40326	0.10555	0.11397	0.14365	0.1073	0.054981	0.069381	0.063692	0.71834	0.064195	0.08533	0.083947	0.07003	0.08401
Meth__cg21516287__LRRC61	0.045576	0.042584	0.073743	0.07217	0.022794	0.88647	0.026196	0.82164	0.024344	0.041547	0.052231	0.023991	0.054569	0.20628	0.028482	0.056865	0.21338	0.027348	0.051925	0.026885	0.028019	0.029926	0.038135	0.92029	0.034743	0.15123	0.10835	0.066863	0.075771	0.14334	0.069608	0.061809	0.21087	0.66971	0.034154	0.056268	0.086938	0.04879	0.044863
Meth__cg20555507__TRPM3	0.3123	0.057425	0.079696	0.5755	0.11361	0.09597	0.24156	0.09502	0.90883	0.15849	0.071641	0.33544	0.24684	0.12987	0.063584	0.12943	0.089307	0.080128	0.075572	0.073314	0.091964	0.078435	0.13803	0.059293	0.57994	0.16434	0.088767	0.10473	0.51356	0.065849	0.080493	0.23866	0.068712	0.31991	0.081546	0.081314	0.20378	0.083586	0.068346
Meth__cg01806808__PTK2	0.025869	0.027772	0.026927	0.024423	0.022732	0.025009	0.027848	0.038139	0.01834	0.024869	0.027575	0.024411	0.010935	0.088707	0.020698	0.024803	0.027586	0.03321	0.18296	0.019497	0.021524	0.028069	0.027686	0.027782	0.021828	0.056161	0.024905	0.066771	0.065576	0.037626	0.028937	0.031671	0.026601	0.023852	0.027576	0.026929	0.069284	0.028943	0.033506
Meth__cg11527279__TTLL11	0.60589	0.39373	0.9193	0.88603	0.60158	0.1396	0.35073	0.46761	0.50903	0.79589	0.75274	0.067986	0.92988	0.32002	0.84619	0.65749	0.11881	0.041094	0.53723	0.066648	0.62725	0.82351	0.11083	0.19044	0.24769	0.64167	0.80894	0.14068	0.83384	0.12257	0.039739	0.22721	0.066839	0.3443	0.83724	0.096254	0.094692	0.20752	0.15472
Meth__cg12792011__ZNF329	0.026352	0.032072	0.033866	0.0277	0.018067	0.025246	0.031036	0.048651	0.025487	0.020528	0.023515	0.1117	0.015433	0.027302	0.68885	0.020008	0.03194	0.019725	0.026012	0.017822	0.027884	0.022762	0.025487	0.050313	0.022456	0.4366	0.027641	0.025499	0.047543	0.02603	0.029771	0.024854	0.026873	0.01252	0.016365	0.02195	0.065817	0.95307	0.16939
Meth__cg05461841__LOC124220	0.033648	0.033748	0.12145	0.041517	0.023088	0.58875	0.028438	0.76622	0.33093	0.03767	0.030119	0.18722	0.3864	0.83042	0.036252	0.033631	0.51852	0.55548	0.018457	0.48161	0.090583	0.072588	0.038674	0.86547	0.02353	0.49481	0.027432	0.047399	0.054307	0.057189	0.31228	0.088952	0.043283	0.025832	0.025407	0.032073	0.049677	0.039787	0.034642
Meth__cg06747888__TBR1	0.34451	0.14694	0.9166	0.11045	0.068479	0.91287	0.10154	0.65566	0.91489	0.30024	0.086213	0.87401	0.8873	0.92516	0.093604	0.21282	0.89441	0.69516	0.29074	0.8852	0.073411	0.084	0.36592	0.89432	0.17871	0.80047	0.066035	0.10285	0.1454	0.13495	0.93282	0.15766	0.90857	0.62492	0.15039	0.53994	0.13363	0.38505	0.16266
Meth__cg11726593__IMPA1	0.43298	0.03894	0.92209	0.82356	0.50668	0.33685	0.042209	0.18363	0.7904	0.76239	0.50204	0.56189	0.45207	0.2373	0.14512	0.5849	0.14347	0.11205	0.25258	0.37837	0.52689	0.31829	0.51882	0.10711	0.55706	0.12149	0.39156	0.11418	0.75873	0.096994	0.043647	0.049511	0.058703	0.32221	0.72797	0.40705	0.036789	0.84287	0.3216
Meth__cg21859434__CXCR4	0.21883	0.18397	0.11052	0.024599	0.026005	0.94208	0.028216	0.31371	0.013046	0.023924	0.026126	0.8329	0.051084	0.5378	0.020264	0.027483	0.14199	0.027733	0.3169	0.029496	0.020306	0.024364	0.95462	0.031665	0.021261	0.89604	0.025663	0.062981	0.032588	0.042498	0.02079	0.033734	0.87231	0.024489	0.020218	0.87619	0.071086	0.038267	0.031072
Meth__cg14920334__GALNT8	0.86622	0.031051	0.63968	0.89645	0.86855	0.048443	0.4768	0.1439	0.62693	0.033079	0.41421	0.56163	0.54566	0.37789	0.035953	0.15889	0.3405	0.60134	0.090739	0.047725	0.22875	0.36942	0.92175	0.048727	0.82671	0.078784	0.8439	0.56727	0.58252	0.057886	0.14025	0.31975	0.028127	0.89818	0.028205	0.65404	0.13491	0.27696	0.23724
Meth__cg24408313__BCL2	0.092924	0.26644	0.85352	0.05112	0.10681	0.89925	0.072043	0.82748	0.85645	0.73872	0.044376	0.88951	0.86823	0.75592	0.12655	0.66092	0.89026	0.91772	0.6388	0.68451	0.13241	0.07515	0.1425	0.88796	0.1239	0.90598	0.066455	0.076456	0.08786	0.20824	0.50751	0.63588	0.93945	0.63184	0.044232	0.16185	0.08773	0.070443	0.10098
Meth__cg15485859__C1orf116	0.051914	0.04523	0.60451	0.070221	0.11278	0.46861	0.067868	0.84286	0.10776	0.055734	0.070759	0.20135	0.26478	0.19879	0.037497	0.070686	0.34061	0.86098	0.11283	0.31726	0.065925	0.10369	0.31997	0.41817	0.15334	0.83616	0.071188	0.085886	0.52881	0.093844	0.82889	0.35692	0.84192	0.35474	0.052818	0.092157	0.20738	0.14635	0.31016
Meth__cg18931815__COL8A2	0.074331	0.33521	0.3596	0.43238	0.055919	0.89354	0.05915	0.38102	0.10811	0.19427	0.045365	0.88215	0.031238	0.71347	0.028156	0.20362	0.66722	0.45648	0.049191	0.52184	0.044053	0.042625	0.8777	0.64855	0.089071	0.14	0.17866	0.24618	0.3053	0.3514	0.23482	0.47376	0.21465	0.88523	0.080454	0.80195	0.10705	0.11043	0.2816
Meth__cg13519373__IL8RA	0.65017	0.17646	0.29247	0.76232	0.47924	0.041049	0.61609	0.13341	0.78401	0.54635	0.64313	0.091484	0.54679	0.51224	0.059573	0.33229	0.25267	0.17905	0.071901	0.049151	0.51974	0.56273	0.85261	0.04627	0.83729	0.087659	0.22136	0.44723	0.45568	0.24355	0.041414	0.15415	0.10473	0.61995	0.1081	0.669	0.14938	0.20816	0.23154
Meth__cg27285599__FLJ13841	0.056612	0.050539	0.62383	0.057414	0.042154	0.90618	0.059638	0.90522	0.88838	0.049905	0.062617	0.64787	0.1119	0.19066	0.22454	0.051407	0.71732	0.8969	0.20849	0.90339	0.050433	0.059802	0.060611	0.88602	0.047621	0.89484	0.064811	0.10026	0.085314	0.09468	0.71524	0.47178	0.85135	0.057365	0.055101	0.11882	0.063553	0.059326	0.11601
Meth__cg07260017__CSF1R	0.096571	0.19143	0.061797	0.95479	0.94218	0.64628	0.82352	0.14825	0.49686	0.036112	0.38697	0.86711	0.77301	0.20028	0.31622	0.15725	0.22238	0.059168	0.20989	0.024179	0.87197	0.89342	0.94264	0.055903	0.9301	0.087459	0.92258	0.26802	0.76223	0.26979	0.1162	0.031667	0.093833	0.87792	0.57956	0.38082	0.93213	0.87979	0.82266
Meth__cg14601560__SCLY	0.094461	0.08518	0.14165	0.16414	0.080434	0.084485	0.096664	0.071064	0.67811	0.082814	0.097187	0.11528	0.10229	0.14468	0.073566	0.10303	0.095025	0.09425	0.17969	0.11028	0.12511	0.09561	0.095213	0.11154	0.10431	0.10764	0.098058	0.11868	0.13529	0.12503	0.099448	0.092221	0.082875	0.093346	0.091927	0.088259	0.09594	0.081757	0.091196
Meth__cg05354432__LEF1	0.040212	0.030002	0.070537	0.041342	0.027631	0.9619	0.034423	0.24248	0.023747	0.035762	0.033414	0.037179	0.035279	0.081301	0.2605	0.031688	0.041191	0.038645	0.074195	0.026103	0.017952	0.053714	0.037857	0.062261	0.026463	0.073633	0.041698	0.077992	0.071787	0.05047	0.043942	0.02954	0.028119	0.025036	0.037675	0.041315	0.11391	0.048791	0.034517
Meth__cg05722918__SLC5A8	0.022874	0.021925	0.37707	0.051018	0.020795	0.89954	0.028789	0.22388	0.085418	0.024601	0.023744	0.52983	0.031563	0.57039	0.4059	0.028135	0.63583	0.039381	0.069107	0.0199	0.065827	0.028848	0.24398	0.042573	0.025387	0.82647	0.026733	0.037381	0.91579	0.037399	0.025993	0.29685	0.027394	0.10586	0.05339	0.27651	0.092552	0.94653	0.9255
Meth__cg14696820__LCE1A	0.78181	0.054517	0.65093	0.80997	0.81211	0.070148	0.52188	0.052207	0.52887	0.48598	0.34674	0.20579	0.60197	0.56735	0.022814	0.40042	0.12982	0.48675	0.073207	0.032323	0.38814	0.58376	0.17347	0.051905	0.71334	0.10847	0.63104	0.14728	0.30099	0.11369	0.061383	0.055471	0.047187	0.76557	0.060401	0.41672	0.28441	0.53258	0.65508
Meth__cg14719055__RBBP7	0.40304	0.56126	0.046301	0.55295	0.15772	0.88089	0.058199	0.10614	0.74346	0.44373	0.052234	0.035508	0.10139	0.87378	0.42474	0.33015	0.69068	0.10383	0.10135	0.10345	0.091935	0.17375	0.749	0.87997	0.40286	0.88278	0.056882	0.30574	0.12715	0.411	0.48146	0.84519	0.89972	0.7684	0.74133	0.56894	0.063474	0.28391	0.22173
Meth__cg21542094__PFKFB3	0.030404	0.018197	0.22422	0.027964	0.030004	0.030191	0.024998	0.71687	0.047811	0.06468	0.029005	0.30001	0.15296	0.73321	0.020529	0.048592	0.21727	0.02413	0.045586	0.10267	0.01859	0.025291	0.38732	0.94662	0.029491	0.050924	0.023309	0.028434	0.050646	0.034894	0.035946	0.21457	0.77763	0.34523	0.026255	0.58022	0.13708	0.14531	0.86606
Meth__cg25668368__KCNH7	0.89286	0.04058	0.47678	0.085612	0.27845	0.16357	0.88782	0.07412	0.92504	0.057117	0.059123	0.67214	0.55174	0.37535	0.04663	0.054511	0.06809	0.15599	0.14818	0.093626	0.70869	0.87559	0.049065	0.092681	0.47694	0.51305	0.49964	0.283	0.4845	0.063432	0.055493	0.44866	0.10568	0.86668	0.21325	0.88131	0.057334	0.84626	0.82177
Meth__cg16178491__SLC5A8	0.037621	0.034817	0.6608	0.1224	0.045191	0.82104	0.04082	0.41578	0.090032	0.030903	0.038439	0.53388	0.07489	0.39311	0.40579	0.033074	0.71079	0.048963	0.15156	0.022118	0.11391	0.034295	0.39717	0.05288	0.026298	0.70288	0.025515	0.054452	0.84151	0.051446	0.040964	0.36865	0.070907	0.21958	0.17896	0.16627	0.21697	0.79668	0.78905
Meth__cg08715837__TUBA8	0.048861	0.089512	0.21162	0.082713	0.031109	0.59902	0.061183	0.96023	0.10271	0.046418	0.040038	0.089245	0.092833	0.83269	0.033928	0.042198	0.95048	0.040639	0.073643	0.042937	0.042898	0.048996	0.057626	0.96169	0.047614	0.92066	0.058218	0.13405	0.61682	0.092429	0.51687	0.098516	0.067678	0.8609	0.040812	0.97015	0.048402	0.28667	0.29871
Meth__cg20716119__CDH1	0.027922	0.52657	0.028157	0.021743	0.015933	0.88821	0.014987	0.98217	0.024625	0.018791	0.016519	0.024481	0.028966	0.039747	0.029016	0.018619	0.018973	0.036232	0.037963	0.52687	0.014447	0.015382	0.019029	0.83611	0.021477	0.87884	0.020372	0.023849	0.031953	0.41542	0.07233	0.028719	0.67666	0.018107	0.030791	0.012799	0.02966	0.020889	0.017048
Meth__cg25011395__CNTROB	0.051226	0.039344	0.16157	0.68558	0.080987	0.080343	0.74778	0.33821	0.37847	0.88509	0.45812	0.053134	0.95333	0.094578	0.25182	0.89777	0.12471	0.14142	0.55589	0.43692	0.062362	0.081381	0.073631	0.22346	0.17022	0.16517	0.37836	0.098185	0.4474	0.08216	0.034559	0.060927	0.054851	0.41081	0.11263	0.051896	0.12507	0.075056	0.053749
Meth__cg09119665__PNMA1	0.074471	0.02479	0.067259	0.22254	0.041526	0.035996	0.034891	0.022925	0.027115	0.10623	0.10094	0.034026	0.11903	0.08064	0.040353	0.12075	0.028031	0.031218	0.12066	0.043874	0.029077	0.040826	0.039036	0.027291	0.51601	0.060222	0.16626	0.074424	0.1246	0.083763	0.031409	0.024951	0.029666	0.046853	0.35646	0.042766	0.073021	0.21782	0.063113
Meth__cg04044684__CHFR	0.04995	0.42412	0.069051	0.11607	0.04252	0.89939	0.04607	0.49876	0.12651	0.07423	0.038865	0.041684	0.1526	0.72711	0.031036	0.070666	0.19334	0.038032	0.10799	0.36815	0.038409	0.040811	0.11521	0.064897	0.038508	0.70976	0.058024	0.064831	0.099366	0.18874	0.034747	0.1116	0.81699	0.044138	0.092621	0.18867	0.11398	0.07824	0.2408
Meth__cg06101212__CLDN3	0.035757	0.11814	0.90665	0.54153	0.015265	0.97301	0.023661	0.95028	0.031141	0.7607	0.10512	0.87432	0.044052	0.60086	0.013963	0.79669	0.89205	0.34195	0.07884	0.90927	0.01543	0.022708	0.022612	0.97113	0.76288	0.86085	0.045105	0.010245	0.058729	0.36341	0.8962	0.19426	0.37038	0.018536	0.014246	0.022863	0.024562	0.69657	0.59938
Meth__cg07623294__ELAVL2	0.76984	0.023497	0.03817	0.76691	0.06047	0.029583	0.75205	0.039894	0.39253	0.35184	0.42244	0.22432	0.57208	0.052815	0.013979	0.30141	0.032964	0.4	0.17369	0.071794	0.060714	0.22229	0.92579	0.029475	0.13336	0.357	0.0619	0.072806	0.12652	0.058166	0.26569	0.40747	0.031016	0.039129	0.032547	0.064694	0.079397	0.031217	0.022426
Meth__cg21301148__MYH6	0.25285	0.067911	0.43361	0.66915	0.5794	0.097872	0.1594	0.10763	0.42115	0.26879	0.10687	0.1401	0.47904	0.17801	0.086147	0.21766	0.12395	0.12595	0.14001	0.05153	0.45672	0.42952	0.59962	0.13033	0.88404	0.1189	0.22132	0.1219	0.15657	0.11702	0.091789	0.075246	0.068529	0.34337	0.09646	0.10355	0.3033	0.14644	0.14626
Meth__cg21530453__GNAO1	0.84749	0.056112	0.055115	0.44295	0.045648	0.38887	0.3899	0.08869	0.091572	0.057915	0.30295	0.51756	0.79638	0.18398	0.035869	0.070336	0.049634	0.052922	0.10552	0.051439	0.46773	0.43244	0.072536	0.054138	0.44298	0.54331	0.057434	0.1233	0.8212	0.077942	0.086035	0.039243	0.072341	0.071172	0.027645	0.053436	0.18207	0.053514	0.057724
Meth__cg09548084__SLC35B3	0.11731	0.13108	0.060093	0.15551	0.032291	0.82495	0.049324	0.39667	0.066265	0.074891	0.054717	0.16529	0.074534	0.15806	0.04964	0.05981	0.079438	0.077816	0.051967	0.32369	0.055556	0.052886	0.3118	0.7911	0.0724	0.64027	0.048713	0.05671	0.17396	0.15207	0.048969	0.061442	0.94528	0.046749	0.030427	0.049005	0.23066	0.069331	0.059657
Meth__cg12891678__SPRR2D	0.65597	0.064647	0.48641	0.80788	0.76616	0.065692	0.48435	0.043708	0.8479	0.47539	0.23086	0.10097	0.69092	0.71983	0.076769	0.4421	0.082306	0.37615	0.2323	0.045983	0.12304	0.15548	0.066439	0.061841	0.81388	0.096209	0.23465	0.13097	0.22566	0.11945	0.059724	0.065415	0.32025	0.79485	0.07916	0.31478	0.087678	0.51812	0.56668
Meth__cg19190714__GMPR	0.040428	0.06922	0.5556	0.065384	0.032331	0.56669	0.036824	0.070801	0.04412	0.034593	0.036717	0.051633	0.026514	0.31977	0.02882	0.031853	0.49503	0.042373	0.043	0.084871	0.033976	0.05366	0.041601	0.047812	0.044368	0.063575	0.047387	0.041054	0.39374	0.062429	0.13607	0.040269	0.25973	0.050124	0.025264	0.17848	0.059067	0.048176	0.043114
Meth__cg23320056__ARHGEF2	0.085076	0.12809	0.094831	0.51945	0.32368	0.091571	0.36413	0.046992	0.12192	0.11339	0.2047	0.085915	0.12114	0.26317	0.31918	0.1124	0.088826	0.081267	0.16114	0.074579	0.28013	0.41851	0.61574	0.12842	0.10819	0.12155	0.20731	0.37449	0.1896	0.15269	0.085515	0.089303	0.081509	0.14974	0.16316	0.061273	0.10379	0.11504	0.10253
Meth__cg18611847__RGS16	0.017003	0.023731	0.052741	0.12115	0.028883	0.65733	0.024959	0.22045	0.022013	0.2458	0.029836	0.036967	0.013169	0.154	0.024658	0.20677	0.57367	0.32664	0.048939	0.022692	0.017472	0.025958	0.075984	0.40843	0.019594	0.056308	0.16632	0.031242	0.045739	0.029859	0.02802	0.02275	0.016812	0.022078	0.02396	0.7628	0.076977	0.031159	0.019311
Meth__cg00718513__	0.28091	0.04774	0.13012	0.12325	0.38122	0.046487	0.06697	0.11945	0.11187	0.48577	0.12091	0.13058	0.11412	0.085273	0.039001	0.31714	0.075766	0.044891	0.059576	0.092951	0.066601	0.064197	0.054758	0.054758	0.21622	0.10417	0.12465	0.13973	0.10309	0.057172	0.041052	0.062521	0.064757	0.3744	0.034645	0.060901	0.18206	0.11628	0.099275
Meth__cg03048535__FOXN4	0.47653	0.016046	0.030902	0.084568	0.020525	0.55537	0.025569	0.10535	0.12348	0.020458	0.36646	0.092137	0.034238	0.058625	0.018991	0.024617	0.015113	0.016464	0.03744	0.050018	0.061908	0.44063	0.048859	0.021315	0.023103	0.61631	0.026222	0.30958	0.84469	0.023863	0.020705	0.024031	0.017881	0.20251	0.022987	0.2262	0.032879	0.029493	0.021766
