Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg16691888__LRP2	0.10234	0.083452	0.94537	0.11679	0.082488	0.1596	0.11542	0.068816	0.099468	0.1054	0.13076	0.19194	0.51546	0.085162	0.18765	0.06896	0.11247	0.11561	0.70466	0.1535	0.10675	0.13928	0.22279	0.12853	0.15183	0.18056	0.21705	0.097129	0.073807	0.060766	0.098087	0.10973	0.069595	0.54842	0.19598	0.12633	0.27962	0.10203
Meth__cg07705835__IL17RC	0.027339	0.047608	0.035663	0.032915	0.034379	0.6562	0.030887	0.040031	0.024437	0.026348	0.041265	0.072575	0.072148	0.030319	0.083566	0.048208	0.050113	0.13874	0.078344	0.13869	0.06828	0.43548	0.087047	0.088575	0.039288	0.030527	0.051338	0.075232	0.046941	0.053291	0.45694	0.054836	0.03514	0.024896	0.06156	0.057762	0.04026	0.045433
Meth__cg15383120__DUSP22	0.50402	0.028701	0.085273	0.5711	0.21271	0.57925	0.4967	0.44268	0.038562	0.058644	0.59966	0.048382	0.51755	0.052111	0.79845	0.53462	0.33919	0.048283	0.55039	0.43378	0.048964	0.039336	0.6093	0.37312	0.39037	0.13581	0.16717	0.48106	0.56095	0.55254	0.040761	0.036843	0.068191	0.50816	0.13373	0.46146	0.56842	0.44921
Meth__cg18972811__SLIT2	0.76753	0.018963	0.97491	0.040338	0.20366	0.96739	0.82303	0.74913	0.023504	0.94652	0.97083	0.33214	0.73213	0.029644	0.94332	0.021982	0.10014	0.016111	0.97333	0.88169	0.58595	0.055012	0.44791	0.92134	0.24153	0.025308	0.95451	0.086159	0.032006	0.01584	0.015095	0.012408	0.032664	0.96488	0.40884	0.97681	0.40251	0.90072
Meth__cg01125463__PEX6	0.043703	0.052371	0.42529	0.10252	0.36419	0.26509	0.084644	0.039857	0.076814	0.064592	0.13233	0.37773	0.48548	0.076669	0.16993	0.061911	0.096372	0.24681	0.69634	0.57856	0.1292	0.13884	0.088202	0.12615	0.34223	0.066422	0.058529	0.1696	0.046288	0.049519	0.038075	0.18697	0.045035	0.052268	0.10577	0.13488	0.048368	0.037725
Meth__cg08687958__PDZD8	0.027493	0.020409	0.05692	0.066069	0.024557	0.048241	0.042946	0.036602	0.027329	0.031961	0.17673	0.066312	0.12021	0.027926	0.20754	0.027309	0.046271	0.041102	0.095533	0.065859	0.038118	0.046673	0.035141	0.11493	0.030785	0.066373	0.067623	0.049078	0.025241	0.026056	0.04818	0.023072	0.024667	0.044845	0.020488	0.027249	0.035199	0.032631
Meth__cg22594309__SYT2	0.73725	0.032013	0.97667	0.15579	0.031939	0.96556	0.7083	0.807	0.028264	0.038923	0.46552	0.20974	0.96468	0.053475	0.10654	0.043688	0.076201	0.040422	0.96296	0.6647	0.43292	0.035396	0.66699	0.94605	0.03654	0.074171	0.93421	0.066179	0.046622	0.060364	0.057899	0.42717	0.031477	0.95638	0.4004	0.52041	0.50134	0.74273
Meth__cg08528984__PRDM16	0.97909	0.028032	0.52851	0.06355	0.063284	0.98506	0.97389	0.98457	0.40929	0.078194	0.98512	0.99051	0.41609	0.45936	0.015973	0.021422	0.074211	0.50682	0.94892	0.98248	0.42383	0.080675	0.14888	0.97715	0.082156	0.033297	0.94272	0.32738	0.018602	0.067716	0.11462	0.020956	0.025113	0.91093	0.1794	0.98431	0.2303	0.050433
Meth__cg22605063__DBN1	0.073285	0.4001	0.9716	0.074186	0.070513	0.063709	0.13145	0.08234	0.050571	0.14466	0.094678	0.57796	0.18359	0.05811	0.19963	0.059893	0.092539	0.045472	0.22709	0.11537	0.070079	0.088978	0.19517	0.53056	0.07159	0.1261	0.12972	0.14777	0.16206	0.06223	0.046009	0.054713	0.10229	0.13118	0.11375	0.1102	0.074215	0.067187
Meth__cg23389061__C14orf122	0.043619	0.041744	0.49445	0.039331	0.099599	0.61047	0.046559	0.031076	0.04291	0.39753	0.30265	0.098227	0.14771	0.042623	0.036986	0.044799	0.14437	0.48845	0.084782	0.051059	0.040273	0.051826	0.062902	0.10137	0.038564	0.073055	0.067787	0.1294	0.04478	0.060414	0.066658	0.035024	0.090963	0.038474	0.055454	0.1349	0.32611	0.13342
Meth__cg04628008__ZBTB16	0.063814	0.055412	0.67512	0.060299	0.049101	0.82153	0.058943	0.71345	0.22448	0.051229	0.9549	0.14422	0.40208	0.19106	0.061279	0.11986	0.12906	0.25341	0.24172	0.056229	0.050072	0.052797	0.22503	0.916	0.053212	0.079594	0.13189	0.12895	0.046033	0.03154	0.041331	0.033279	0.027263	0.95534	0.10009	0.063614	0.054419	0.045476
Meth__cg26377677__FURIN	0.48379	0.079482	0.74752	0.62224	0.077216	0.91282	0.15623	0.056742	0.04865	0.047539	0.91246	0.24202	0.84764	0.06695	0.7221	0.92966	0.18921	0.87578	0.31333	0.25755	0.13502	0.90905	0.21636	0.8924	0.29533	0.31795	0.86555	0.33579	0.93914	0.19116	0.77503	0.15442	0.50072	0.61418	0.23362	0.31358	0.30954	0.14405
Meth__cg17178336__IHH	0.61387	0.028582	0.97103	0.90685	0.17134	0.96965	0.92603	0.52553	0.195	0.18511	0.87639	0.12403	0.84894	0.11271	0.27313	0.10268	0.12101	0.39508	0.97388	0.96783	0.23202	0.047119	0.97119	0.92618	0.31319	0.17805	0.94142	0.076154	0.050118	0.18741	0.1085	0.10412	0.048337	0.95549	0.64074	0.96003	0.66756	0.85305
Meth__cg06722633__GRIK3	0.66819	0.056564	0.98007	0.054991	0.02749	0.9497	0.30441	0.97007	0.11314	0.023688	0.95237	0.97925	0.64135	0.10463	0.30739	0.72838	0.040835	0.17133	0.96973	0.80682	0.027456	0.13344	0.11844	0.83429	0.95701	0.087006	0.86966	0.078788	0.16866	0.16415	0.74124	0.059884	0.031328	0.86704	0.062468	0.282	0.052301	0.041516
Meth__cg19547629__MYRIP	0.55903	0.21406	0.94306	0.043323	0.26615	0.9132	0.81554	0.49257	0.040874	0.037421	0.93889	0.61637	0.42947	0.12489	0.18533	0.35196	0.23906	0.75077	0.95863	0.9392	0.41282	0.32673	0.87392	0.85429	0.033394	0.30351	0.35325	0.060756	0.092499	0.11102	0.6221	0.048353	0.045326	0.79525	0.30207	0.034826	0.37691	0.44118
Meth__cg11033833__GPR101	0.37128	0.052913	0.93676	0.14978	0.071769	0.90417	0.85092	0.45628	0.06601	0.26855	0.86445	0.77907	0.12209	0.060684	0.13927	0.46991	0.087463	0.075284	0.93245	0.91194	0.84043	0.07378	0.51311	0.68765	0.13719	0.039628	0.85272	0.12127	0.16117	0.043154	0.17087	0.11079	0.057041	0.75655	0.14786	0.71612	0.3569	0.79992
Meth__cg23091824__SLC12A7	0.086559	0.21856	0.95969	0.11586	0.11177	0.6343	0.1258	0.11197	0.099519	0.10681	0.087483	0.12676	0.62451	0.10275	0.094729	0.067075	0.22566	0.69393	0.41185	0.38603	0.07879	0.074947	0.18978	0.79584	0.089673	0.12896	0.36266	0.37798	0.92089	0.22435	0.27907	0.129	0.083662	0.077993	0.11398	0.098357	0.14488	0.10708
Meth__cg03365354__MCAM	0.073381	0.037768	0.08602	0.068437	0.050058	0.39489	0.068943	0.051248	0.025824	0.045083	0.045863	0.072611	0.070913	0.035052	0.026724	0.037966	0.096268	0.12667	0.13645	0.17102	0.042493	0.033823	0.36659	0.5231	0.055632	0.04949	0.10261	0.09793	0.1564	0.028687	0.076383	0.087776	0.02816	0.64975	0.070625	0.043322	0.045301	0.05276
Meth__cg01593190__ADAMTS2	0.40281	0.024988	0.58483	0.092939	0.11491	0.78855	0.64076	0.14458	0.036898	0.0681	0.3064	0.21793	0.52116	0.056903	0.16153	0.068434	0.080104	0.043753	0.88849	0.89097	0.80722	0.065782	0.81514	0.61454	0.30759	0.065093	0.73247	0.04345	0.11715	0.04212	0.076535	0.051774	0.043984	0.27169	0.10424	0.50216	0.061666	0.063037
Meth__cg05428978__CDCA7	0.026622	0.019869	0.034106	0.023501	0.020492	0.023202	0.035263	0.033876	0.025607	0.028696	0.026232	0.074813	0.043221	0.024832	0.025461	0.022094	0.050775	0.030898	0.63199	0.41873	0.022228	0.019679	0.026814	0.055343	0.21545	0.039673	0.040179	0.042627	0.022606	0.016504	0.021857	0.021739	0.019122	0.01697	0.43907	0.035491	0.4236	0.032318
Meth__cg04072323__SKIP	0.88689	0.028335	0.91524	0.91358	0.32068	0.90501	0.89998	0.62355	0.066119	0.060612	0.90847	0.14957	0.72901	0.13411	0.87837	0.15339	0.094747	0.11595	0.70091	0.66166	0.57377	0.042592	0.89506	0.85324	0.57021	0.12044	0.83308	0.12888	0.059529	0.084511	0.092319	0.23877	0.048071	0.80104	0.10335	0.51918	0.86247	0.81265
Meth__cg11654620__ECGF1	0.034691	0.02935	0.047408	0.12115	0.022133	0.84498	0.040417	0.027812	0.040953	0.037896	0.071013	0.63678	0.067802	0.028817	0.9537	0.026206	0.077512	0.095929	0.96381	0.92112	0.034488	0.044422	0.022558	0.91725	0.050356	0.045037	0.062206	0.063223	0.035377	0.030248	0.037659	0.017839	0.045027	0.032101	0.076504	0.028853	0.038435	0.039549
Meth__cg06295856__CALCA	0.96536	0.01721	0.97678	0.7508	0.29534	0.8407	0.91216	0.93766	0.015713	0.031241	0.91782	0.29492	0.90166	0.017872	0.78248	0.34871	0.14837	0.094993	0.94076	0.95984	0.85407	0.066962	0.2133	0.8444	0.46236	0.048399	0.91523	0.027419	0.47556	0.51981	0.29333	0.41636	0.019656	0.4495	0.078839	0.9741	0.17558	0.27991
Meth__cg11248413__NEUROG1	0.30689	0.042813	0.65653	0.62548	0.34935	0.93005	0.94129	0.49637	0.017294	0.029883	0.98498	0.078604	0.97274	0.031279	0.57477	0.15276	0.053866	0.23015	0.97408	0.96778	0.077208	0.16478	0.68277	0.9326	0.71091	0.037029	0.95133	0.065678	0.017504	0.043457	0.75746	0.019552	0.019496	0.36227	0.082327	0.75852	0.90823	0.92376
Meth__cg13877465__IGF2BP1	0.17493	0.047775	0.050437	0.051967	0.027513	0.31069	0.048161	0.024574	0.024111	0.036014	0.1684	0.3715	0.12059	0.030989	0.028609	0.031701	0.17623	0.92627	0.31232	0.3487	0.052819	0.14222	0.86335	0.70131	0.023449	0.073057	0.54642	0.10863	0.019079	0.032053	0.046005	0.050221	0.03767	0.035437	0.058932	0.050511	0.025151	0.028783
Meth__cg06668300__MAL	0.9292	0.458	0.9638	0.65462	0.08941	0.76125	0.49711	0.23086	0.046718	0.12633	0.92218	0.028258	0.88582	0.040751	0.59393	0.078421	0.12633	0.065698	0.78186	0.67536	0.50744	0.036734	0.76665	0.86028	0.4297	0.11388	0.86439	0.2253	0.43638	0.063553	0.18597	0.055057	0.032156	0.93752	0.49274	0.45933	0.36258	0.68764
Meth__cg09068492__CALCA	0.94046	0.042653	0.95345	0.86494	0.29177	0.91595	0.91572	0.93647	0.03379	0.054759	0.89384	0.16791	0.88823	0.04603	0.8323	0.65193	0.17321	0.10047	0.89757	0.94607	0.73737	0.14932	0.23838	0.89264	0.53759	0.067737	0.82532	0.0795	0.52618	0.45535	0.17112	0.34875	0.03633	0.48752	0.12989	0.92963	0.27079	0.29417
Meth__cg08056146__SOX7	0.89398	0.23643	0.95995	0.65105	0.17343	0.89943	0.97038	0.083296	0.024424	0.14337	0.62864	0.045337	0.93106	0.066663	0.56007	0.028877	0.092923	0.15546	0.97623	0.95465	0.067744	0.040623	0.96713	0.9327	0.91788	0.087733	0.91658	0.1332	0.040554	0.027685	0.031104	0.72079	0.038615	0.91664	0.86888	0.96465	0.90127	0.95223
Meth__cg24068372__LOC349136	0.8477	0.051241	0.93235	0.45726	0.097925	0.63174	0.69218	0.92824	0.059541	0.061344	0.91491	0.50124	0.8908	0.065705	0.78863	0.056575	0.174	0.069926	0.81568	0.75095	0.72471	0.06966	0.73136	0.84662	0.07374	0.19202	0.89893	0.097022	0.058381	0.10776	0.12176	0.43912	0.056617	0.87202	0.25901	0.72422	0.19681	0.49989
Meth__cg26264314__NALP5	0.52213	0.10505	0.4139	0.29003	0.087779	0.3019	0.6522	0.14929	0.04279	0.05931	0.40746	0.50704	0.29776	0.087056	0.11008	0.32294	0.11429	0.070866	0.26136	0.56491	0.78229	0.19169	0.8903	0.4574	0.054332	0.16885	0.7319	0.077142	0.45839	0.078236	0.15819	0.066713	0.057304	0.15962	0.061014	0.63416	0.10879	0.062364
Meth__cg20001829__TMEM25	0.20053	0.032306	0.82639	0.39257	0.09387	0.32354	0.44295	0.12943	0.12191	0.12155	0.9362	0.85649	0.51803	0.09477	0.25627	0.10046	0.37048	0.48599	0.8814	0.91296	0.11203	0.53025	0.15034	0.77817	0.10785	0.16091	0.13214	0.138	0.07416	0.071724	0.63033	0.10346	0.075525	0.10321	0.15079	0.057824	0.1141	0.17051
Meth__cg03682712__LOXL1	0.03711	0.86147	0.66632	0.96079	0.15588	0.64798	0.45174	0.37769	0.016943	0.42287	0.97455	0.93219	0.96323	0.55751	0.92425	0.048716	0.23543	0.017503	0.97393	0.94536	0.066567	0.83834	0.596	0.06389	0.76966	0.015635	0.94502	0.55574	0.73774	0.015294	0.018367	0.017339	0.090509	0.014119	0.21174	0.8518	0.26296	0.73375
Meth__cg15780888__PRKCABP	0.10526	0.052213	0.071706	0.074206	0.064394	0.065723	0.065242	0.063388	0.058994	0.06523	0.86629	0.085859	0.1336	0.052284	0.051583	0.080223	0.065943	0.48738	0.083273	0.083665	0.052082	0.063538	0.05135	0.089036	0.059692	0.064823	0.11146	0.069749	0.060144	0.07832	0.11141	0.045088	0.04026	0.037037	0.066667	0.070906	0.092657	0.067437
Meth__cg13436799__LRP2	0.13188	0.068508	0.88592	0.099158	0.079257	0.87317	0.088749	0.10132	0.087841	0.075029	0.12383	0.10514	0.33038	0.079349	0.11323	0.094551	0.097253	0.18971	0.62254	0.089306	0.09554	0.10415	0.069132	0.25908	0.098818	0.12282	0.32763	0.17223	0.072278	0.048847	0.066124	0.15178	0.052257	0.67612	0.51052	0.11915	0.12759	0.11767
Meth__cg17775235__NPTX1	0.49304	0.026847	0.91208	0.063633	0.039498	0.38162	0.56687	0.05598	0.034713	0.063988	0.57759	0.19562	0.10312	0.040048	0.047382	0.053995	0.11365	0.15997	0.93568	0.86835	0.05995	0.038353	0.55458	0.82692	0.046039	0.059593	0.92489	0.045011	0.03002	0.031428	0.071936	0.040826	0.035143	0.74981	0.39525	0.67816	0.039346	0.030241
Meth__cg08818784__KLK10	0.5101	0.026629	0.99129	0.48659	0.031376	0.94963	0.58841	0.024941	0.022889	0.027022	0.43505	0.030064	0.98568	0.022393	0.88063	0.027546	0.0359	0.045195	0.98454	0.98734	0.73688	0.11981	0.98767	0.97335	0.67038	0.037613	0.98305	0.058114	0.038154	0.03906	0.12634	0.046324	0.023135	0.98827	0.058053	0.038743	0.029056	0.040967
Meth__cg20249919__PCSK6	0.12444	0.10926	0.14551	0.11266	0.077416	0.93321	0.13265	0.070489	0.093124	0.11862	0.1238	0.20417	0.21052	0.1072	0.16803	0.11862	0.17459	0.42517	0.10138	0.13186	0.096829	0.11867	0.090219	0.67509	0.1091	0.19833	0.25918	0.16704	0.14093	0.083073	0.073112	0.10472	0.093629	0.10656	0.28437	0.11777	0.11546	0.13193
Meth__cg09715672__C10orf116	0.022985	0.022412	0.047482	0.019293	0.02779	0.89494	0.021364	0.021224	0.020619	0.018782	0.79714	0.46058	0.045859	0.021155	0.25056	0.021548	0.041306	0.57209	0.017205	0.49982	0.015164	0.93641	0.019708	0.92727	0.020455	0.023344	0.04907	0.045187	0.73479	0.019793	0.51893	0.26842	0.01972	0.019836	0.044034	0.024902	0.021815	0.019921
Meth__cg12259256__TMEM101	0.070509	0.36418	0.074495	0.069382	0.94268	0.050879	0.91261	0.048774	0.071326	0.94799	0.048054	0.05569	0.080033	0.18371	0.046717	0.047526	0.12398	0.051249	0.038399	0.063342	0.15164	0.072836	0.47375	0.065145	0.052676	0.098408	0.80544	0.71301	0.056096	0.064135	0.063877	0.10424	0.055906	0.91374	0.55248	0.05976	0.061214	0.073214
Meth__cg26045220__KIAA1324	0.01838	0.048011	0.38449	0.043041	0.02213	0.62301	0.022168	0.039881	0.017797	0.024647	0.76343	0.068187	0.36104	0.032498	0.90944	0.032073	0.065292	0.15937	0.056171	0.02456	0.017101	0.93756	0.035551	0.84107	0.083248	0.025828	0.064403	0.048916	0.4408	0.037741	0.040892	0.039175	0.022616	0.10038	0.022815	0.0285	0.052422	0.064748
Meth__cg04721098__CACNG3	0.31984	0.05241	0.60112	0.090597	0.055241	0.17352	0.073183	0.10313	0.051514	0.064454	0.12175	0.8532	0.78384	0.042834	0.06599	0.080867	0.080342	0.092283	0.040435	0.058925	0.060922	0.1212	0.50635	0.17276	0.063939	0.10658	0.10568	0.18605	0.076538	0.072665	0.28551	0.071544	0.040301	0.0838	0.11235	0.1	0.068169	0.05497
Meth__cg16899442__C16orf25	0.082495	0.1244	0.3466	0.095671	0.055504	0.66883	0.10853	0.49231	0.043255	0.12109	0.47081	0.81566	0.59193	0.057555	0.48048	0.31335	0.20298	0.5165	0.429	0.15521	0.093301	0.77176	0.1138	0.4214	0.20077	0.079649	0.14596	0.14462	0.16291	0.1658	0.46916	0.25611	0.070856	0.25579	0.12196	0.088903	0.30476	0.076523
Meth__cg26926521__ADRA2A	0.028643	0.024719	0.96525	0.29924	0.027336	0.79937	0.03142	0.42212	0.036201	0.040988	0.96532	0.15456	0.26808	0.039666	0.62592	0.14563	0.085077	0.064451	0.58727	0.21922	0.047259	0.037776	0.11119	0.85723	0.038275	0.063349	0.25281	0.06935	0.041797	0.047346	0.053613	0.033772	0.031798	0.36997	0.071881	0.04395	0.028469	0.039037
Meth__cg16884569__RASSF2	0.052702	0.021354	0.62305	0.030867	0.028291	0.4492	0.097118	0.05624	0.031433	0.063747	0.29448	0.031503	0.55686	0.025429	0.030956	0.022349	0.039157	0.044686	0.10984	0.76017	0.069827	0.035913	0.072148	0.75345	0.029415	0.04709	0.75656	0.036202	0.036422	0.022498	0.030234	0.028952	0.038187	0.5171	0.11439	0.048237	0.036393	0.037993
Meth__cg10946435__KCNN3	0.76366	0.040861	0.58914	0.39774	0.043137	0.61628	0.35158	0.96318	0.045682	0.055165	0.78971	0.81744	0.65795	0.068371	0.42398	0.40931	0.26744	0.74435	0.043583	0.66191	0.088901	0.070006	0.61422	0.16548	0.50969	0.074515	0.89811	0.068661	0.092718	0.7656	0.40071	0.059813	0.046722	0.32	0.069776	0.67335	0.80279	0.57619
Meth__cg04000821__LAIR2	0.54062	0.038629	0.77874	0.067934	0.049184	0.19668	0.30864	0.076478	0.041897	0.70601	0.12745	0.16983	0.21593	0.05413	0.08494	0.094848	0.078031	0.043982	0.23881	0.24225	0.70191	0.06539	0.58028	0.1191	0.065293	0.043784	0.14093	0.050493	0.057235	0.053525	0.046976	0.0348	0.0482	0.18195	0.051384	0.86565	0.053975	0.11627
Meth__cg01661993__TTYH1	0.54865	0.03861	0.93908	0.16239	0.047193	0.60083	0.45717	0.036384	0.049852	0.1347	0.06531	0.057999	0.2404	0.04916	0.089281	0.087928	0.18125	0.046633	0.91169	0.72976	0.13594	0.06419	0.80797	0.56069	0.10298	0.086248	0.87179	0.062463	0.37374	0.061852	0.061513	0.051807	0.039794	0.73404	0.11974	0.55021	0.066588	0.061214
Meth__cg18452600__MSRA	0.057967	0.21066	0.11383	0.93347	0.75465	0.3386	0.40583	0.67323	0.24432	0.18311	0.11229	0.40562	0.26405	0.21127	0.15372	0.044152	0.20175	0.061519	0.061473	0.11911	0.92891	0.81287	0.044013	0.11803	0.11521	0.24748	0.12356	0.18498	0.040786	0.043497	0.082704	0.23159	0.12103	0.44478	0.2104	0.076812	0.18668	0.19439
Meth__cg14134005__GATA4	0.46144	0.047574	0.9014	0.05294	0.05117	0.37031	0.20313	0.81793	0.063857	0.05295	0.53359	0.76158	0.51107	0.061477	0.5165	0.088596	0.13344	0.040127	0.79461	0.7255	0.88249	0.57968	0.81177	0.497	0.53518	0.11691	0.086361	0.077252	0.1456	0.10916	0.11022	0.26936	0.077058	0.48001	0.69886	0.88203	0.45142	0.40278
Meth__cg26534508__GPR137B	0.069476	0.027279	0.063464	0.031094	0.0173	0.069733	0.030908	0.017681	0.018357	0.020262	0.4053	0.069785	0.05165	0.021836	0.087363	0.025822	0.045708	0.021322	0.11909	0.044515	0.019319	0.057666	0.11084	0.7361	0.06925	0.059755	0.51936	0.035599	0.095146	0.019352	0.096428	0.027724	0.018842	0.851	0.044112	0.023749	0.16111	0.37562
Meth__cg03133269__WNT4	0.096028	0.51066	0.94859	0.10913	0.073864	0.62224	0.133	0.12271	0.070387	0.05946	0.93693	0.63527	0.64021	0.081885	0.66735	0.086149	0.33345	0.34433	0.83898	0.13262	0.062081	0.63484	0.095094	0.18204	0.087151	0.1202	0.17192	0.10458	0.067728	0.072703	0.096848	0.072219	0.42519	0.098923	0.11162	0.081068	0.17831	0.62339
Meth__cg23548479__CDKN1C	0.42417	0.043658	0.068091	0.14917	0.041503	0.6786	0.55551	0.05901	0.065132	0.046651	0.51951	0.56413	0.19699	0.069579	0.049054	0.049649	0.10759	0.35438	0.86438	0.6635	0.076381	0.058388	0.34119	0.26951	0.070897	0.12729	0.12508	0.078551	0.043645	0.049717	0.0427	0.056701	0.051618	0.043608	0.20814	0.049974	0.049163	0.051621
Meth__cg01471713__C1orf115	0.52993	0.074524	0.96105	0.15935	0.69634	0.95108	0.049332	0.40276	0.17768	0.57744	0.93333	0.46733	0.50908	0.15715	0.086221	0.33638	0.23195	0.073402	0.88095	0.95463	0.56609	0.88724	0.78969	0.92132	0.090852	0.061101	0.10171	0.12571	0.7407	0.12707	0.92467	0.14393	0.032296	0.037315	0.44347	0.61926	0.047788	0.059952
Meth__cg23833896__CLN8	0.11935	0.089876	0.16602	0.29547	0.12676	0.070832	0.11308	0.25701	0.69321	0.50607	0.097122	0.22143	0.26904	0.53685	0.066482	0.15961	0.37749	0.043893	0.21327	0.23805	0.1405	0.17174	0.087591	0.25117	0.19124	0.21072	0.27524	0.13077	0.057277	0.48054	0.07701	0.16642	0.19616	0.13968	0.25372	0.089213	0.081136	0.097148
Meth__cg14950072__LAMA1	0.86176	0.061177	0.87752	0.46649	0.086907	0.41559	0.81447	0.8267	0.13488	0.3244	0.87628	0.47221	0.25307	0.15512	0.43897	0.18504	0.096697	0.041944	0.5211	0.36267	0.29576	0.05983	0.84503	0.40285	0.68601	0.13781	0.7364	0.13232	0.25459	0.054838	0.051794	0.29258	0.090824	0.37771	0.39477	0.75061	0.49819	0.18975
Meth__cg20718816__LTBP2	0.73863	0.10981	0.96334	0.29727	0.076838	0.96565	0.71169	0.02437	0.026177	0.16362	0.38629	0.20183	0.50126	0.029877	0.79923	0.030947	0.080788	0.031278	0.95037	0.94777	0.50851	0.065488	0.48192	0.89197	0.059017	0.12077	0.93962	0.062349	0.43497	0.044896	0.69497	0.33854	0.023983	0.95504	0.30182	0.10727	0.32907	0.82769
Meth__cg01808706__ITPKA	0.03035	0.024838	0.8729	0.094394	0.029028	0.048468	0.027693	0.021474	0.025536	0.038242	0.63045	0.061132	0.45974	0.023573	0.033562	0.09697	0.040145	0.38602	0.15621	0.035634	0.025245	0.26463	0.054675	0.84462	0.033178	0.051586	0.085485	0.046458	0.044041	0.02075	0.69616	0.033269	0.022701	0.70636	0.055365	0.04036	0.038	0.028145
Meth__cg17329164__PPT2	0.14651	0.55638	0.071154	0.91941	0.15386	0.094227	0.92692	0.65233	0.94907	0.89111	0.10445	0.49729	0.82755	0.89814	0.61973	0.067594	0.71788	0.05041	0.080522	0.42695	0.098488	0.76911	0.082993	0.12453	0.11027	0.21326	0.15118	0.44071	0.06516	0.077514	0.1339	0.91524	0.77165	0.93043	0.21264	0.48108	0.24232	0.8584
Meth__cg00405677__HAND1	0.12806	0.043478	0.61401	0.33835	0.042496	0.50758	0.62112	0.3364	0.66866	0.039876	0.62982	0.78211	0.72054	0.66022	0.78566	0.053745	0.082824	0.16769	0.70961	0.73021	0.11617	0.52242	0.36795	0.45153	0.88108	0.03547	0.77458	0.11106	0.049989	0.047425	0.22312	0.035757	0.050224	0.6076	0.066103	0.87589	0.36136	0.44211
Meth__cg12025941__RFX4	0.32157	0.046208	0.58353	0.29885	0.092531	0.4207	0.18774	0.054555	0.072232	0.23457	0.23974	0.45601	0.42701	0.08656	0.49124	0.052885	0.10298	0.052067	0.10476	0.18502	0.39548	0.44644	0.44727	0.1482	0.14821	0.10361	0.21854	0.068543	0.058579	0.35931	0.058415	0.067099	0.045512	0.061578	0.052674	0.44045	0.15078	0.20078
Meth__cg14884741__PPP1R14C	0.042636	0.031801	0.054135	0.051835	0.044516	0.92851	0.050378	0.03759	0.04275	0.044679	0.28269	0.09713	0.099142	0.037791	0.04951	0.048164	0.08908	0.044028	0.52289	0.60377	0.10314	0.056405	0.034473	0.66532	0.040253	0.056985	0.92219	0.062142	0.040023	0.030159	0.039983	0.033723	0.039632	0.029572	0.093315	0.049451	0.053726	0.039065
Meth__cg16464322__HNRPL	0.095064	0.22969	0.13245	0.12637	0.19348	0.054932	0.32594	0.11923	0.12109	0.44406	0.080365	0.4714	0.314	0.11183	0.093397	0.14497	0.15039	0.067086	0.052791	0.068252	0.32689	0.070304	0.069294	0.090872	0.07722	0.15658	0.17512	0.17258	0.075233	0.10644	0.227	0.090789	0.061981	0.15081	0.28248	0.064915	0.065317	0.073668
Meth__cg12315311__UNQ3033	0.30843	0.057364	0.81082	0.25577	0.34328	0.17965	0.10387	0.096205	0.041389	0.34729	0.29326	0.33085	0.073971	0.037632	0.13988	0.066726	0.095517	0.058333	0.39869	0.4246	0.10184	0.093634	0.53968	0.099672	0.091027	0.068369	0.31528	0.12292	0.074312	0.050023	0.11925	0.050161	0.043395	0.098762	0.2141	0.78133	0.088015	0.33322
Meth__cg21547708__SSTR2	0.26536	0.038871	0.37045	0.045408	0.048724	0.24227	0.036739	0.73159	0.037803	0.034868	0.87615	0.054963	0.21157	0.098399	0.043131	0.041006	0.20603	0.096059	0.052637	0.15175	0.036895	0.037412	0.16676	0.49081	0.043419	0.061865	0.65496	0.069918	0.0451	0.05147	0.038826	0.0344	0.027961	0.21638	0.082825	0.037039	0.042647	0.037754
Meth__cg19017177__SYT3	0.83935	0.033642	0.87437	0.25781	0.091556	0.55079	0.20007	0.67034	0.048137	0.15347	0.81423	0.86628	0.53745	0.1774	0.55355	0.09759	0.14816	0.030049	0.38035	0.33931	0.20177	0.7257	0.50537	0.35861	0.24349	0.18087	0.58244	0.08615	0.067149	0.36296	0.039983	0.042369	0.029075	0.34628	0.078195	0.55519	0.13451	0.12803
Meth__cg23182299__LHX5	0.4884	0.027814	0.95812	0.69363	0.12578	0.62314	0.31577	0.9434	0.062945	0.093038	0.7225	0.96912	0.7467	0.065467	0.34581	0.18509	0.083941	0.032818	0.73281	0.69994	0.075445	0.65984	0.55804	0.52632	0.53394	0.044965	0.51854	0.05029	0.052785	0.16814	0.072223	0.099251	0.030045	0.5103	0.097485	0.81793	0.17291	0.22328
