Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg16750914__KIAA1212	0.39738	0.046037	0.50115	0.10112	0.03189	0.017617	0.036347	0.019496	0.019422	0.021625	0.026639	0.019527	0.03352	0.3312	0.025011	0.017661	0.014792	0.041448	0.017862	0.79376	0.49534	0.020007	0.018562	0.19078	0.047387	0.026196	0.030295	0.96394	0.056795	0.022601	0.018982	0.01874	0.023313	0.20102	0.12275	0.72782	0.035168	0.098987
Meth__cg27519236__KIFC3	0.10299	0.91867	0.88716	0.71866	0.098568	0.032391	0.5963	0.037754	0.037947	0.041388	0.049771	0.03909	0.91267	0.53276	0.06246	0.037426	0.029542	0.1546	0.036692	0.92174	0.89375	0.047158	0.049547	0.059077	0.10197	0.85888	0.084071	0.84109	0.43408	0.028421	0.02837	0.033542	0.42552	0.94481	0.83829	0.39809	0.92052	0.89771
Meth__cg08343834__PMP22	0.08464	0.089417	0.83099	0.38859	0.47021	0.54362	0.12107	0.82086	0.11496	0.15478	0.52836	0.40228	0.72863	0.056031	0.10486	0.72591	0.78516	0.13061	0.097708	0.18857	0.21744	0.11346	0.74188	0.095209	0.54875	0.1452	0.147	0.22438	0.095472	0.14707	0.64724	0.33634	0.11717	0.25352	0.24518	0.13434	0.12557	0.12641
Meth__cg08530414__CD44	0.08398	0.092674	0.21782	0.63921	0.59074	0.069155	0.75671	0.067031	0.70585	0.074531	0.063184	0.1747	0.20259	0.10077	0.65696	0.094868	0.035907	0.14856	0.041443	0.60211	0.13575	0.23322	0.053199	0.37673	0.065328	0.16896	0.055638	0.87743	0.089157	0.033684	0.056602	0.046966	0.25769	0.56651	0.083097	0.21978	0.29765	0.86577
Meth__cg07908874__TUBGCP2	0.065288	0.074307	0.89045	0.49069	0.14346	0.89734	0.066634	0.64783	0.21378	0.079362	0.22934	0.66604	0.11107	0.045545	0.20721	0.11607	0.81098	0.11559	0.85596	0.16372	0.080597	0.085484	0.8779	0.078094	0.84344	0.083305	0.23253	0.072633	0.13885	0.42263	0.10951	0.86493	0.063749	0.049729	0.074136	0.83956	0.064022	0.058976
Meth__cg08124030__TM4SF1	0.094851	0.11456	0.44344	0.24251	0.10174	0.055282	0.15708	0.056399	0.098716	0.088239	0.065786	0.054996	0.12076	0.39745	0.095326	0.070286	0.046814	0.16034	0.071211	0.95084	0.93904	0.32143	0.071996	0.90614	0.098395	0.92625	0.1153	0.13813	0.4426	0.04858	0.055241	0.081668	0.049328	0.33643	0.28333	0.90603	0.49976	0.92407
Meth__cg20993403__EPB41L1	0.055834	0.029489	0.065273	0.067596	0.065777	0.58246	0.12041	0.13447	0.052474	0.070461	0.27139	0.5358	0.25587	0.080295	0.051076	0.31553	0.75559	0.0723	0.30597	0.10571	0.1703	0.078707	0.80704	0.058374	0.56748	0.061451	0.2387	0.40442	0.038001	0.7631	0.74179	0.35771	0.023794	0.15099	0.22548	0.12082	0.086982	0.21727
Meth__cg24820809__MB	0.05712	0.047509	0.0881	0.07863	0.20225	0.82648	0.060538	0.46469	0.065563	0.092446	0.76487	0.24261	0.15926	0.0473	0.05893	0.086324	0.828	0.13099	0.87805	0.25277	0.51405	0.10787	0.85248	0.051076	0.83832	0.075061	0.068209	0.11121	0.17373	0.48991	0.46529	0.89296	0.045737	0.055263	0.059827	0.068192	0.047792	0.048207
Meth__cg09936839__SIRT6	0.4611	0.14561	0.19984	0.75587	0.72704	0.22475	0.65842	0.11625	0.83689	0.5993	0.13774	0.33164	0.1198	0.81023	0.76517	0.13492	0.079099	0.25263	0.054514	0.83669	0.70172	0.6028	0.12066	0.60279	0.1536	0.83229	0.14132	0.16855	0.72798	0.15635	0.082003	0.059466	0.11853	0.13338	0.43134	0.54018	0.31904	0.45669
Meth__cg17483510__GNB4	0.04388	0.3433	0.95522	0.9261	0.1907	0.031276	0.036469	0.042042	0.046275	0.02561	0.024933	0.46965	0.18366	0.50267	0.1399	0.040191	0.032779	0.061339	0.022689	0.92657	0.90161	0.35222	0.028924	0.89736	0.057845	0.60763	0.58489	0.94871	0.2567	0.038827	0.031636	0.037131	0.2439	0.96408	0.16311	0.59154	0.64456	0.22645
Meth__cg21832243__TTC3	0.13711	0.23406	0.60887	0.15828	0.12552	0.37517	0.15572	0.62452	0.12283	0.13416	0.2152	0.59431	0.81122	0.14937	0.13027	0.82389	0.63473	0.36332	0.16294	0.13184	0.17234	0.15189	0.70032	0.088712	0.29372	0.17443	0.27817	0.14617	0.1795	0.11292	0.15256	0.19602	0.19129	0.16153	0.13714	0.092547	0.21091	0.12703
Meth__cg10847798__LAMC1	0.055156	0.17592	0.061638	0.087838	0.3311	0.050219	0.20755	0.060083	0.29767	0.43806	0.049631	0.0703	0.080132	0.06397	0.27896	0.055701	0.05146	0.11045	0.046755	0.13992	0.15945	0.53911	0.064408	0.55763	0.084975	0.076886	0.062243	0.090085	0.10805	0.081304	0.057039	0.050424	0.48352	0.039147	0.17468	0.24696	0.4537	0.36844
Meth__cg18940763__XBP1	0.13157	0.052794	0.87897	0.056186	0.076043	0.90885	0.063407	0.15593	0.87794	0.69764	0.82554	0.52122	0.3135	0.097321	0.66187	0.76701	0.72727	0.37237	0.94224	0.2411	0.17721	0.070147	0.87435	0.048401	0.85519	0.06836	0.058527	0.052699	0.12742	0.93401	0.89917	0.85607	0.05078	0.055116	0.16645	0.071862	0.056657	0.051923
Meth__cg07426960__CCND1	0.038915	0.034313	0.4412	0.061148	0.05649	0.802	0.03269	0.51761	0.51835	0.057784	0.7324	0.78985	0.32441	0.025804	0.40221	0.65707	0.79145	0.25366	0.26056	0.050159	0.076663	0.072296	0.78367	0.058951	0.06195	0.055254	0.093726	0.077376	0.071411	0.58481	0.77327	0.19309	0.03368	0.034752	0.037746	0.045133	0.050558	0.033028
Meth__cg02148642__RGPD5	0.047038	0.052133	0.36705	0.074948	0.04214	0.4156	0.049399	0.93915	0.074606	0.057009	0.46876	0.83769	0.14478	0.031388	0.057361	0.62842	0.91727	0.1211	0.039891	0.048855	0.045611	0.035336	0.79238	0.036592	0.094608	0.062094	0.063778	0.15407	0.051945	0.41524	0.4516	0.058225	0.027872	0.049631	0.21311	0.03454	0.050371	0.0529
Meth__cg05628549__PRKCDBP	0.96622	0.16524	0.25258	0.97629	0.95506	0.49809	0.95208	0.033661	0.08577	0.95679	0.046064	0.12535	0.92706	0.19141	0.17949	0.10098	0.03508	0.16353	0.035199	0.9726	0.95186	0.92398	0.10358	0.59688	0.047314	0.96435	0.18426	0.92927	0.18792	0.040717	0.028187	0.047584	0.81708	0.97579	0.77639	0.97006	0.93959	0.9393
Meth__cg13496736__OVOL1	0.10847	0.095285	0.11774	0.11128	0.039861	0.96726	0.081658	0.10965	0.031532	0.053561	0.2139	0.31223	0.10866	0.016024	0.041202	0.83519	0.30538	0.11567	0.67063	0.037037	0.11069	0.043535	0.97239	0.050448	0.8639	0.082814	0.049196	0.08762	0.092716	0.18602	0.11522	0.62323	0.028514	0.027825	0.11706	0.03852	0.40294	0.34891
Meth__cg07671949__ESR1	0.087171	0.10258	0.90063	0.11318	0.11469	0.69243	0.12777	0.88143	0.084904	0.098113	0.89562	0.32943	0.7984	0.35407	0.12529	0.84228	0.90742	0.37754	0.3254	0.2919	0.11241	0.089628	0.67899	0.36104	0.77484	0.096199	0.25629	0.2133	0.14419	0.6613	0.69628	0.88281	0.16406	0.8234	0.21826	0.078114	0.53734	0.35653
Meth__cg13084429__VWA2	0.065969	0.066077	0.86142	0.098901	0.060597	0.90433	0.093978	0.3681	0.084917	0.078803	0.30751	0.09552	0.36827	0.074335	0.081617	0.62306	0.080465	0.09725	0.18899	0.045272	0.070183	0.10272	0.20035	0.056229	0.88151	0.067477	0.097299	0.15017	0.11047	0.088647	0.10833	0.14915	0.048411	0.7156	0.15128	0.064698	0.048228	0.078123
Meth__cg07211259__PDCD1LG2	0.81331	0.21872	0.059666	0.76218	0.80618	0.052284	0.85562	0.46059	0.70205	0.68948	0.75117	0.068915	0.20686	0.68405	0.59066	0.2142	0.024139	0.1156	0.038091	0.73487	0.70226	0.89875	0.11557	0.82545	0.08559	0.75673	0.16885	0.81211	0.26967	0.14104	0.0576	0.051492	0.30961	0.57979	0.20401	0.81391	0.69716	0.66784
Meth__cg05461841__LOC124220	0.033648	0.033748	0.12145	0.041517	0.023088	0.58875	0.028438	0.33093	0.03767	0.030119	0.18722	0.3864	0.83042	0.036252	0.033631	0.51852	0.55548	0.018457	0.48161	0.090583	0.072588	0.038674	0.86547	0.02353	0.49481	0.027432	0.047399	0.054307	0.057189	0.31228	0.088952	0.043283	0.025407	0.032073	0.049677	0.046297	0.039787	0.034642
Meth__cg03977782__SIDT1	0.040169	0.037645	0.45395	0.033482	0.030269	0.57341	0.036561	0.96698	0.043903	0.030305	0.13062	0.049172	0.049439	0.025399	0.036025	0.88735	0.047103	0.083703	0.20187	0.039584	0.030908	0.03514	0.052319	0.029256	0.30667	0.037486	0.063856	0.065549	0.075402	0.029203	0.12691	0.045524	0.026232	0.36544	0.19321	0.040147	0.035192	0.032856
Meth__cg02144298__CEBPA	0.026815	0.27616	0.96878	0.026384	0.024366	0.79954	0.031583	0.054669	0.030458	0.027448	0.95093	0.029435	0.25962	0.015785	0.031324	0.59886	0.039555	0.070757	0.25899	0.043693	0.044909	0.020408	0.79439	0.036905	0.92121	0.038606	0.1832	0.041017	0.049153	0.23957	0.10649	0.50185	0.016416	0.024446	0.077262	0.032353	0.020997	0.02493
Meth__cg00121640__ASTN2	0.05728	0.046987	0.35661	0.061001	0.045876	0.47682	0.066354	0.45965	0.048248	0.069065	0.23746	0.26397	0.1686	0.056293	0.058457	0.23159	0.11175	0.07346	0.052418	0.14659	0.06326	0.056571	0.074806	0.062655	0.48478	0.055438	0.068129	0.13411	0.061688	0.061738	0.065167	0.067239	0.07297	0.19914	0.081791	0.059246	0.054147	0.062521
Meth__cg18328334__TNS1	0.17726	0.072396	0.83301	0.099766	0.083825	0.78525	0.10077	0.93312	0.84325	0.086103	0.89058	0.84758	0.87984	0.097941	0.69124	0.91159	0.85021	0.54273	0.90794	0.15398	0.16046	0.069532	0.57172	0.10215	0.82769	0.080907	0.11815	0.15698	0.082647	0.69797	0.91978	0.49813	0.5313	0.1272	0.10697	0.11128	0.11574	0.18133
Meth__cg26259865__LOC124220	0.08778	0.19609	0.84624	0.2686	0.20966	0.76944	0.15015	0.91834	0.36771	0.23837	0.90179	0.89881	0.93517	0.070721	0.2948	0.8774	0.96788	0.43917	0.59942	0.59354	0.4395	0.092397	0.94434	0.17945	0.47292	0.12388	0.13936	0.39456	0.13513	0.93989	0.65395	0.89592	0.17036	0.089942	0.34374	0.12096	0.33527	0.10217
Meth__cg26240939__LOC57149	0.092752	0.11019	0.49467	0.18301	0.11714	0.78985	0.1298	0.45372	0.38478	0.10776	0.1484	0.53717	0.30401	0.10705	0.28685	0.7491	0.61561	0.41639	0.70733	0.092926	0.08609	0.11299	0.694	0.30139	0.65211	0.13825	0.29624	0.15576	0.1511	0.69693	0.27541	0.64885	0.099593	0.10719	0.18919	0.12514	0.17127	0.17521
Meth__cg25302419__CTNND2	0.058073	0.044977	0.54982	0.051625	0.04596	0.6297	0.061789	0.19767	0.040079	0.049605	0.63671	0.43027	0.59746	0.031133	0.037522	0.053229	0.05934	0.089802	0.15474	0.033818	0.05774	0.034423	0.052459	0.044656	0.82575	0.062717	0.083876	0.095206	0.092656	0.046281	0.050856	0.18075	0.039399	0.046631	0.080322	0.053202	0.040636	0.053892
Meth__cg02551396__JPH2	0.028533	0.031363	0.023835	0.37793	0.088274	0.022883	0.68567	0.035014	0.033328	0.025352	0.023076	0.021135	0.070173	0.030495	0.029648	0.026398	0.02623	0.045887	0.022569	0.56762	0.89965	0.49487	0.029685	0.026491	0.027605	0.17768	0.026526	0.36801	0.048439	0.028486	0.019049	0.027944	0.021973	0.021251	0.028019	0.029047	0.18968	0.83759
Meth__cg05670408__MAN1C1	0.13914	0.059481	0.23338	0.11181	0.057601	0.58792	0.2605	0.13735	0.062109	0.06607	0.26718	0.11202	0.11276	0.031459	0.064513	0.089846	0.060277	0.072325	0.13056	0.12395	0.097776	0.075108	0.1483	0.053067	0.85379	0.070502	0.11236	0.22316	0.10118	0.061933	0.36829	0.086085	0.04847	0.060821	0.21628	0.058467	0.068629	0.076388
Meth__cg20420433__HLXB9	0.047722	0.32756	0.90087	0.22066	0.13299	0.90805	0.37057	0.56294	0.064093	0.48623	0.24034	0.94142	0.68498	0.068451	0.092267	0.80796	0.49582	0.3249	0.45518	0.080023	0.12474	0.8681	0.91222	0.098483	0.15035	0.10058	0.094471	0.049322	0.48493	0.10869	0.078449	0.53783	0.3772	0.10385	0.080188	0.061715	0.12841	0.042652
Meth__cg23613317__LARP1	0.072952	0.096369	0.7824	0.13242	0.082979	0.88962	0.086897	0.91516	0.43626	0.073621	0.88792	0.602	0.72989	0.10704	0.39995	0.41386	0.89715	0.39357	0.69157	0.083825	0.097112	0.080109	0.89771	0.090634	0.81449	0.080833	0.14807	0.18438	0.16238	0.88573	0.11466	0.62775	0.062958	0.077075	0.13003	0.079965	0.084131	0.098184
Meth__cg23442323__CD109	0.061758	0.36336	0.10117	0.41831	0.059825	0.023196	0.56552	0.026127	0.08461	0.04878	0.065509	0.051757	0.94125	0.086513	0.072719	0.025675	0.020822	0.055695	0.029656	0.15785	0.1555	0.67401	0.028397	0.41963	0.49101	0.16909	0.056042	0.82675	0.25007	0.032518	0.025751	0.029799	0.15543	0.58315	0.21758	0.042613	0.19049	0.1871
Meth__cg15913671__TMEM105	0.032933	0.047566	0.037796	0.029559	0.036126	0.83159	0.032356	0.76618	0.029135	0.034253	0.39684	0.041762	0.1017	0.12901	0.038484	0.30442	0.68508	0.056237	0.31969	0.026414	0.03149	0.070627	0.87322	0.022276	0.85427	0.030679	0.044469	0.23043	0.072657	0.03801	0.14376	0.84717	0.096498	0.021888	0.076386	0.034179	0.051423	0.033226
Meth__cg16797831__KIAA1324	0.045383	0.051912	0.8673	0.038595	0.040509	0.86528	0.037028	0.22915	0.7601	0.051214	0.79987	0.68636	0.8209	0.036506	0.51283	0.85993	0.58335	0.41292	0.37299	0.19843	0.042498	0.038914	0.86149	0.058132	0.83076	0.039269	0.093795	0.16937	0.20807	0.39163	0.36265	0.85326	0.037646	0.040257	0.14057	0.052663	0.049852	0.052132
Meth__cg02849695__CCDC19	0.03696	0.044498	0.054146	0.044958	0.038323	0.96989	0.039678	0.74973	0.040082	0.058451	0.066084	0.080697	0.062919	0.030175	0.047777	0.050932	0.94473	0.07746	0.44781	0.041336	0.061758	0.05005	0.92494	0.027752	0.095631	0.071132	0.15041	0.076439	0.06606	0.28093	0.053785	0.95477	0.042209	0.034612	0.099887	0.070497	0.042971	0.046635
Meth__cg11277126__TRPC4AP	0.30289	0.087517	0.12372	0.44624	0.22811	0.78252	0.29128	0.04296	0.56295	0.27113	0.04158	0.050766	0.14513	0.23796	0.36974	0.053482	0.12715	0.16172	0.052772	0.19142	0.16469	0.45197	0.11806	0.37763	0.061186	0.25411	0.15735	0.064025	0.087562	0.18368	0.031603	0.04048	0.12658	0.58642	0.4985	0.39588	0.45499	0.71864
Meth__cg06117855__CLEC3B	0.045261	0.054418	0.91015	0.10858	0.039315	0.83982	0.070184	0.94735	0.05711	0.055796	0.19976	0.82383	0.25827	0.043121	0.049985	0.13727	0.21962	0.098188	0.035615	0.04931	0.11105	0.032825	0.88844	0.050398	0.45706	0.089976	0.11861	0.076369	0.12579	0.070477	0.55625	0.058381	0.039526	0.11426	0.059652	0.042773	0.070586	0.078879
Meth__cg18542098__FLJ36445	0.032852	0.036745	0.044937	0.031334	0.02757	0.96469	0.05598	0.97776	0.88694	0.41796	0.033953	0.87443	0.10039	0.037541	0.7374	0.43826	0.96699	0.31788	0.87242	0.053616	0.038608	0.035427	0.95631	0.03313	0.93541	0.035019	0.492	0.053737	0.043999	0.74378	0.029828	0.83903	0.039215	0.021016	0.038899	0.02832	0.038541	0.033928
Meth__cg14998713__ETS1	0.93116	0.051863	0.05668	0.94918	0.55616	0.03125	0.91191	0.029159	0.052679	0.2197	0.033766	0.038436	0.082326	0.59414	0.048935	0.033025	0.10445	0.074267	0.082084	0.9625	0.90819	0.88524	0.040559	0.40221	0.066194	0.57588	0.50622	0.94097	0.11647	0.078125	0.026224	0.032035	0.035664	0.95275	0.70454	0.73846	0.66406	0.071185
Meth__cg16899442__C16orf25	0.082495	0.1244	0.3466	0.095671	0.055504	0.66883	0.10853	0.49231	0.043255	0.12109	0.47081	0.81566	0.59193	0.44886	0.057555	0.48048	0.31335	0.20298	0.5165	0.429	0.15521	0.093301	0.77176	0.1138	0.4214	0.20077	0.079649	0.14596	0.14462	0.16291	0.1658	0.46916	0.070856	0.25579	0.12196	0.088903	0.30476	0.076523
Meth__cg07947930__PRELP	0.071486	0.059942	0.80974	0.049466	0.069864	0.3019	0.081853	0.10897	0.21375	0.12068	0.17468	0.31818	0.50206	0.071639	0.11258	0.10712	0.30012	0.10647	0.26646	0.057208	0.050774	0.11247	0.6021	0.057294	0.303	0.1002	0.13788	0.046347	0.17596	0.54051	0.10003	0.15366	0.071328	0.12723	0.13558	0.05361	0.098588	0.060339
Meth__cg02334775__ISG20	0.042151	0.028441	0.32816	0.049459	0.045846	0.93897	0.03898	0.096791	0.38719	0.053914	0.87268	0.38495	0.094983	0.033055	0.30749	0.070807	0.080655	0.075539	0.04414	0.029292	0.0368	0.039142	0.27801	0.02879	0.78524	0.045113	0.068625	0.088208	0.050047	0.16537	0.16942	0.12304	0.032684	0.030822	0.09307	0.042255	0.043432	0.047225
Meth__cg27588902__GNMT	0.058048	0.03973	0.098089	0.059082	0.037717	0.90206	0.060061	0.33432	0.044743	0.05994	0.4563	0.089957	0.34472	0.040433	0.065569	0.095722	0.11457	0.097106	0.66715	0.0811	0.055176	0.053894	0.88413	0.10274	0.85745	0.057628	0.10207	0.063312	0.17833	0.55038	0.062152	0.45054	0.03547	0.31538	0.054408	0.053664	0.058428	0.10562
Meth__cg12406559__ZNF532	0.91344	0.93042	0.23596	0.86113	0.65717	0.065192	0.83474	0.076037	0.7128	0.83341	0.12665	0.16352	0.19673	0.075748	0.69876	0.1885	0.032781	0.11551	0.073847	0.89921	0.91448	0.93584	0.13701	0.88756	0.19709	0.47903	0.32182	0.24529	0.91357	0.10545	0.050257	0.067582	0.12405	0.9	0.16723	0.39293	0.34716	0.78647
Meth__cg20582779__KIAA1822L	0.030765	0.065578	0.88083	0.16167	0.38394	0.89204	0.51365	0.94361	0.30964	0.087321	0.89759	0.65228	0.80189	0.028926	0.22127	0.78551	0.52411	0.095305	0.39417	0.55584	0.40177	0.53923	0.52297	0.062385	0.61527	0.43764	0.063404	0.76155	0.10542	0.037226	0.89938	0.30469	0.07018	0.23177	0.11541	0.065158	0.1954	0.17431
Meth__cg17465304__KIF12	0.076488	0.12585	0.89961	0.35968	0.066774	0.90772	0.101	0.92456	0.90356	0.06515	0.80634	0.82575	0.84128	0.12467	0.74332	0.90833	0.9054	0.34254	0.91412	0.16997	0.51638	0.30287	0.87694	0.1588	0.87546	0.076816	0.14139	0.86528	0.2133	0.65889	0.90596	0.90818	0.077404	0.081987	0.17891	0.087144	0.57335	0.2071
Meth__cg05627103__KIAA1984	0.047472	0.1654	0.6284	0.044339	0.038547	0.96261	0.057034	0.1107	0.087317	0.042011	0.24665	0.6406	0.44824	0.036527	0.12031	0.24799	0.11654	0.076936	0.47367	0.044525	0.065835	0.040181	0.60136	0.042921	0.67416	0.049384	0.066557	0.20082	0.13686	0.083784	0.04565	0.89997	0.034596	0.051008	0.13584	0.049454	0.048894	0.048718
Meth__cg09786221__MYL9	0.089074	0.26012	0.19419	0.98623	0.43052	0.26953	0.023463	0.010076	0.9744	0.02658	0.47223	0.87483	0.97765	0.98867	0.74925	0.029769	0.01271	0.026901	0.010961	0.99165	0.99037	0.90072	0.021865	0.53642	0.029028	0.96654	0.028406	0.6413	0.30783	0.092636	0.0099472	0.021707	0.0085721	0.99346	0.021616	0.018933	0.67292	0.98647
Meth__cg25692323__ZNF485	0.087108	0.15162	0.2213	0.033591	0.031858	0.44061	0.046127	0.78223	0.50887	0.039526	0.59286	0.43867	0.47698	0.025165	0.45543	0.39686	0.31686	0.13512	0.11028	0.040486	0.035356	0.055794	0.31127	0.045569	0.63543	0.037032	0.073809	0.089084	0.11232	0.2858	0.65739	0.68933	0.053071	0.060431	0.079449	0.040326	0.040716	0.033674
Meth__cg18416881__AKR1B1	0.95053	0.57034	0.043798	0.96923	0.82263	0.033738	0.94934	0.95653	0.094778	0.032397	0.60332	0.055515	0.94126	0.8851	0.44132	0.45964	0.030593	0.062402	0.030391	0.91941	0.93229	0.68632	0.038894	0.60769	0.076132	0.90051	0.22775	0.88609	0.49356	0.035796	0.030175	0.029567	0.94956	0.95218	0.41632	0.93928	0.63905	0.6052
Meth__cg04125208__CD44	0.052436	0.08162	0.056772	0.080487	0.1306	0.037632	0.14209	0.068807	0.089275	0.045757	0.050761	0.034675	0.096381	0.057648	0.098078	0.036794	0.03845	0.086803	0.03203	0.20823	0.069384	0.045803	0.051352	0.069616	0.059818	0.04504	0.034745	0.60002	0.11226	0.044972	0.042256	0.039183	0.039294	0.4102	0.049572	0.045722	0.038898	0.57226
Meth__cg23287547__MYO5A	0.051966	0.094028	0.05802	0.44907	0.30091	0.03456	0.38716	0.05432	0.051921	0.066797	0.052166	0.27888	0.19912	0.19708	0.067834	0.046784	0.057179	0.10059	0.055425	0.43586	0.095746	0.80048	0.057017	0.30214	0.046869	0.15754	0.085841	0.91906	0.062951	0.05205	0.044198	0.047212	0.20511	0.11533	0.11702	0.057351	0.70972	0.88453
Meth__cg27324619__PIB5PA	0.047257	0.043591	0.094461	0.047492	0.041244	0.12244	0.047148	0.16717	0.047999	0.0649	0.11139	0.07087	0.074558	0.046285	0.046968	0.060777	0.060336	0.060397	0.054293	0.053668	0.085555	0.049231	0.78296	0.048124	0.075022	0.04459	0.11672	0.081483	0.070625	0.076199	0.054197	0.07682	0.05745	0.041031	0.10701	0.057936	0.044118	0.04228
Meth__cg12412075__LIN7B	0.019378	0.031262	0.038968	0.1419	0.019518	0.028455	0.022231	0.38747	0.016206	0.056106	0.021103	0.64663	0.54823	0.011108	0.018942	0.19133	0.18421	0.017532	0.023797	0.05031	0.028873	0.023154	0.96065	0.016863	0.915	0.04263	0.037757	0.040571	0.052665	0.016518	0.029959	0.043306	0.01903	0.016792	0.035726	0.022361	0.021049	0.018895
Meth__cg01274660__TRIP6	0.020845	0.42067	0.01758	0.60262	0.2062	0.015557	0.048205	0.01091	0.29283	0.94369	0.011152	0.16108	0.4168	0.013612	0.27397	0.01856	0.017059	0.053011	0.013055	0.21576	0.29764	0.74741	0.41867	0.028381	0.026563	0.9284	0.068703	0.02975	0.090724	0.020761	0.013289	0.016625	0.94995	0.43482	0.70043	0.95314	0.083514	0.022202
Meth__cg27504805__NPY2R	0.070495	0.047227	0.15659	0.099664	0.078071	0.22545	0.58456	0.93622	0.049876	0.056904	0.6843	0.53058	0.35404	0.045524	0.066186	0.71605	0.05093	0.059346	0.063194	0.054862	0.076393	0.071572	0.17145	0.041987	0.7685	0.058586	0.12892	0.53757	0.10284	0.052152	0.075888	0.1568	0.048368	0.074979	0.075144	0.067147	0.056067	0.1478
Meth__cg27610561__SLC2A10	0.084748	0.19747	0.94814	0.059762	0.43409	0.89157	0.095835	0.89039	0.92983	0.49355	0.9582	0.89256	0.90539	0.74825	0.55302	0.8837	0.95718	0.89835	0.95577	0.39821	0.68533	0.93255	0.93058	0.043882	0.85798	0.069955	0.066386	0.10163	0.26406	0.6479	0.94005	0.70686	0.032595	0.028574	0.20765	0.06148	0.057998	0.075305
Meth__cg25587233__PPP2R4	0.087756	0.053871	0.31109	0.078611	0.49451	0.89057	0.093173	0.70143	0.11635	0.46324	0.72419	0.88853	0.45113	0.032687	0.21706	0.62916	0.7418	0.073884	0.87954	0.65737	0.59838	0.92441	0.8944	0.69998	0.75458	0.24133	0.21616	0.049626	0.11718	0.40441	0.15105	0.83843	0.14607	0.47071	0.24486	0.22651	0.12103	0.074319
Meth__cg10163825__C16orf25	0.046491	0.082308	0.92063	0.084318	0.037719	0.97072	0.072378	0.91759	0.12447	0.090737	0.91888	0.96899	0.6019	0.44106	0.12425	0.79994	0.49011	0.30667	0.94158	0.57551	0.070051	0.044089	0.94714	0.12942	0.80063	0.3139	0.06418	0.10541	0.1375	0.26326	0.19038	0.45243	0.24411	0.81978	0.086415	0.047196	0.33991	0.052637
Meth__cg04297329__NAP1L2	0.076532	0.047949	0.816	0.099703	0.092889	0.33258	0.87286	0.91096	0.22498	0.079231	0.90102	0.55696	0.23559	0.12264	0.22388	0.26339	0.61411	0.093661	0.13708	0.15965	0.11463	0.77634	0.13306	0.2423	0.61687	0.21111	0.12194	0.19537	0.10928	0.11022	0.40924	0.42146	0.05939	0.61871	0.30531	0.082182	0.13464	0.094865
Meth__cg10988561__PDCD6	0.082511	0.033413	0.18797	0.034214	0.072163	0.22035	0.053402	0.21648	0.03508	0.10277	0.16762	0.20763	0.29679	0.048937	0.046619	0.080399	0.17869	0.073962	0.023484	0.030593	0.033327	0.046678	0.10836	0.023324	0.37	0.036137	0.049033	0.10683	0.048487	0.038807	0.062873	0.068304	0.023571	0.12372	0.059969	0.056135	0.053967	0.048797
Meth__cg20858478__B4GALNT2	0.058617	0.06916	0.8728	0.037452	0.072396	0.8978	0.078303	0.67936	0.058387	0.054812	0.89475	0.1418	0.24374	0.059758	0.077497	0.75261	0.069566	0.18502	0.83067	0.075765	0.045938	0.33942	0.81012	0.06911	0.76868	0.044246	0.20954	0.17602	0.15143	0.068137	0.079518	0.19465	0.07097	0.8472	0.12175	0.041849	0.061623	0.2656
Meth__cg08955609__APOE	0.023596	0.03179	0.2006	0.29571	0.036658	0.67491	0.067427	0.62356	0.033225	0.040101	0.80753	0.34698	0.23688	0.024524	0.028861	0.62586	0.57156	0.067426	0.056207	0.07577	0.036009	0.41677	0.71537	0.042072	0.56178	0.24307	0.037043	0.71274	0.040279	0.03766	0.56072	0.044138	0.14777	0.28176	0.0206	0.02875	0.030139	0.11701
Meth__cg00275232__ZNF342	0.031245	0.034471	0.7953	0.045394	0.052821	0.80101	0.044311	0.046787	0.033056	0.044594	0.053148	0.077469	0.12549	0.034483	0.033401	0.97991	0.030112	0.039057	0.79469	0.040627	0.042466	0.035558	0.078734	0.028188	0.13538	0.052811	0.080534	0.1139	0.061898	0.02891	0.040676	0.070088	0.022306	0.02493	0.17663	0.037485	0.03191	0.050843
Meth__cg16421285__SAE1	0.084534	0.080591	0.52182	0.06903	0.10279	0.32228	0.087193	0.075213	0.13036	0.10172	0.17172	0.2931	0.15494	0.0556	0.11426	0.086527	0.17789	0.19099	0.52129	0.058433	0.086697	0.1852	0.20616	0.075654	0.15718	0.078452	0.16117	0.13225	0.053113	0.070514	0.1804	0.39705	0.041633	0.11959	0.18538	0.080779	0.11071	0.14157
