Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg00003994__MEOX2	0.86347	0.038321	0.54108	0.58768	0.038327	0.84666	0.60042	0.070639	0.91269	0.047265	0.043733	0.6338	0.15465	0.36316	0.89134	0.039763	0.82158	0.066535	0.060197	0.53098	0.11628	0.092329	0.20038	0.048368	0.81869	0.70791	0.11481	0.088951	0.69585	0.078094	0.071066	0.066858	0.066631	0.19139	0.051345	0.1817	0.15807	0.75733	0.79806
Meth__cg20264732__RBM35B	0.046686	0.034188	0.057528	0.039043	0.027442	0.95268	0.043285	0.93204	0.07562	0.02793	0.036657	0.047701	0.045649	0.076788	0.024904	0.032751	0.42705	0.072816	0.07017	0.92495	0.033588	0.046215	0.033661	0.93122	0.032962	0.88563	0.052389	0.071887	0.075573	0.098937	0.83739	0.031245	0.94422	0.027784	0.032487	0.030411	0.082999	0.037412	0.041099
Meth__cg08800033__CETN2	0.57626	0.09642	0.11183	0.14304	0.19934	0.044644	0.12809	0.21921	0.69356	0.087507	0.097967	0.13646	0.33611	0.21063	0.059097	0.10016	0.257	0.34402	0.101	0.14213	0.083447	0.074895	0.48397	0.20339	0.38961	0.13421	0.074832	0.27354	0.27839	0.28211	0.43589	0.05696	0.30448	0.10064	0.084669	0.12612	0.27883	0.26299	0.12634
Meth__cg09437522__GNAS	0.025973	0.0093064	0.17219	0.021717	0.019727	0.93471	0.026768	0.74538	0.024996	0.028118	0.016952	0.022925	0.021692	0.02981	0.013877	0.020105	0.090773	0.4106	0.034796	0.10833	0.01134	0.013943	0.41582	0.52074	0.015687	0.93211	0.02187	0.048504	0.041815	0.034373	0.048922	0.03812	0.25625	0.016562	0.013722	0.011324	0.049074	0.026895	0.038832
Meth__cg11012046__LOC89944	0.092025	0.10673	0.95062	0.96002	0.056236	0.95168	0.94637	0.66087	0.16126	0.044142	0.068118	0.06874	0.12727	0.78643	0.050044	0.041185	0.63102	0.31705	0.13312	0.17867	0.051161	0.090909	0.11178	0.68135	0.075844	0.72551	0.73707	0.088615	0.92323	0.2105	0.11443	0.62475	0.055795	0.063412	0.043731	0.070611	0.36169	0.68622	0.064246
Meth__cg11932564__TNFRSF13C	0.90974	0.047587	0.25308	0.4127	0.079381	0.89691	0.066725	0.93954	0.050978	0.037323	0.047774	0.034156	0.28472	0.23974	0.045783	0.034773	0.15484	0.21004	0.056958	0.68389	0.061739	0.29797	0.25777	0.56436	0.41617	0.9297	0.048946	0.088	0.48368	0.10606	0.32377	0.11201	0.54566	0.09124	0.039542	0.17729	0.072654	0.052878	0.047883
Meth__cg12739034__PTGER3	0.099446	0.041473	0.8729	0.31827	0.057126	0.7193	0.050095	0.30093	0.34089	0.057032	0.047541	0.47652	0.062752	0.098895	0.030432	0.052976	0.25443	0.1391	0.11608	0.1117	0.044881	0.050033	0.090219	0.1155	0.051516	0.54621	0.05217	0.073286	0.32122	0.15483	0.21635	0.042404	0.559	0.065274	0.048151	0.332	0.10638	0.19074	0.48362
Meth__cg01172484__MAGEH1	0.42991	0.016834	0.081496	0.054244	0.048371	0.61737	0.054713	0.069934	0.046959	0.045086	0.021886	0.91725	0.40807	0.1566	0.041465	0.040461	0.13567	0.51899	0.095519	0.045887	0.025836	0.050835	0.43136	0.064077	0.41409	0.74556	0.17038	0.03394	0.32654	0.037738	0.50935	0.1036	0.029304	0.039406	0.026265	0.034156	0.04474	0.026447	0.03236
Meth__cg02838492__KIF12	0.036195	0.063233	0.96731	0.61455	0.048227	0.96852	0.052254	0.94197	0.96362	0.92896	0.042802	0.95791	0.92256	0.94723	0.068182	0.75667	0.95485	0.97149	0.51175	0.96503	0.31506	0.58426	0.2093	0.7132	0.1275	0.91032	0.05071	0.052868	0.94632	0.14717	0.6588	0.97778	0.96632	0.23819	0.051838	0.028466	0.064142	0.74537	0.13824
Meth__cg25718402__CLDN7	0.013506	0.011159	0.014832	0.011284	0.010185	0.98123	0.012773	0.97028	0.0091835	0.0075293	0.010103	0.98212	0.010654	0.011771	0.0098313	0.0086343	0.91224	0.032574	0.028902	0.32748	0.0090689	0.018089	0.012671	0.96994	0.012841	0.52053	0.012386	0.020458	0.026573	0.014851	0.82241	0.010117	0.74822	0.0081056	0.0089592	0.0094347	0.024682	0.017288	0.014569
Meth__cg15613048__KIF17	0.031866	0.028906	0.98178	0.39098	0.58713	0.98059	0.97279	0.49326	0.98419	0.02713	0.038304	0.2018	0.59073	0.90799	0.018821	0.030936	0.92909	0.18233	0.054623	0.28737	0.94761	0.46755	0.042479	0.033173	0.099593	0.78508	0.97879	0.053415	0.92083	0.049364	0.12993	0.27937	0.34061	0.018573	0.016579	0.027642	0.104	0.9731	0.96635
Meth__cg01717150__KCNK9	0.24736	0.037899	0.082538	0.046334	0.035845	0.678	0.0696	0.039857	0.057418	0.03894	0.041914	0.60861	0.039762	0.19789	0.034334	0.037478	0.039749	0.065094	0.080059	0.13174	0.034562	0.044662	0.045683	0.051193	0.13297	0.85351	0.066475	0.056206	0.19922	0.104	0.030106	0.059152	0.21111	0.037638	0.035009	0.063977	0.062078	0.07604	0.054449
Meth__cg04603031__CHRNA3	0.89221	0.049296	0.60727	0.10712	0.043514	0.77274	0.61724	0.63147	0.20597	0.048354	0.092681	0.55584	0.24605	0.47562	0.051254	0.05023	0.058589	0.12298	0.10561	0.053239	0.21428	0.38427	0.13074	0.070028	0.452	0.89828	0.065112	0.057673	0.90678	0.081224	0.055732	0.24036	0.23593	0.055866	0.062308	0.47232	0.092745	0.056305	0.072374
Meth__cg02282237__PRKCH	0.037052	0.034112	0.042032	0.04672	0.045245	0.35064	0.033673	0.60914	0.047537	0.037083	0.027137	0.52881	0.062951	0.083862	0.021405	0.035163	0.033821	0.082258	0.071117	0.23806	0.031315	0.036207	0.051635	0.055514	0.67167	0.83074	0.029517	0.056158	0.07084	0.049731	0.38074	0.033077	0.080095	0.031255	0.025497	0.032091	0.054556	0.026521	0.037701
Meth__cg02497758__MAFB	0.16919	0.053579	0.5967	0.047388	0.03218	0.83965	0.059214	0.92553	0.10725	0.10396	0.04432	0.77766	0.06293	0.12066	0.027787	0.042712	0.53016	0.091848	0.074752	0.37544	0.59527	0.095504	0.059001	0.40497	0.34046	0.87696	0.041478	0.075934	0.11371	0.10408	0.26313	0.076376	0.35566	0.10185	0.026899	0.040469	0.11393	0.051027	0.080684
Meth__cg25895922__MLPH	0.020461	0.02065	0.027722	0.021786	0.014833	0.19667	0.02494	0.048871	0.59171	0.02238	0.018086	0.4485	0.10246	0.055094	0.014484	0.02266	0.38286	0.017673	0.061052	0.94759	0.014937	0.02664	0.019256	0.028782	0.017056	0.040878	0.026476	0.023438	0.10639	0.037194	0.025003	0.53722	0.70073	0.020521	0.019801	0.01524	0.049111	0.023791	0.032341
Meth__cg06185738__SLC17A6	0.096722	0.027128	0.039814	0.062086	0.025008	0.050647	0.077487	0.023107	0.85935	0.033884	0.035328	0.31065	0.080685	0.077636	0.033251	0.043213	0.066409	0.48566	0.13622	0.043342	0.040822	0.053949	0.89614	0.037265	0.14529	0.055861	0.042259	0.02879	0.86002	0.048231	0.032825	0.034096	0.037941	0.032154	0.027282	0.049497	0.042089	0.042905	0.23107
Meth__cg19226099__MC3R	0.81741	0.022764	0.56516	0.33126	0.014855	0.38102	0.15598	0.18528	0.17113	0.035772	0.083085	0.12155	0.64761	0.24772	0.01348	0.13326	0.036059	0.35688	0.044033	0.012667	0.087864	0.25196	0.44112	0.027862	0.33072	0.092353	0.01976	0.028002	0.44784	0.024818	0.02273	0.33734	0.04997	0.032942	0.018749	0.033247	0.040631	0.05543	0.019
Meth__cg05333568__C1orf65	0.46178	0.059808	0.548	0.093281	0.050435	0.68964	0.34994	0.55107	0.36153	0.035908	0.044402	0.34228	0.63338	0.60161	0.042115	0.051369	0.40152	0.045705	0.097986	0.080051	0.26048	0.41609	0.55022	0.57927	0.072655	0.48591	0.063703	0.052701	0.20953	0.063744	0.067459	0.075225	0.093097	0.28109	0.047484	0.34182	0.096569	0.09701	0.13602
Meth__cg10080004__SYT5	0.068838	0.040291	0.76923	0.14712	0.049803	0.52945	0.20698	0.58201	0.47513	0.15589	0.04344	0.81159	0.70424	0.64516	0.037406	0.13108	0.034761	0.74549	0.065366	0.45377	0.39123	0.11375	0.027157	0.082386	0.25727	0.70075	0.16077	0.076876	0.52166	0.04726	0.32877	0.2267	0.47267	0.1092	0.046121	0.15215	0.13287	0.21182	0.16491
Meth__cg24855780__TNKS1BP1	0.031848	0.020648	0.41856	0.035134	0.026584	0.95329	0.036243	0.42551	0.077938	0.028992	0.037675	0.75482	0.76241	0.084576	0.03274	0.048765	0.065861	0.11046	0.11259	0.055394	0.38696	0.071582	0.080041	0.59691	0.051179	0.8805	0.042191	0.033642	0.067038	0.052741	0.56105	0.45686	0.64323	0.041517	0.031375	0.0313	0.12976	0.03403	0.034636
Meth__cg07879977__OR1F1	0.17056	0.017291	0.93093	0.49545	0.62773	0.49756	0.49006	0.027103	0.96567	0.049787	0.39958	0.79858	0.90534	0.72173	0.015502	0.055335	0.55128	0.7278	0.053385	0.015665	0.41807	0.64794	0.4494	0.19022	0.59044	0.053911	0.016559	0.01583	0.043405	0.026083	0.44397	0.42209	0.036379	0.041657	0.024633	0.3577	0.045351	0.41716	0.15209
Meth__cg11065385__B4GALNT3	0.021913	0.042264	0.90718	0.086399	0.033125	0.95205	0.028177	0.47953	0.045366	0.024061	0.023575	0.030575	0.061224	0.18053	0.049509	0.029743	0.074944	0.078844	0.043921	0.35204	0.041028	0.054018	0.15204	0.039235	0.046872	0.84555	0.047002	0.037733	0.083704	0.066879	0.03715	0.17562	0.28008	0.017907	0.049014	0.27106	0.050144	0.039722	0.28333
Meth__cg25130333__CD99L2	0.56915	0.038763	0.16413	0.42145	0.066502	0.46728	0.037496	0.060631	0.625	0.029685	0.031807	0.050165	0.052418	0.11534	0.02259	0.042449	0.55153	0.49472	0.21287	0.052245	0.032518	0.084266	0.42942	0.095774	0.48267	0.081507	0.035678	0.34957	0.35833	0.07627	0.52325	0.039752	0.07888	0.029685	0.030012	0.21721	0.087908	0.32071	0.037103
Meth__cg00810473__SNX22	0.0212	0.018652	0.02567	0.087846	0.025072	0.74063	0.034108	0.58468	0.018404	0.029144	0.023504	0.0335	0.042439	0.063071	0.01493	0.03371	0.98005	0.027498	0.053693	0.044951	0.017914	0.027483	0.020259	0.022351	0.022635	0.018938	0.022817	0.033403	0.042004	0.048518	0.44675	0.019931	0.65564	0.026381	0.015971	0.014741	0.098734	0.46547	0.64902
Meth__cg05016953__SLC6A4	0.047394	0.039958	0.058384	0.027374	0.023555	0.30932	0.037314	0.18957	0.1013	0.024666	0.024124	0.86507	0.042541	0.52587	0.032368	0.02194	0.80927	0.042482	0.04723	0.40105	0.036369	0.031714	0.68081	0.10443	0.042564	0.93687	0.027819	0.14924	0.16797	0.047253	0.022803	0.029684	0.37722	0.01882	0.017522	0.43516	0.04046	0.52694	0.599
Meth__cg22889448__EMR1	0.15658	0.0815	0.18312	0.46728	0.10172	0.077471	0.17238	0.1838	0.85497	0.064704	0.10746	0.093557	0.3285	0.48162	0.076829	0.07674	0.37262	0.24796	0.081442	0.081274	0.12371	0.17574	0.23575	0.20249	0.29782	0.081218	0.089414	0.10162	0.10584	0.11374	0.083968	0.078177	0.095814	0.11594	0.0766	0.088272	0.23799	0.15957	0.0981
Meth__cg03595428__MTCP1	0.63238	0.073376	0.095107	0.091559	0.17762	0.044998	0.12146	0.14133	0.21896	0.069721	0.056973	0.088517	0.11223	0.13848	0.038686	0.08555	0.33164	0.44043	0.097104	0.088767	0.058122	0.074961	0.6008	0.077662	0.48653	0.13701	0.087033	0.11435	0.24105	0.12562	0.48274	0.027407	0.67626	0.028701	0.065422	0.20161	0.21848	0.38005	0.085513
Meth__cg01103730__IL20	0.12576	0.10194	0.2703	0.19263	0.0315	0.37226	0.07774	0.81553	0.88403	0.06848	0.085032	0.66099	0.64629	0.50825	0.08987	0.068174	0.7226	0.9032	0.16592	0.47137	0.25692	0.26578	0.6907	0.70012	0.79372	0.87106	0.09967	0.35096	0.070491	0.16741	0.89772	0.47189	0.86232	0.85847	0.070507	0.87165	0.3104	0.12717	0.20886
Meth__cg06747888__TBR1	0.34451	0.14694	0.9166	0.11045	0.068479	0.91287	0.10154	0.65566	0.91489	0.30024	0.086213	0.87401	0.8873	0.92516	0.093604	0.21282	0.89441	0.69516	0.29074	0.8852	0.073411	0.084	0.36592	0.89432	0.17871	0.80047	0.066035	0.10285	0.1454	0.13495	0.93282	0.15766	0.90857	0.62492	0.15039	0.53994	0.13363	0.38505	0.16266
Meth__cg14775560__FOLH1	0.14435	0.08238	0.81173	0.12793	0.13369	0.28945	0.83522	0.38538	0.20047	0.11255	0.11998	0.16373	0.33272	0.29259	0.12708	0.098285	0.14071	0.13628	0.18655	0.16279	0.14425	0.14189	0.68515	0.10202	0.54688	0.36418	0.12497	0.15829	0.20155	0.16854	0.12442	0.07993	0.12668	0.11784	0.071743	0.42225	0.21813	0.12928	0.12497
Meth__cg15461516__CHST1	0.056819	0.04921	0.94665	0.15465	0.11691	0.88059	0.8871	0.078218	0.51683	0.028381	0.10035	0.91691	0.13708	0.5936	0.061042	0.043431	0.36393	0.23807	0.13908	0.14488	0.12283	0.36238	0.040037	0.06476	0.12959	0.86049	0.056831	0.18326	0.062754	0.054271	0.042842	0.090246	0.26273	0.036288	0.033003	0.67447	0.093454	0.41852	0.35067
Meth__cg09548084__SLC35B3	0.11731	0.13108	0.060093	0.15551	0.032291	0.82495	0.049324	0.39667	0.066265	0.074891	0.054717	0.16529	0.074534	0.15806	0.04964	0.05981	0.079438	0.077816	0.051967	0.32369	0.055556	0.052886	0.3118	0.7911	0.0724	0.64027	0.048713	0.05671	0.17396	0.15207	0.048969	0.061442	0.94528	0.046749	0.030427	0.049005	0.23066	0.069331	0.059657
Meth__cg23179321__RPP38	0.053071	0.041087	0.059426	0.059121	0.029334	0.10356	0.050146	0.15829	0.13568	0.038607	0.040754	0.042691	0.1149	0.20882	0.021183	0.052913	0.041632	0.040593	0.1018	0.040694	0.03579	0.044814	0.044214	0.040574	0.055479	0.31619	0.046655	0.087756	0.096225	0.1494	0.091726	0.040626	0.36043	0.027854	0.075277	0.040123	0.11476	0.054943	0.040629
Meth__cg11521965__PTN	0.90908	0.049189	0.37496	0.79344	0.053784	0.68448	0.87009	0.61111	0.90276	0.26815	0.051856	0.83304	0.41866	0.52133	0.068791	0.26012	0.62688	0.12195	0.066036	0.14149	0.11575	0.17241	0.29391	0.13568	0.70797	0.2979	0.50655	0.11315	0.87319	0.088534	0.39417	0.72083	0.3686	0.89923	0.13909	0.26983	0.14866	0.12301	0.41454
Meth__cg09068492__CALCA	0.94046	0.042653	0.95345	0.86494	0.29177	0.91595	0.91572	0.13093	0.93647	0.03379	0.054759	0.89384	0.16791	0.88823	0.14772	0.04603	0.8323	0.65193	0.17321	0.10047	0.89757	0.94607	0.73737	0.14932	0.23838	0.89264	0.53759	0.067737	0.82532	0.0795	0.52618	0.45535	0.17112	0.34875	0.03633	0.48752	0.12989	0.27079	0.29417
Meth__cg00540544__CSRP1	0.052805	0.58463	0.06892	0.034001	0.24706	0.61403	0.065253	0.020427	0.051289	0.60711	0.044918	0.55124	0.040902	0.12555	0.18352	0.58394	0.045583	0.036929	0.073306	0.025514	0.67469	0.56619	0.03481	0.51533	0.035234	0.059426	0.057306	0.070176	0.13616	0.11627	0.034514	0.036143	0.020131	0.6876	0.032311	0.13467	0.11392	0.055111	0.24582
Meth__cg16483916__PLAC2	0.077275	0.062593	0.080461	0.082285	0.038757	0.95649	0.087801	0.37737	0.097129	0.050623	0.039532	0.12251	0.047206	0.096797	0.025672	0.076176	0.081172	0.17003	0.079127	0.80321	0.027514	0.080213	0.05193	0.092526	0.044876	0.85646	0.12691	0.064756	0.11727	0.12985	0.37176	0.28642	0.18452	0.032644	0.041361	0.49958	0.09085	0.045858	0.083556
Meth__cg08615333__TGFB3	0.058346	0.03908	0.81863	0.068886	0.072273	0.87989	0.053721	0.71676	0.89822	0.052509	0.053832	0.58844	0.86724	0.8214	0.049346	0.064406	0.83482	0.60806	0.15361	0.47318	0.13361	0.2025	0.057362	0.85897	0.061009	0.81177	0.057025	0.086523	0.073597	0.038126	0.88446	0.85737	0.65699	0.055006	0.046645	0.046168	0.27327	0.051905	0.062215
Meth__cg03395898__TGFB3	0.10762	0.060234	0.89633	0.084824	0.10319	0.24028	0.10962	0.43278	0.62847	0.10629	0.10752	0.13326	0.50068	0.83102	0.11075	0.11304	0.2446	0.055773	0.15834	0.14244	0.14719	0.12495	0.14687	0.10956	0.074697	0.15727	0.094336	0.12998	0.10018	0.15523	0.30722	0.46012	0.49782	0.066541	0.069367	0.10126	0.088017	0.082839	0.13857
Meth__cg19728223__KCNQ1	0.53619	0.066579	0.97278	0.37766	0.50664	0.95879	0.30162	0.9359	0.25107	0.040308	0.056907	0.96505	0.35107	0.91822	0.042183	0.065382	0.90184	0.66419	0.080707	0.058996	0.54547	0.55107	0.59162	0.95746	0.57096	0.93214	0.10412	0.054025	0.58267	0.095298	0.31748	0.074898	0.60165	0.28943	0.035782	0.58632	0.082597	0.15424	0.77228
Meth__cg19205533__RERG	0.080034	0.071619	0.90054	0.10324	0.076179	0.085362	0.089159	0.9405	0.15633	0.059321	0.083291	0.87919	0.078553	0.28746	0.067163	0.086627	0.83954	0.90528	0.10852	0.89972	0.08536	0.089117	0.079634	0.88604	0.093911	0.85054	0.087799	0.077937	0.2185	0.13651	0.63223	0.87596	0.87032	0.086164	0.076277	0.69639	0.1022	0.082123	0.089522
Meth__cg24387818__POF1B	0.11642	0.071667	0.11861	0.066459	0.069755	0.11159	0.094445	0.10233	0.21801	0.072061	0.056697	0.73693	0.61327	0.11046	0.14495	0.097595	0.3802	0.52726	0.083164	0.074565	0.07939	0.086032	0.21847	0.082634	0.071942	0.15132	0.072899	0.10337	0.55748	0.10425	0.81083	0.83281	0.066887	0.050982	0.051919	0.17338	0.18728	0.091488	0.25304
Meth__cg15485859__C1orf116	0.051914	0.04523	0.60451	0.070221	0.11278	0.46861	0.067868	0.84286	0.10776	0.055734	0.070759	0.20135	0.26478	0.19879	0.037497	0.070686	0.34061	0.86098	0.11283	0.31726	0.065925	0.10369	0.31997	0.41817	0.15334	0.83616	0.071188	0.085886	0.52881	0.093844	0.82889	0.35692	0.84192	0.35474	0.052818	0.092157	0.20738	0.14635	0.31016
Meth__cg03872376__ZP4	0.59478	0.14235	0.89916	0.78115	0.068656	0.78385	0.60791	0.41848	0.83556	0.81024	0.12848	0.88164	0.14253	0.48752	0.25132	0.67218	0.82968	0.91546	0.63965	0.092523	0.082792	0.11629	0.11087	0.21717	0.77396	0.49071	0.10067	0.15342	0.22584	0.28165	0.11564	0.64087	0.54188	0.075434	0.061517	0.08604	0.18011	0.5854	0.4338
Meth__cg02397514__HES4	0.054613	0.034298	0.058817	0.033688	0.022799	0.034801	0.045608	0.038165	0.081664	0.025342	0.024197	0.042039	0.07116	0.040636	0.0235	0.030305	0.68297	0.045846	0.063478	0.40481	0.032468	0.062256	0.11485	0.062236	0.04412	0.06668	0.042044	0.0472	0.088115	0.083226	0.056342	0.026103	0.064567	0.024413	0.020218	0.02964	0.1284	0.024017	0.024289
Meth__cg04386405__ZNF83	0.038145	0.034628	0.042101	0.24487	0.03606	0.33245	0.052093	0.16997	0.90954	0.032635	0.044585	0.042979	0.10382	0.4751	0.047502	0.040158	0.17477	0.17637	0.11346	0.092284	0.30077	0.25582	0.061273	0.04087	0.050495	0.35597	0.047313	0.051162	0.32594	0.062088	0.043633	0.091151	0.28897	0.22202	0.029713	0.03553	0.087478	0.39389	0.22316
Meth__cg16779976__BLNK	0.084951	0.095172	0.45234	0.057379	0.089915	0.18889	0.16082	0.14822	0.68441	0.083548	0.083992	0.31868	0.13002	0.17483	0.048363	0.079655	0.40531	0.48551	0.16447	0.073918	0.30544	0.2055	0.15702	0.079136	0.084954	0.53394	0.060696	0.18575	0.13922	0.1278	0.63034	0.13855	0.097043	0.12117	0.070344	0.068352	0.077167	0.096531	0.371
Meth__cg21179457__INSM2	0.039607	0.048792	0.051686	0.056435	0.035811	0.036894	0.06103	0.048321	0.049834	0.042575	0.04124	0.49247	0.093199	0.069956	0.034169	0.069378	0.060584	0.065368	0.0428	0.055864	0.04874	0.072793	0.057803	0.059578	0.59659	0.13776	0.058477	0.056847	0.073482	0.079641	0.06801	0.037991	0.045253	0.030742	0.040108	0.043634	0.10587	0.076698	0.098369
Meth__cg13526007__LRFN5	0.44371	0.053142	0.82288	0.22045	0.054878	0.077474	0.42909	0.69519	0.74563	0.078052	0.066157	0.81977	0.85844	0.75084	0.84123	0.071568	0.61867	0.1192	0.27837	0.069556	0.35605	0.49383	0.29434	0.062395	0.15479	0.69951	0.071872	0.14764	0.37485	0.12695	0.055329	0.38422	0.068207	0.066624	0.062457	0.11578	0.52229	0.10288	0.10904
Meth__cg25943276__C11orf39	0.82808	0.2853	0.84698	0.14788	0.055937	0.17645	0.17534	0.47974	0.87213	0.040179	0.056811	0.47405	0.75288	0.41727	0.043951	0.040911	0.10743	0.76615	0.15019	0.07408	0.38149	0.48562	0.20319	0.05852	0.54892	0.35166	0.092976	0.10206	0.39334	0.08133	0.12862	0.043122	0.070116	0.055745	0.28815	0.28381	0.060854	0.3437	0.47836
Meth__cg12238343__RLN3R1	0.91442	0.01538	0.89938	0.72838	0.14761	0.07689	0.92635	0.73659	0.92105	0.033021	0.078211	0.89511	0.19427	0.89144	0.15622	0.024021	0.047601	0.028474	0.07899	0.2964	0.8457	0.77787	0.89693	0.020643	0.24965	0.83527	0.65984	0.22034	0.59539	0.024673	0.05385	0.15472	0.064499	0.02207	0.035116	0.22411	0.45755	0.67792	0.79764
Meth__cg26264314__NALP5	0.52213	0.10505	0.4139	0.29003	0.087779	0.3019	0.6522	0.38194	0.14929	0.04279	0.05931	0.40746	0.50704	0.29776	0.075045	0.087056	0.11008	0.32294	0.11429	0.070866	0.26136	0.56491	0.78229	0.19169	0.8903	0.4574	0.054332	0.16885	0.7319	0.077142	0.45839	0.078236	0.15819	0.066713	0.057304	0.15962	0.061014	0.10879	0.062364
Meth__cg16519321__MYOD1	0.41556	0.071598	0.95214	0.3785	0.60069	0.47141	0.76764	0.68091	0.46709	0.084658	0.065576	0.93623	0.18547	0.51556	0.078521	0.085432	0.605	0.35463	0.085793	0.19293	0.42132	0.30533	0.50483	0.089934	0.26555	0.51139	0.055371	0.10869	0.70934	0.063782	0.058109	0.090025	0.19942	0.060848	0.053731	0.31181	0.17093	0.25805	0.34218
Meth__cg04355435__TMEM125	0.03376	0.031498	0.036961	0.058673	0.034024	0.87813	0.058741	0.90179	0.040345	0.035671	0.041456	0.93379	0.062036	0.074948	0.030277	0.025121	0.13934	0.64199	0.096695	0.052938	0.021999	0.0392	0.034136	0.83238	0.035908	0.59318	0.03952	0.08046	0.036822	0.052555	0.040631	0.02143	0.069782	0.027403	0.024152	0.025979	0.09948	0.061021	0.042498
Meth__cg26873164__SNAI1	0.047345	0.13833	0.29395	0.20388	0.083101	0.774	0.076615	0.54286	0.10965	0.052494	0.064004	0.63402	0.28995	0.3935	0.03969	0.06858	0.18122	0.6087	0.20486	0.80043	0.12643	0.10051	0.12541	0.55017	0.099284	0.29236	0.094837	0.11353	0.093786	0.1671	0.40104	0.40105	0.18248	0.10926	0.048156	0.091599	0.086283	0.11129	0.089908
Meth__cg10810921__CRLF1	0.074382	0.07197	0.059511	0.062297	0.019425	0.3288	0.036408	0.083289	0.067208	0.035994	0.041159	0.099437	0.066289	0.13834	0.02094	0.034942	0.037378	0.036439	0.073051	0.1473	0.026254	0.047757	0.027939	0.034959	0.18336	0.84581	0.037245	0.042861	0.29496	0.060465	0.021498	0.12652	0.039164	0.022731	0.031788	0.019993	0.086764	0.03366	0.036736
Meth__cg02115041__NPBWR1	0.65467	0.035659	0.90894	0.79099	0.20496	0.27125	0.63816	0.58513	0.9424	0.052427	0.52272	0.69559	0.27728	0.91743	0.25411	0.066097	0.57853	0.052839	0.21991	0.049932	0.30918	0.50383	0.34728	0.22493	0.93072	0.31197	0.43667	0.071429	0.38733	0.065115	0.078641	0.093887	0.11354	0.039123	0.054063	0.25483	0.16893	0.80995	0.66864
Meth__cg04882894__IGSF1	0.069861	0.041123	0.49345	0.67445	0.039205	0.3192	0.1683	0.098308	0.59207	0.032517	0.033714	0.39274	0.38147	0.27779	0.049963	0.042039	0.065547	0.049108	0.079297	0.048766	0.032194	0.045942	0.064528	0.29295	0.11579	0.63593	0.071958	0.037319	0.31987	0.069841	0.063239	0.074865	0.059369	0.61427	0.052584	0.047491	0.20942	0.070167	0.27724
Meth__cg06899976__PCDHB1	0.83963	0.055027	0.86094	0.55318	0.076194	0.61023	0.8731	0.46553	0.90737	0.069839	0.076665	0.87171	0.090636	0.83681	0.046364	0.066088	0.86764	0.1287	0.11219	0.052217	0.89091	0.60863	0.099168	0.077468	0.05566	0.5146	0.82309	0.079886	0.29215	0.10853	0.29814	0.7433	0.07304	0.052506	0.086142	0.35854	0.097599	0.49645	0.53387
Meth__cg13880228__PRLR	0.06157	0.04724	0.1723	0.060223	0.056024	0.44852	0.064516	0.27366	0.054351	0.043466	0.060666	0.055828	0.080797	0.079894	0.042259	0.049156	0.055358	0.058298	0.16067	0.11135	0.051882	0.056143	0.053403	0.053719	0.052046	0.54225	0.05756	0.10183	0.12635	0.10891	0.052714	0.076667	0.058459	0.054068	0.047429	0.04466	0.12157	0.065649	0.068688
Meth__cg23927367__ACAD8	0.061598	0.030803	0.14298	0.070396	0.037809	0.039697	0.076247	0.37702	0.18158	0.037135	0.046276	0.063709	0.071013	0.13182	0.037609	0.048398	0.045144	0.066589	0.079336	0.07184	0.056205	0.059705	0.068292	0.050962	0.039274	0.19556	0.049323	0.096643	0.080702	0.070903	0.052531	0.047208	0.054012	0.042658	0.03533	0.041094	0.049581	0.060556	0.054188
Meth__cg23114866__NKX2-2	0.068366	0.012541	0.025113	0.024109	0.022595	0.47699	0.27852	0.081687	0.29997	0.026373	0.022028	0.017038	0.3559	0.34875	0.045001	0.025243	0.070123	0.045668	0.04116	0.018042	0.018177	0.026925	0.14143	0.020287	0.32178	0.20726	0.033673	0.026415	0.085231	0.037923	0.3116	0.027658	0.06433	0.029385	0.017803	0.32367	0.092553	0.029908	0.034285
Meth__cg08445039__FKBP9	0.024539	0.15646	0.025137	0.253	0.11233	0.021066	0.17194	0.027822	0.022698	0.1218	0.27434	0.025721	0.063485	0.055412	0.45705	0.11462	0.040185	0.022171	0.031954	0.017983	0.065292	0.075508	0.034731	0.025783	0.38301	0.048216	0.2678	0.033913	0.11476	0.0719	0.028148	0.025528	0.019976	0.15165	0.049533	0.035235	0.039834	0.043117	0.038743
