Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	UACC812	ZR751	ZR75B
Meth__cg01103730__IL20	0.12576	0.10194	0.2703	0.19263	0.0315	0.37226	0.07774	0.88403	0.06848	0.085032	0.66099	0.64629	0.50825	0.068174	0.7226	0.9032	0.16592	0.47137	0.25692	0.26578	0.6907	0.70012	0.79372	0.87106	0.09967	0.35096	0.070491	0.16741	0.89772	0.47189	0.86232	0.85847	0.070507	0.87165	0.3104	0.18308	0.12717	0.20886
Meth__cg11271605__STEAP4	0.046232	0.04751	0.05755	0.89655	0.19108	0.78839	0.58266	0.89553	0.038741	0.10316	0.65723	0.044431	0.12967	0.45765	0.53793	0.48499	0.094155	0.26472	0.38049	0.04715	0.8804	0.18123	0.036601	0.85433	0.88027	0.059989	0.077904	0.069616	0.2029	0.031428	0.29262	0.63425	0.044047	0.79415	0.064368	0.083531	0.056251	0.074633
Meth__cg07518362__NOTCH2	0.03097	0.027442	0.035026	0.027299	0.00997	0.27741	0.022307	0.022396	0.01314	0.017268	0.023212	0.015352	0.029565	0.015175	0.013278	0.012831	0.018879	0.013487	0.018043	0.024454	0.019967	0.026805	0.021084	0.032812	0.01867	0.025708	0.03557	0.024007	0.016317	0.01199	0.01027	0.010191	0.018921	0.0089036	0.034182	0.015069	0.01827	0.015041
Meth__cg24266238__PFN2	0.062507	0.073279	0.29921	0.044134	0.037796	0.044879	0.070097	0.036229	0.061518	0.044475	0.04539	0.15337	0.23077	0.086396	0.042508	0.024447	0.13905	0.03641	0.031085	0.040961	0.096512	0.049231	0.057202	0.57304	0.045985	0.1041	0.1235	0.1518	0.035585	0.037795	0.040439	0.051331	0.061995	0.062386	0.15753	0.049723	0.049585	0.052338
Meth__cg12724357__SYT12	0.051897	0.020334	0.032075	0.11786	0.031266	0.10159	0.028288	0.046949	0.025756	0.033242	0.025756	0.024478	0.043355	0.025882	0.052396	0.083216	0.064492	0.027994	0.040568	0.090862	0.034124	0.045684	0.092318	0.043346	0.25419	0.11765	0.064161	0.044775	0.042282	0.020429	0.059622	0.79987	0.021314	0.10757	0.02854	0.032463	0.030682	0.02656
Meth__cg15002214__NOG	0.027969	0.038915	0.03875	0.025868	0.042323	0.039243	0.41371	0.020435	0.048419	0.033804	0.03707	0.045093	0.10345	0.054692	0.036087	0.029391	0.1172	0.030761	0.022715	0.027889	0.037873	0.027324	0.031397	0.069942	0.037484	0.054454	0.18496	0.054606	0.029453	0.0281	0.033677	0.050347	0.023383	0.025437	0.17156	0.037472	0.032716	0.033635
Meth__cg24552431__ATAD1	0.027248	0.025069	0.061939	0.029635	0.026192	0.02757	0.031817	0.025323	0.024257	0.031093	0.028933	0.52147	0.063281	0.031448	0.64531	0.025906	0.050305	0.018473	0.022021	0.04281	0.026366	0.033417	0.026697	0.066003	0.030213	0.05264	0.04538	0.065721	0.027393	0.025865	0.027579	0.019622	0.034522	0.017893	0.12276	0.030014	0.029737	0.019663
Meth__cg01366419__WBSCR17	0.90713	0.071024	0.92285	0.70332	0.13147	0.86784	0.91447	0.31599	0.16588	0.18844	0.90784	0.91588	0.76383	0.15135	0.09319	0.2676	0.10506	0.23683	0.60662	0.63264	0.64387	0.087669	0.88982	0.82392	0.30958	0.19256	0.84544	0.17254	0.06493	0.11895	0.19991	0.036089	0.34728	0.60128	0.092315	0.85456	0.31035	0.25617
Meth__cg16082125__USP11	0.59663	0.40399	0.060338	0.051908	0.39277	0.046602	0.07539	0.05701	0.13203	0.045514	0.067561	0.047272	0.14465	0.15484	0.38684	0.074873	0.49074	0.048998	0.049085	0.066061	0.56794	0.14835	0.52369	0.13981	0.053663	0.10399	0.46986	0.35148	0.042716	0.06182	0.046544	0.057382	0.068755	0.082617	0.10117	0.47635	0.17552	0.052652
Meth__cg13301014__SPINT2	0.037481	0.037453	0.046788	0.070748	0.10169	0.72871	0.051031	0.050613	0.038186	0.053941	0.056563	0.045625	0.071417	0.039489	0.050164	0.31441	0.07776	0.087662	0.060604	0.075175	0.11245	0.37049	0.047671	0.083922	0.083668	0.10581	0.090909	0.082388	0.16011	0.040157	0.25582	0.048144	0.042934	0.092701	0.084077	0.043027	0.053602	0.076798
Meth__cg17197538__KRAS	0.055405	0.031468	0.046197	0.051217	0.034223	0.5596	0.065921	0.045896	0.93815	0.058267	0.031105	0.10653	0.20974	0.81279	0.033395	0.029949	0.065079	0.035775	0.031644	0.079054	0.03863	0.064506	0.030045	0.051709	0.047061	0.04863	0.13208	0.078917	0.034267	0.021624	0.030942	0.024735	0.038242	0.061873	0.067745	0.067438	0.04375	0.043005
Meth__cg19939660__C19orf36	0.042214	0.036082	0.85771	0.056587	0.060052	0.060908	0.040928	0.047539	0.043876	0.042534	0.042181	0.07212	0.076727	0.045724	0.040845	0.040365	0.13646	0.037754	0.028934	0.048579	0.03116	0.049911	0.04677	0.22622	0.038452	0.088892	0.10083	0.038002	0.029888	0.040013	0.03202	0.029094	0.03699	0.026995	0.072618	0.048922	0.046257	0.040341
Meth__cg08537652__PRDM16	0.64665	0.042208	0.054502	0.053194	0.046391	0.89677	0.54242	0.26969	0.060102	0.064882	0.93537	0.74349	0.40872	0.05154	0.049459	0.045047	0.049941	0.043457	0.040142	0.087313	0.065609	0.060606	0.059154	0.9107	0.055843	0.10055	0.92742	0.090722	0.03391	0.045318	0.039481	0.046307	0.038413	0.053144	0.090062	0.064023	0.058444	0.06079
Meth__cg09892203__CACNG4	0.03815	0.045367	0.35151	0.033884	0.012595	0.0227	0.031697	0.019305	0.028448	0.029881	0.15448	0.027304	0.061987	0.028697	0.020398	0.019692	0.047486	0.046216	0.019197	0.027866	0.027155	0.024356	0.020645	0.95743	0.028462	0.052228	0.041663	0.053451	0.018991	0.030834	0.024683	0.015878	0.026723	0.033263	0.035747	0.027785	0.10922	0.022577
Meth__cg02755525__NETO2	0.078695	0.045455	0.040053	0.039326	0.023219	0.025823	0.97071	0.030038	0.027203	0.037931	0.047465	0.052688	0.14172	0.02566	0.43742	0.026377	0.11332	0.01865	0.041971	0.056156	0.0269	0.039233	0.97544	0.92225	0.042056	0.059448	0.10043	0.047677	0.027044	0.019863	0.017661	0.025167	0.018494	0.022044	0.94453	0.037761	0.030265	0.031315
Meth__cg10530281__TBX3	0.051988	0.047007	0.074455	0.044999	0.043665	0.052946	0.07059	0.036607	0.097925	0.065231	0.080708	0.064935	0.088246	0.10633	0.048939	0.063949	0.089427	0.065497	0.046225	0.045328	0.038433	0.048871	0.033988	0.90178	0.040108	0.066611	0.069057	0.1017	0.061054	0.041301	0.046817	0.046102	0.044397	0.053807	0.1324	0.04591	0.047169	0.045036
Meth__cg03804985__SLC2A8	0.0887	0.13687	0.10754	0.061043	0.063253	0.061711	0.10408	0.06355	0.089102	0.05863	0.11379	0.1806	0.13299	0.066188	0.1123	0.07929	0.14476	0.67478	0.10069	0.085987	0.074557	0.17546	0.068827	0.12815	0.10189	0.095568	0.13012	0.10803	0.080362	0.057005	0.07319	0.063854	0.084858	0.10332	0.15977	0.11838	0.11565	0.10935
Meth__cg22126266__LHX4	0.061304	0.052614	0.13253	0.0644	0.04512	0.054921	0.056646	0.046301	0.045285	0.049813	0.081245	0.072698	0.095776	0.060847	0.042356	0.036205	0.070114	0.049114	0.033529	0.073829	0.067472	0.060983	0.049956	0.069125	0.055168	0.067919	0.16172	0.083095	0.041426	0.045311	0.04925	0.039792	0.036616	0.03103	0.11746	0.051726	0.041214	0.042071
Meth__cg20256494__CABP7	0.92997	0.15955	0.56855	0.11923	0.070694	0.58993	0.77195	0.40921	0.074714	0.057206	0.7645	0.31057	0.53165	0.097486	0.094671	0.081729	0.16807	0.41025	0.95432	0.96755	0.088903	0.091958	0.9432	0.92014	0.11637	0.24318	0.9165	0.18163	0.05871	0.082978	0.15857	0.083267	0.046111	0.37606	0.22607	0.18223	0.42421	0.60145
Meth__cg04628008__ZBTB16	0.063814	0.055412	0.67512	0.060299	0.049101	0.82153	0.058943	0.71345	0.22448	0.051229	0.9549	0.14422	0.40208	0.19106	0.061279	0.11986	0.12906	0.25341	0.24172	0.056229	0.050072	0.052797	0.22503	0.916	0.053212	0.079594	0.13189	0.12895	0.046033	0.03154	0.041331	0.033279	0.027263	0.95534	0.10009	0.063614	0.054419	0.045476
Meth__cg20249919__PCSK6	0.12444	0.10926	0.14551	0.11266	0.077416	0.93321	0.13265	0.070489	0.093124	0.11862	0.1238	0.20417	0.21052	0.1072	0.16803	0.11862	0.17459	0.42517	0.10138	0.13186	0.096829	0.11867	0.090219	0.67509	0.1091	0.19833	0.25918	0.16704	0.14093	0.083073	0.073112	0.10472	0.093629	0.10656	0.28437	0.11777	0.11546	0.13193
Meth__cg10520594__NT5C	0.026846	0.20852	0.042394	0.038953	0.026519	0.027858	0.54913	0.021068	0.03218	0.093892	0.029117	0.13807	0.072405	0.033783	0.075245	0.020604	0.053966	0.030775	0.021273	0.043383	0.031618	0.038283	0.038455	0.11506	0.024666	0.060069	0.048565	0.090403	0.025969	0.026934	0.031657	0.058651	0.028126	0.022505	0.043661	0.059147	0.024658	0.022693
Meth__cg02154186__PNMA2	0.46875	0.54852	0.70109	0.33736	0.1365	0.66625	0.95078	0.1659	0.45899	0.32462	0.1735	0.95309	0.86561	0.50014	0.0633	0.12616	0.31567	0.12938	0.7262	0.65733	0.091316	0.070667	0.49281	0.25244	0.095109	0.11065	0.93008	0.28611	0.052321	0.17927	0.67307	0.091515	0.082988	0.18624	0.11791	0.10416	0.4484	0.38853
Meth__cg20878850__AR	0.20097	0.56474	0.92547	0.073502	0.65492	0.24217	0.050238	0.87557	0.41214	0.040189	0.87117	0.64143	0.73833	0.33386	0.44332	0.39721	0.081752	0.29316	0.093521	0.071313	0.29556	0.2241	0.56163	0.79492	0.051235	0.039851	0.34135	0.44485	0.039281	0.031181	0.056504	0.23424	0.079198	0.90249	0.15231	0.69154	0.22541	0.66857
Meth__cg01419479__GLUL	0.047306	0.084796	0.62136	0.041779	0.019447	0.98975	0.051037	0.071178	0.046522	0.016292	0.040002	0.024779	0.15835	0.024123	0.9909	0.023351	0.12822	0.64267	0.015038	0.036137	0.024426	0.036295	0.014964	0.69764	0.027848	0.026479	0.066033	0.095384	0.12489	0.016248	0.038209	0.016228	0.016211	0.014958	0.10919	0.023053	0.022707	0.0236
Meth__cg14460735__C1orf71	0.29198	0.11026	0.8292	0.10752	0.29763	0.176	0.24369	0.12651	0.33591	0.21093	0.10523	0.39223	0.16834	0.27987	0.13529	0.089624	0.14416	0.275	0.16635	0.14894	0.13967	0.10697	0.75925	0.55728	0.17783	0.18035	0.20441	0.23688	0.17728	0.15377	0.16407	0.32733	0.095586	0.085994	0.18129	0.34189	0.13408	0.32225
Meth__cg23422659__WNT9B	0.27006	0.041181	0.59813	0.18927	0.050338	0.97931	0.89313	0.18442	0.045904	0.039032	0.51464	0.11536	0.95542	0.12975	0.039465	0.053554	0.052017	0.28726	0.079912	0.43575	0.030843	0.042076	0.13268	0.96003	0.14391	0.10189	0.92951	0.20731	0.038024	0.055019	0.085679	0.97145	0.16679	0.30085	0.831	0.060827	0.10409	0.19808
Meth__cg13105904__KIAA0323	0.034363	0.5995	0.60217	0.66933	0.29985	0.3006	0.73007	0.039745	0.086225	0.046025	0.1433	0.9823	0.12455	0.094396	0.089692	0.031106	0.059468	0.027165	0.24102	0.24729	0.30138	0.4372	0.1789	0.61908	0.097744	0.056026	0.17293	0.61291	0.027183	0.069535	0.20185	0.02412	0.076352	0.035584	0.11106	0.89605	0.26075	0.14801
Meth__cg25381844__SH3GL3	0.46956	0.028657	0.5925	0.06273	0.031856	0.54919	0.052857	0.022528	0.041033	0.036892	0.037733	0.051071	0.066772	0.050812	0.033383	0.028209	0.080581	0.37671	0.031718	0.039345	0.032748	0.042239	0.040393	0.75501	0.036233	0.080861	0.056971	0.041253	0.028917	0.047206	0.03421	0.023679	0.026274	0.029827	0.055471	0.04437	0.027739	0.033641
Meth__cg27153400__ISOC2	0.022236	0.016954	0.021019	0.014401	0.023014	0.01719	0.039643	0.02492	0.016234	0.015983	0.020741	0.022658	0.024109	0.015942	0.022617	0.015252	0.027629	0.013645	0.018453	0.019335	0.020627	0.015617	0.015504	0.038699	0.017309	0.017763	0.043595	0.035901	0.019114	0.015223	0.018717	0.01443	0.01754	0.01519	0.077818	0.01737	0.02563	0.023401
Meth__cg15835825__HTR5A	0.48817	0.021318	0.37036	0.033924	0.023469	0.38002	0.10816	0.25905	0.051796	0.068626	0.95032	0.94695	0.95482	0.045872	0.029224	0.087145	0.19671	0.58156	0.026856	0.034611	0.045935	0.047394	0.18776	0.90975	0.047415	0.046015	0.84146	0.096713	0.021488	0.044247	0.04272	0.037484	0.022528	0.47019	0.071116	0.46369	0.25661	0.024693
Meth__cg04220579__C7orf20	0.081034	0.1428	0.73738	0.18502	0.2925	0.84687	0.08806	0.077773	0.46767	0.1422	0.12511	0.39111	0.16346	0.3872	0.12058	0.051835	0.47204	0.5339	0.063984	0.081192	0.65423	0.051372	0.2712	0.12806	0.69357	0.068927	0.41415	0.20429	0.054772	0.041465	0.12311	0.080037	0.085554	0.025068	0.12174	0.67276	0.56703	0.68877
Meth__cg04156850__GRB2	0.06477	0.23369	0.5255	0.46924	0.17551	0.064252	0.25719	0.54418	0.063313	0.18401	0.11193	0.10058	0.81832	0.065052	0.46763	0.077076	0.12337	0.054539	0.2483	0.13356	0.45043	0.45443	0.075113	0.12958	0.33173	0.12527	0.10652	0.15665	0.23509	0.071472	0.15247	0.3548	0.54	0.64814	0.11787	0.10231	0.15753	0.35359
Meth__cg03384938__CXXC4	0.039059	0.040482	0.52767	0.047819	0.037656	0.65643	0.045758	0.030067	0.033544	0.037081	0.050172	0.038148	0.066599	0.039085	0.025134	0.032013	0.064333	0.032625	0.037438	0.045167	0.036295	0.038189	0.026441	0.085482	0.038223	0.039091	0.071491	0.080058	0.024036	0.027184	0.024996	0.024525	0.025656	0.026971	0.035628	0.037849	0.024776	0.037173
Meth__cg26195812__DPYSL5	0.53257	0.17242	0.84796	0.10584	0.08453	0.86864	0.49666	0.97792	0.071834	0.055781	0.34117	0.11463	0.49538	0.065837	0.13978	0.06218	0.15571	0.15049	0.78261	0.74026	0.068034	0.06676	0.68724	0.89156	0.2778	0.16665	0.9239	0.12134	0.047767	0.090385	0.28641	0.047853	0.053839	0.60926	0.83192	0.68142	0.12957	0.047506
Meth__cg19954000__FGF1	0.043041	0.019314	0.11398	0.0879	0.037262	0.83658	0.46686	0.26957	0.030336	0.041957	0.74393	0.070178	0.04373	0.044485	0.087769	0.74644	0.081575	0.039339	0.33012	0.66411	0.55499	0.19515	0.32187	0.41892	0.11955	0.121	0.14081	0.054679	0.89573	0.29834	0.13049	0.4189	0.029622	0.10116	0.093296	0.069041	0.080525	0.20385
Meth__cg00654814__MGAT5B	0.32781	0.30066	0.25232	0.22166	0.14141	0.17537	0.44658	0.40669	0.30368	0.15223	0.55229	0.62627	0.53465	0.28376	0.68459	0.13182	0.28328	0.21317	0.65672	0.14433	0.12696	0.13191	0.14555	0.92998	0.13881	0.18739	0.92162	0.16568	0.12747	0.11654	0.46637	0.11236	0.14366	0.92772	0.18906	0.29225	0.12686	0.13607
Meth__cg07480567__HS3ST3A1	0.95241	0.04934	0.95865	0.049905	0.039264	0.9366	0.058157	0.96541	0.44564	0.14752	0.69029	0.24425	0.49001	0.56751	0.43373	0.046039	0.11559	0.024327	0.13597	0.096806	0.041611	0.035698	0.71093	0.85978	0.063467	0.070618	0.93504	0.067335	0.61525	0.026422	0.036432	0.027784	0.041818	0.24759	0.42382	0.10777	0.035504	0.047416
Meth__cg03664992__BMP8A	0.61374	0.15569	0.67794	0.54605	0.48646	0.89652	0.70167	0.28086	0.20592	0.086644	0.9261	0.14921	0.1892	0.22772	0.12724	0.25231	0.15195	0.55644	0.10905	0.19849	0.20692	0.16468	0.77108	0.80191	0.48436	0.098495	0.90728	0.1819	0.10866	0.23482	0.50547	0.066111	0.1145	0.30056	0.25774	0.47746	0.62154	0.65687
Meth__cg22136753__CSRP2BP	0.064948	0.16367	0.07244	0.065169	0.05074	0.85064	0.057402	0.13655	0.048869	0.063526	0.054964	0.073171	0.48746	0.053618	0.2502	0.23228	0.11372	0.0396	0.059929	0.061021	0.52522	0.29748	0.043016	0.78357	0.10287	0.090592	0.083261	0.10363	0.052823	0.46246	0.37905	0.38374	0.044148	0.13478	0.032714	0.065922	0.08038	0.3179
Meth__cg00564163__STEAP4	0.06803	0.037418	0.07717	0.93583	0.37418	0.92645	0.65849	0.91382	0.073408	0.0882	0.8647	0.13074	0.10597	0.39311	0.67331	0.62713	0.072762	0.47339	0.32304	0.054873	0.93298	0.18667	0.067387	0.89562	0.93128	0.13599	0.29771	0.096047	0.56111	0.038154	0.5898	0.89479	0.031408	0.94419	0.17422	0.084757	0.12978	0.1586
Meth__cg19027571__CHFR	0.067765	0.065753	0.073171	0.060433	0.048661	0.063294	0.066328	0.045522	0.066398	0.060167	0.078781	0.13024	0.10775	0.066293	0.060706	0.063508	0.15404	0.060717	0.048028	0.056827	0.047073	0.066354	0.061069	0.5137	0.063503	0.1003	0.15201	0.15107	0.056612	0.063373	0.062513	0.056882	0.048392	0.052942	0.05057	0.08065	0.063843	0.058254
Meth__cg06418184__DCTN3	0.15874	0.062588	0.10469	0.039355	0.050993	0.054523	0.068552	0.055684	0.093329	0.076181	0.79889	0.10409	0.18008	0.03149	0.085547	0.079853	0.073486	0.080652	0.094232	0.084155	0.064109	0.10256	0.077027	0.10509	0.049013	0.14232	0.092743	0.12112	0.070226	0.056136	0.08066	0.084404	0.090693	0.087735	0.17694	0.10502	0.093525	0.066875
Meth__cg18320188__MLH1	0.74745	0.069301	0.067278	0.22005	0.072827	0.87761	0.58085	0.052815	0.16205	0.093805	0.89482	0.14097	0.11236	0.369	0.14726	0.066506	0.36907	0.15831	0.064145	0.068564	0.097017	0.076853	0.26968	0.1336	0.065074	0.10876	0.10395	0.11581	0.064579	0.43517	0.065661	0.10167	0.10898	0.75894	0.15195	0.78216	0.059879	0.1
Meth__cg16584573__FGF8	0.038582	0.047111	0.97858	0.18883	0.049814	0.60628	0.40799	0.16078	0.030946	0.025908	0.94805	0.082023	0.97159	0.52949	0.093088	0.056905	0.07605	0.059033	0.69808	0.063381	0.035684	0.036517	0.70025	0.94865	0.052444	0.079937	0.97148	0.082913	0.027008	0.033912	0.55626	0.036528	0.98155	0.81424	0.30467	0.050523	0.052026	0.18331
Meth__cg10601168__CNKSR3	0.038938	0.051374	0.079974	0.059262	0.043373	0.042989	0.08783	0.031751	0.069424	0.051219	0.045648	0.068307	0.11227	0.04458	0.070018	0.040289	0.076387	0.04369	0.052245	0.061294	0.037464	0.05537	0.053045	0.10112	0.047525	0.10991	0.086357	0.092867	0.04503	0.040675	0.04515	0.036553	0.039941	0.046357	0.78781	0.047857	0.051431	0.039611
Meth__cg04057858__UNQ9391	0.52954	0.063359	0.13584	0.081237	0.067658	0.058364	0.084049	0.69903	0.57845	0.066551	0.21483	0.40487	0.096306	0.50882	0.12681	0.56305	0.12076	0.057171	0.16738	0.21623	0.062387	0.061958	0.70593	0.19246	0.066868	0.14272	0.15455	0.10218	0.055169	0.054401	0.046362	0.064549	0.068049	0.069307	0.19634	0.26696	0.082934	0.15108
Meth__cg22375192__IGF1R	0.028776	0.084317	0.026505	0.022384	0.025792	0.066515	0.034949	0.024074	0.97802	0.025335	0.027419	0.030464	0.056968	0.83428	0.023813	0.020336	0.10245	0.023386	0.033274	0.025055	0.024125	0.032322	0.39485	0.054197	0.030384	0.087121	0.03268	0.049093	0.84217	0.015195	0.012787	0.017347	0.02185	0.019366	0.06531	0.036448	0.036613	0.030418
Meth__cg15452573__SNCA	0.93471	0.03383	0.9412	0.078443	0.58551	0.81333	0.61749	0.046018	0.061342	0.032935	0.27803	0.96813	0.95209	0.035021	0.043486	0.032237	0.063834	0.32009	0.22012	0.27234	0.83249	0.045645	0.98314	0.92071	0.16058	0.14828	0.88274	0.057195	0.021963	0.031396	0.039628	0.92539	0.031869	0.89114	0.76105	0.777	0.17123	0.34423
Meth__cg11668923__ADAM12	0.058487	0.058553	0.95165	0.092926	0.052223	0.063016	0.96006	0.084633	0.074937	0.049045	0.959	0.059472	0.93703	0.15839	0.065305	0.043532	0.14238	0.035333	0.96461	0.28838	0.045891	0.049038	0.29481	0.93159	0.88255	0.060024	0.90476	0.074943	0.040201	0.041505	0.040139	0.05077	0.051169	0.83224	0.16428	0.052245	0.086952	0.053796
Meth__cg21573601__PTEN	0.024575	0.01411	0.028686	0.018286	0.016374	0.1052	0.017812	0.024696	0.015503	0.019866	0.01998	0.47005	0.03007	0.025348	0.41562	0.01515	0.042635	0.014573	0.011706	0.020819	0.020861	0.017977	0.015987	0.06133	0.021709	0.04213	0.05139	0.039174	0.019875	0.015084	0.014702	0.014729	0.01588	0.019976	0.032616	0.021901	0.027206	0.014061
Meth__cg23739862__PRMT8	0.90807	0.021894	0.62787	0.033604	0.024637	0.82095	0.84136	0.40691	0.33093	0.034873	0.54599	0.60433	0.80031	0.28739	0.082418	0.057212	0.11044	0.2832	0.21807	0.59425	0.041337	0.42753	0.11567	0.87733	0.3588	0.062279	0.94708	0.05745	0.028829	0.54959	0.050963	0.027755	0.0216	0.058169	0.047042	0.049334	0.43048	0.042168
Meth__cg07880061__PX19	0.038553	0.73665	0.53407	0.039166	0.046447	0.039383	0.037285	0.077482	0.080052	0.048153	0.086473	0.16526	0.15055	0.078898	0.10439	0.036818	0.08078	0.038395	0.12844	0.082407	0.0785	0.053959	0.057498	0.5074	0.05061	0.099712	0.076557	0.12815	0.021925	0.042216	0.06545	0.033472	0.069296	0.03824	0.07888	0.051904	0.044369	0.052438
Meth__cg14044580__PCTK1	0.023822	0.013416	0.035415	0.019786	0.018188	0.018406	0.037306	0.019126	0.33166	0.015764	0.020021	0.020557	0.027869	0.27191	0.017466	0.018639	0.055856	0.025727	0.016009	0.03461	0.015091	0.017526	0.017521	0.070389	0.01817	0.023692	0.061711	0.035434	0.016919	0.023688	0.017466	0.025827	0.035636	0.041695	0.061679	0.018345	0.023542	0.03032
Meth__cg22151768__FBXL14	0.037494	0.067726	0.1427	0.06943	0.22388	0.03373	0.053836	0.054066	0.071671	0.077313	0.34665	0.17458	0.20299	0.077835	0.063969	0.049145	0.092355	0.092231	0.1197	0.070963	0.029389	0.68174	0.057162	0.21277	0.060142	0.083342	0.060503	0.12618	0.026216	0.018078	0.028831	0.024397	0.033361	0.028701	0.16871	0.051173	0.056694	0.042812
Meth__cg05248470__LILRB2	0.13792	0.087989	0.78941	0.21685	0.12485	0.089618	0.086574	0.42037	0.17512	0.16332	0.70101	0.82781	0.19884	0.17433	0.39305	0.10091	0.11056	0.11323	0.4556	0.20103	0.09686	0.096626	0.61092	0.16109	0.083826	0.11096	0.20338	0.1136	0.080366	0.092964	0.08793	0.045455	0.068098	0.19848	0.15541	0.45647	0.11325	0.12027
Meth__cg24605304__KCNA5	0.84358	0.1417	0.79741	0.41292	0.18958	0.46833	0.79036	0.29977	0.056704	0.073681	0.84943	0.20694	0.46197	0.057227	0.4265	0.057898	0.087707	0.039106	0.22657	0.48611	0.14537	0.067872	0.57887	0.43461	0.14826	0.083118	0.75799	0.076185	0.039089	0.05902	0.052355	0.17269	0.044253	0.8431	0.11531	0.45586	0.58381	0.14204
Meth__cg01869233__C20orf75	0.03273	0.021875	0.037046	0.071568	0.20221	0.65144	0.16595	0.037006	0.022974	0.089934	0.2007	0.30119	0.14328	0.027909	0.090444	0.84355	0.088123	0.13321	0.060268	0.2599	0.8811	0.34071	0.15896	0.053843	0.31982	0.059585	0.10958	0.04419	0.36938	0.032932	0.25624	0.36359	0.033428	0.40993	0.049603	0.23279	0.13	0.28838
Meth__cg03100146__SH3BGRL3	0.13854	0.074489	0.10848	0.094915	0.07665	0.084637	0.11242	0.074855	0.10898	0.13091	0.10653	0.099975	0.15473	0.10771	0.11664	0.09435	0.11231	0.075244	0.086184	0.095613	0.10801	0.095427	0.10503	0.12161	0.10126	0.11761	0.11847	0.10544	0.084907	0.092777	0.078182	0.079589	0.092773	0.057981	0.73907	0.10823	0.10778	0.080269
Meth__cg24211742__NOC4L	0.063434	0.057757	0.92305	0.066236	0.039932	0.41368	0.06104	0.056051	0.096516	0.056226	0.098603	0.18154	0.13988	0.090884	0.061261	0.070915	0.1165	0.060512	0.04738	0.055221	0.057155	0.12542	0.059727	0.79772	0.062924	0.055197	0.15888	0.066449	0.03897	0.053108	0.078128	0.052506	0.040576	0.09832	0.14324	0.060239	0.084685	0.055974
Meth__cg05724065__PHKG1	0.020622	0.026511	0.034904	0.42662	0.17173	0.02882	0.023	0.65511	0.022667	0.029374	0.031873	0.31323	0.11256	0.033519	0.070799	0.028997	0.053038	0.016667	0.34072	0.43259	0.78927	0.033319	0.38793	0.15066	0.1711	0.39287	0.082454	0.046785	0.034386	0.62099	0.085268	0.90182	0.025862	0.048328	0.26257	0.4637	0.032396	0.13811
Meth__cg18468219__MARVELD3	0.033577	0.028951	0.026605	0.028166	0.029381	0.28501	0.029989	0.030866	0.027268	0.02756	0.053451	0.036672	0.054105	0.021587	0.030512	0.025697	0.029562	0.059622	0.021729	0.023656	0.037736	0.030759	0.022065	0.80238	0.027317	0.053417	0.073931	0.080925	0.023279	0.019551	0.027746	0.031549	0.028076	0.018417	0.053196	0.033844	0.045872	0.048895
Meth__cg07065941__KLF10	0.06181	0.062867	0.078804	0.061321	0.064106	0.05965	0.078499	0.064929	0.063864	0.071387	0.075192	0.095364	0.091923	0.07823	0.072182	0.063996	0.15809	0.067501	0.067116	0.066714	0.065323	0.070681	0.0656	0.11794	0.068533	0.12756	0.086968	0.11251	0.063031	0.054316	0.049776	0.055801	0.068196	0.055872	0.10816	0.077082	0.065778	0.064557
Meth__cg07895149__FAM26B	0.024053	0.017872	0.97088	0.26578	0.01647	0.9813	0.37536	0.022961	0.03159	0.025056	0.89114	0.59652	0.96238	0.32423	0.97939	0.031902	0.28168	0.016272	0.016528	0.027764	0.020505	0.27937	0.035636	0.97805	0.040152	0.047803	0.97512	0.10285	0.027076	0.019053	0.97741	0.027036	0.76039	0.013936	0.96739	0.024827	0.21542	0.035959
