Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg19310430__C11orf45	0.088996	0.041067	0.85555	0.27917	0.62354	0.69087	0.62937	0.061315	0.057924	0.21192	0.65858	0.038275	0.15264	0.18408	0.043064	0.16544	0.067874	0.064545	0.11705	0.66524	0.68789	0.78434	0.86945	0.040158	0.3612	0.44088	0.59428	0.12565	0.19227	0.063509	0.12635	0.035129	0.078541	0.61033	0.081181	0.75161	0.36777	0.33021	0.79632
Meth__cg05507459__C9orf121	0.063515	0.16106	0.060909	0.53806	0.27329	0.059661	0.21843	0.081881	0.18581	0.076847	0.095596	0.26747	0.5929	0.54753	0.075052	0.091734	0.49079	0.044746	0.1086	0.057786	0.26904	0.078774	0.62057	0.113	0.24937	0.31406	0.23993	0.13385	0.45689	0.30351	0.059426	0.34423	0.68375	0.4577	0.25773	0.43923	0.15782	0.12205	0.1622
Meth__cg05215575__FLJ25410	0.034379	0.032988	0.60775	0.038619	0.023176	0.83166	0.035623	0.68584	0.92576	0.88725	0.029324	0.75914	0.85146	0.41107	0.028859	0.5948	0.58972	0.93361	0.44368	0.045638	0.033524	0.027996	0.031053	0.85727	0.07105	0.072207	0.026062	0.10471	0.060245	0.046246	0.62613	0.36891	0.23519	0.06065	0.036967	0.09767	0.18883	0.039973	0.027926
Meth__cg22473973__BNIP3	0.12549	0.20176	0.26754	0.1853	0.10752	0.1145	0.15135	0.17848	0.2115	0.12306	0.15059	0.1984	0.70193	0.29365	0.1668	0.13608	0.12415	0.10587	0.16978	0.046742	0.10075	0.1081	0.14297	0.13545	0.18735	0.16151	0.16259	0.096684	0.13824	0.19749	0.12015	0.25523	0.90446	0.26086	0.26876	0.1282	0.32983	0.14227	0.17623
Meth__cg01269795__BTN3A3	0.1586	0.1356	0.16237	0.16318	0.11121	0.76367	0.15912	0.33709	0.81016	0.31097	0.13309	0.27959	0.20586	0.26686	0.13032	0.29086	0.37953	0.8132	0.21406	0.18026	0.13332	0.14362	0.16861	0.16773	0.18744	0.27071	0.1341	0.23327	0.19225	0.21353	0.12955	0.65794	0.50388	0.13861	0.14783	0.097144	0.18642	0.16205	0.16749
Meth__cg02087637__PCDHB8	0.17018	0.046429	0.72887	0.66776	0.053328	0.52232	0.059564	0.14355	0.77164	0.57761	0.053685	0.38439	0.28127	0.25206	0.43005	0.46818	0.34244	0.14409	0.11185	0.053446	0.052109	0.22731	0.19168	0.54082	0.33235	0.2761	0.12983	0.14554	0.51415	0.055992	0.061474	0.16923	0.30892	0.34837	0.051395	0.25306	0.090405	0.11399	0.16054
Meth__cg04925864__FAM65A	0.018517	0.025853	0.82429	0.22859	0.018856	0.58082	0.16837	0.88245	0.79408	0.90217	0.26551	0.36228	0.96547	0.93747	0.37196	0.67479	0.98704	0.3132	0.4199	0.041338	0.52541	0.27541	0.33604	0.344	0.033123	0.26477	0.077762	0.024482	0.93092	0.08283	0.011331	0.087687	0.75272	0.59302	0.21376	0.010581	0.062417	0.021011	0.019706
Meth__cg04316770__RUTBC3	0.07362	0.036757	0.050119	0.05093	0.043092	0.050212	0.038797	0.11576	0.029675	0.05589	0.080775	0.039653	0.052097	0.068823	0.014715	0.040156	0.036751	0.04153	0.054643	0.032921	0.047344	0.066458	0.039743	0.055492	0.026182	0.067366	0.052866	0.067964	0.051952	0.070943	0.036691	0.033718	0.028197	0.024673	0.02485	0.043646	0.36136	0.065053	0.068788
Meth__cg13398291__SFRP1	0.98135	0.030998	0.97516	0.49362	0.61319	0.66334	0.96561	0.053997	0.025482	0.02935	0.032656	0.029286	0.03378	0.96161	0.97268	0.025438	0.029796	0.022094	0.10279	0.12917	0.97588	0.96381	0.97071	0.027301	0.98132	0.90433	0.97571	0.054482	0.9602	0.059463	0.9806	0.017771	0.03956	0.042994	0.042158	0.98629	0.23341	0.88327	0.84911
Meth__cg09812049__WIRE	0.023938	0.019731	0.026995	0.036766	0.024252	0.062367	0.051729	0.027909	0.078808	0.02462	0.029607	0.092234	0.03714	0.073303	0.038017	0.032354	0.02384	0.029794	0.033848	0.021042	0.022336	0.022799	0.032191	0.048757	0.037373	0.10252	0.039059	0.042842	0.056269	0.03597	0.022326	0.023367	0.20108	0.037487	0.030814	0.027815	0.028462	0.025206	0.027205
Meth__cg17801256__ZMYM4	0.054571	0.040847	0.045466	0.045496	0.029904	0.036724	0.037984	0.065477	0.028742	0.027127	0.049982	0.037643	0.030868	0.10998	0.032346	0.043678	0.033578	0.03891	0.075575	0.040866	0.034111	0.038913	0.040645	0.035859	0.029551	0.10399	0.048755	0.2235	0.071486	0.037708	0.031072	0.028005	0.033566	0.035528	0.031947	0.023094	0.091225	0.57386	0.56913
Meth__cg01161597__TAF2	0.092611	0.078922	0.081551	0.073331	0.04803	0.064894	0.07186	0.12678	0.055078	0.070592	0.074074	0.07288	0.072788	0.066619	0.056789	0.08494	0.056912	0.075497	0.094082	0.070667	0.096295	0.075889	0.07557	0.071474	0.072788	0.10078	0.087221	0.10002	0.093446	0.068573	0.075942	0.081275	0.083542	0.063252	0.071813	0.046349	0.073703	0.070712	0.073297
Meth__cg04527363__GRM7	0.82774	0.083151	0.13729	0.75659	0.88205	0.45654	0.74305	0.13184	0.32255	0.88621	0.085175	0.64897	0.7402	0.13475	0.093199	0.58641	0.70604	0.40217	0.16983	0.074108	0.12142	0.11417	0.89306	0.2278	0.8474	0.33464	0.078752	0.11231	0.59117	0.098135	0.081972	0.78245	0.21986	0.63572	0.077186	0.36873	0.14828	0.15638	0.32786
Meth__cg06836736__ME1	0.056626	0.049355	0.069316	0.10804	0.042055	0.275	0.90886	0.028871	0.051575	0.13043	0.042119	0.17125	0.049966	0.089804	0.16077	0.1303	0.037582	0.04986	0.067748	0.043076	0.044801	0.059175	0.32002	0.070744	0.19291	0.090376	0.60832	0.064877	0.80606	0.11281	0.041451	0.13052	0.042413	0.90659	0.034107	0.040667	0.83855	0.049727	0.050553
Meth__cg08690031__CDCA7	0.098668	0.076317	0.048233	0.089914	0.43964	0.081869	0.11293	0.10115	0.057071	0.092894	0.077033	0.064507	0.094862	0.061966	0.88304	0.07619	0.056356	0.070093	0.12813	0.79551	0.80158	0.79193	0.067262	0.064225	0.069866	0.20309	0.5848	0.11043	0.16167	0.15338	0.031696	0.043485	0.058982	0.13754	0.046925	0.02967	0.93671	0.70793	0.32012
Meth__cg09558850__TFPI2	0.12293	0.22284	0.6713	0.43654	0.13255	0.89089	0.12485	0.55775	0.92975	0.065335	0.095058	0.88899	0.69737	0.85805	0.33175	0.11426	0.8721	0.68112	0.13795	0.89413	0.1204	0.1046	0.35783	0.25607	0.15769	0.20803	0.15285	0.15364	0.6469	0.11449	0.12292	0.62121	0.90725	0.78237	0.11469	0.94325	0.71286	0.18847	0.12928
Meth__cg24022301__PTGFR	0.49693	0.039644	0.55118	0.07811	0.23902	0.031601	0.11007	0.09476	0.051658	0.041756	0.052852	0.058297	0.12376	0.84815	0.044032	0.034372	0.071267	0.046946	0.046579	0.049889	0.64214	0.686	0.3305	0.067604	0.14541	0.12587	0.46474	0.063515	0.35235	0.12349	0.042957	0.041736	0.049384	0.072401	0.037268	0.24661	0.16066	0.2755	0.37657
Meth__cg08980578__KCNK6	0.052421	0.0447	0.3556	0.29239	0.035123	0.67341	0.051334	0.10741	0.96312	0.070294	0.041792	0.04981	0.82971	0.13202	0.20894	0.067288	0.31506	0.30451	0.069226	0.055813	0.043379	0.04993	0.053259	0.4554	0.14447	0.64351	0.38255	0.045137	0.52792	0.071906	0.04988	0.073424	0.056481	0.093217	0.062155	0.11978	0.14196	0.059537	0.05426
Meth__cg16122592__MAGEB6	0.3911	0.038387	0.0826	0.82669	0.13282	0.42059	0.79629	0.35824	0.84436	0.75832	0.062588	0.80982	0.41088	0.1669	0.81456	0.46801	0.77423	0.83283	0.1043	0.089068	0.059851	0.44427	0.4303	0.043587	0.56048	0.10696	0.097366	0.049409	0.4508	0.10037	0.18556	0.69672	0.11077	0.33442	0.050109	0.27972	0.064217	0.4129	0.44396
Meth__cg09875273__ERBB2	0.053791	0.015603	0.079565	0.026686	0.039669	0.037077	0.040262	0.14528	0.041044	0.069294	0.080723	0.82974	0.067161	0.026325	0.016197	0.066076	0.03812	0.028524	0.058193	0.052415	0.046638	0.094865	0.038746	0.064923	0.051511	0.062746	0.019489	0.066418	0.023267	0.029278	0.053346	0.030688	0.040705	0.087138	0.038321	0.03228	0.029851	0.051128	0.050681
Meth__cg19033555__DEFB1	0.1961	0.11038	0.83573	0.89048	0.074641	0.047971	0.37876	0.38384	0.91306	0.93933	0.37518	0.79391	0.85897	0.84113	0.11622	0.93148	0.74385	0.90991	0.69503	0.052569	0.54734	0.21381	0.11731	0.12429	0.92113	0.2122	0.20399	0.17799	0.76548	0.10563	0.077799	0.45484	0.076047	0.90406	0.82128	0.71953	0.15132	0.15614	0.069029
Meth__cg08190291__ADAMTS5	0.48605	0.042749	0.89968	0.11959	0.2954	0.033975	0.73552	0.019362	0.078636	0.040004	0.049139	0.045053	0.034699	0.33035	0.031483	0.041795	0.035749	0.036088	0.088267	0.040613	0.81177	0.55947	0.43117	0.051724	0.047091	0.79726	0.83766	0.094142	0.90909	0.085817	0.042217	0.032798	0.10334	0.031858	0.040871	0.45911	0.082262	0.65958	0.76708
Meth__cg14055374__MAF	0.047253	0.036945	0.030611	0.042968	0.023581	0.88733	0.0481	0.039067	0.11626	0.028992	0.043166	0.089236	0.032134	0.061186	0.046457	0.038075	0.046471	0.22897	0.063612	0.027795	0.028808	0.034198	0.044961	0.041536	0.02219	0.79347	0.035636	0.036346	0.057791	0.052524	0.035159	0.037471	0.049113	0.034855	0.025885	0.040771	0.061022	0.03587	0.034308
Meth__cg06379754__CACNA2D1	0.040611	0.083201	0.5111	0.042072	0.034305	0.55811	0.11022	0.28109	0.0319	0.09378	0.031134	0.25625	0.50436	0.10849	0.15157	0.088893	0.13467	0.062907	0.30513	0.18495	0.12314	0.065049	0.35324	0.037091	0.092937	0.054598	0.032684	0.090751	0.38779	0.16846	0.028379	0.053558	0.26803	0.13249	0.042189	0.72111	0.076806	0.03368	0.030301
Meth__cg17183991__HS6ST3	0.019926	0.01986	0.41558	0.026712	0.016579	0.37627	0.027301	0.020152	0.028023	0.020908	0.017064	0.64565	0.18039	0.075976	0.014192	0.024855	0.020853	0.028618	0.046097	0.012338	0.011151	0.030567	0.019241	0.028126	0.031722	0.091599	0.018771	0.01896	0.044477	0.023741	0.027982	0.035957	0.036319	0.012167	0.033586	0.13086	0.085355	0.015488	0.020054
Meth__cg04970117__SLC6A20	0.93259	0.035729	0.90868	0.43629	0.58236	0.8895	0.96842	0.61127	0.60351	0.024633	0.979	0.29665	0.2883	0.96487	0.16862	0.021016	0.95635	0.028054	0.10192	0.096087	0.98238	0.97074	0.96689	0.051796	0.8029	0.95151	0.96299	0.092067	0.95375	0.061897	0.3956	0.027538	0.5821	0.55218	0.020785	0.96721	0.77139	0.62104	0.96997
Meth__cg23472215__GSTM3	0.64754	0.56457	0.98522	0.055776	0.14641	0.025161	0.6968	0.67026	0.038587	0.036474	0.030071	0.034445	0.040584	0.40898	0.10797	0.048955	0.031129	0.026909	0.10024	0.044006	0.56795	0.29839	0.61805	0.029364	0.032767	0.54706	0.64027	0.058351	0.93623	0.04221	0.03064	0.02969	0.1299	0.027068	0.032511	0.57497	0.055297	0.66593	0.6511
Meth__cg03262773__RAD54L	0.08697	0.76596	0.13457	0.13919	0.096693	0.20252	0.15235	0.14775	0.10997	0.37453	0.11753	0.40105	0.2514	0.59346	0.062978	0.36896	0.22246	0.091951	0.14552	0.081149	0.16487	0.10138	0.34182	0.6314	0.16744	0.56093	0.20299	0.15419	0.13423	0.34471	0.11718	0.065746	0.14154	0.12164	0.13139	0.35734	0.1822	0.10678	0.10561
Meth__cg08473533__MGC24381	0.037131	0.029818	0.045749	0.034871	0.02392	0.048764	0.034345	0.028218	0.03423	0.038637	0.027196	0.037564	0.065196	0.10035	0.020194	0.029778	0.03611	0.033844	0.089076	0.019321	0.021624	0.026918	0.027838	0.090763	0.037646	0.58327	0.03557	0.057757	0.25785	0.089277	0.026535	0.078252	0.041588	0.035652	0.021228	0.037196	0.08146	0.025281	0.027462
Meth__cg26689483__QDPR	0.058962	0.85369	0.86999	0.099822	0.70647	0.054573	0.50643	0.47958	0.45751	0.057149	0.85393	0.08317	0.1519	0.20555	0.57653	0.14257	0.063258	0.062644	0.18405	0.06362	0.86165	0.85767	0.64304	0.57833	0.42171	0.57082	0.7946	0.26166	0.26189	0.66361	0.078431	0.058416	0.088161	0.81632	0.47314	0.16981	0.10413	0.73413	0.8749
Meth__cg21804950__MTMR3	0.048954	0.27981	0.26734	0.52578	0.2174	0.23072	0.5182	0.093779	0.32816	0.06223	0.030519	0.40533	0.54571	0.43945	0.44652	0.062697	0.22967	0.50647	0.046786	0.017209	0.20744	0.18375	0.11655	0.039555	0.50706	0.12815	0.14484	0.031662	0.23739	0.35668	0.088112	0.041769	0.038693	0.40877	0.039324	0.30194	0.14054	0.25027	0.29734
Meth__cg07962315__C9orf95	0.15978	0.15506	0.5542	0.16199	0.26362	0.21944	0.65535	0.4078	0.89363	0.15111	0.56813	0.13489	0.26133	0.17246	0.11179	0.14763	0.088816	0.12244	0.15631	0.17203	0.15609	0.15068	0.31338	0.1385	0.17739	0.77727	0.28687	0.1878	0.20255	0.1821	0.54772	0.08348	0.10296	0.5149	0.4027	0.32731	0.2533	0.40709	0.56198
Meth__cg14460735__C1orf71	0.29198	0.11026	0.8292	0.10752	0.29763	0.176	0.24369	0.47021	0.12651	0.33591	0.21093	0.10523	0.39223	0.16834	0.092685	0.27987	0.13529	0.089624	0.14416	0.275	0.16635	0.14894	0.13967	0.10697	0.75925	0.55728	0.17783	0.18035	0.20441	0.23688	0.17728	0.15377	0.16407	0.32733	0.095586	0.085994	0.18129	0.13408	0.32225
Meth__cg09479015__KIRREL2	0.54909	0.071672	0.96037	0.9636	0.81224	0.031431	0.95752	0.3125	0.93964	0.039045	0.95909	0.0617	0.47166	0.9347	0.22125	0.11349	0.25654	0.064565	0.18923	0.19374	0.95825	0.95868	0.050253	0.64257	0.28474	0.87813	0.91586	0.12804	0.92419	0.15898	0.053487	0.042169	0.038565	0.22381	0.039868	0.73594	0.88674	0.59731	0.92828
Meth__cg02493771__KRTAP13-2	0.3587	0.028339	0.022954	0.31175	0.10942	0.041199	0.15379	0.025104	0.39774	0.34313	0.036197	0.27859	0.064831	0.067521	0.14883	0.23958	0.10335	0.039381	0.097691	0.025376	0.027471	0.031308	0.061823	0.027689	0.07053	0.063416	0.037493	0.026729	0.066356	0.036247	0.022749	0.05214	0.02913	0.40649	0.018933	0.046043	0.025337	0.051687	0.084605
Meth__cg23761196__CNOT1	0.083746	0.068566	0.088253	0.10449	0.060106	0.078232	0.0767	0.091685	0.55947	0.080645	0.067797	0.075791	0.13147	0.14779	0.079934	0.076777	0.069686	0.10183	0.086909	0.058689	0.062637	0.078444	0.16633	0.059199	0.068607	0.087451	0.080715	0.06793	0.14749	0.14698	0.047699	0.060172	0.061621	0.20332	0.080176	0.085327	0.093263	0.069436	0.066813
Meth__cg05473871__ADAMTSL5	0.059431	0.073614	0.083291	0.20952	0.06713	0.073933	0.085634	0.078431	0.061732	0.82078	0.071897	0.082755	0.29022	0.13996	0.08237	0.67946	0.090702	0.11032	0.25816	0.047182	0.064157	0.080538	0.084431	0.10862	0.077375	0.18057	0.078761	0.15821	0.13671	0.1256	0.059284	0.06293	0.29342	0.064826	0.06574	0.040085	0.1712	0.07641	0.062721
Meth__cg15359413__FIGNL1	0.045259	0.015616	0.032098	0.030137	0.02525	0.019899	0.02834	0.15063	0.018357	0.024155	0.027527	0.027018	0.14841	0.028855	0.018442	0.0179	0.032371	0.024441	0.042472	0.032192	0.04514	0.041855	0.022993	0.022801	0.018546	0.047811	0.030425	0.035176	0.058356	0.039088	0.022872	0.028304	0.022402	0.026551	0.018954	0.025351	0.051714	0.032823	0.023866
Meth__cg24371157__PDCD4	0.037293	0.036518	0.70389	0.043776	0.034335	0.048147	0.046362	0.027611	0.036602	0.057385	0.062081	0.049714	0.054293	0.4906	0.12486	0.07121	0.048697	0.15137	0.06501	0.035686	0.039228	0.045381	0.22202	0.039812	0.058642	0.068499	0.04663	0.04699	0.051958	0.078257	0.025666	0.028157	0.043668	0.1997	0.13097	0.040118	0.051364	0.032428	0.035241
Meth__cg22441882__SLC18A1	0.15051	0.070948	0.3275	0.19765	0.095475	0.041374	0.10693	0.30941	0.27848	0.36984	0.077616	0.15912	0.11082	0.48915	0.08342	0.28504	0.1151	0.71077	0.20231	0.033436	0.090421	0.11689	0.53126	0.31305	0.38797	0.1534	0.12587	0.097448	0.11469	0.16321	0.055155	0.434	0.072846	0.39611	0.11664	0.12921	0.11649	0.086516	0.092095
Meth__cg21602520__BCL2	0.046958	0.077954	0.94727	0.24149	0.33085	0.96633	0.066128	0.92797	0.26622	0.86556	0.044701	0.94333	0.93871	0.94708	0.49335	0.75933	0.92554	0.92762	0.74503	0.57908	0.038538	0.046838	0.038996	0.96319	0.41431	0.94754	0.060168	0.083088	0.91319	0.069498	0.45537	0.93335	0.96885	0.8838	0.87083	0.95928	0.57398	0.082738	0.047451
Meth__cg20760063__NBR2	0.02991	0.040135	0.046351	0.04408	0.027739	0.031775	0.031638	0.027982	0.15412	0.062328	0.029729	0.031779	0.040271	0.074215	0.024504	0.044099	0.021509	0.77645	0.042268	0.03659	0.025368	0.039389	0.54798	0.029643	0.025639	0.049554	0.034897	0.033648	0.082559	0.095791	0.033032	0.038048	0.43406	0.050288	0.038008	0.036174	0.045088	0.035066	0.031705
Meth__cg24238205__FAM111A	0.024745	0.024604	0.025566	0.7185	0.030935	0.035817	0.28715	0.028905	0.038473	0.88785	0.026974	0.66673	0.049542	0.030082	0.026435	0.89335	0.65317	0.025274	0.044356	0.022904	0.015459	0.024559	0.024122	0.030196	0.02482	0.045772	0.029963	0.029153	0.033633	0.067328	0.024544	0.25903	0.025328	0.020814	0.026265	0.024108	0.045102	0.030167	0.025563
Meth__cg12376406__FAM12B	0.24613	0.24563	0.63569	0.22391	0.051872	0.032421	0.086803	0.11892	0.92419	0.31644	0.065627	0.41231	0.7754	0.45369	0.051639	0.21569	0.14298	0.075259	0.68987	0.0317	0.15275	0.0472	0.057054	0.066761	0.34233	0.046628	0.063189	0.066928	0.070482	0.34128	0.046184	0.071768	0.065265	0.077033	0.22601	0.077638	0.1577	0.097845	0.10616
Meth__cg25072962__MGC35295	0.20874	0.051257	0.48892	0.75976	0.069154	0.26966	0.18006	0.4275	0.8811	0.40239	0.07448	0.37275	0.16182	0.20516	0.03506	0.3463	0.22709	0.37193	0.24171	0.047082	0.054	0.07149	0.30777	0.12652	0.097093	0.11116	0.083804	0.15752	0.31163	0.12887	0.075371	0.16789	0.056421	0.47906	0.061649	0.23765	0.16828	0.1002	0.088808
Meth__cg25999867__LOC112937	0.96825	0.026758	0.97901	0.83024	0.96207	0.76791	0.97911	0.087334	0.97308	0.023843	0.97699	0.7702	0.083739	0.8765	0.49274	0.030666	0.054917	0.026754	0.025358	0.029998	0.98103	0.97599	0.34718	0.021057	0.97937	0.93117	0.91955	0.051366	0.95854	0.031183	0.024266	0.16435	0.021369	0.027382	0.016853	0.94543	0.73895	0.96619	0.9685
Meth__cg23520347__RASSF5	0.057476	0.085193	0.087317	0.089418	0.0597	0.058612	0.18758	0.048997	0.19662	0.8897	0.081296	0.2579	0.13838	0.26018	0.066501	0.75869	0.090133	0.079889	0.11119	0.052917	0.061477	0.068687	0.081012	0.068603	0.047668	0.12932	0.072775	0.1452	0.15499	0.10271	0.078609	0.061125	0.11054	0.07425	0.051624	0.63003	0.13294	0.056935	0.092565
Meth__cg00729875__PALMD	0.056225	0.044131	0.11814	0.060719	0.041295	0.21349	0.044042	0.78847	0.086511	0.074287	0.048998	0.056391	0.054384	0.094484	0.031948	0.080316	0.041287	0.038399	0.13316	0.86367	0.080726	0.097621	0.053364	0.049839	0.046905	0.78617	0.052236	0.082859	0.072088	0.045568	0.18307	0.043954	0.26579	0.046397	0.028682	0.044631	0.096911	0.05762	0.057663
Meth__cg12601757__ST6GALNAC3	0.67353	0.032275	0.62075	0.6809	0.91763	0.033151	0.88099	0.087817	0.034291	0.028207	0.045512	0.039084	0.045902	0.49139	0.77401	0.03786	0.52824	0.033254	0.25934	0.024351	0.60571	0.90572	0.66411	0.042205	0.042159	0.69633	0.84849	0.23674	0.76201	0.039416	0.077338	0.034806	0.042674	0.7142	0.7217	0.56647	0.070784	0.82868	0.93755
Meth__cg07639720__BNC1	0.70259	0.15118	0.86614	0.18854	0.50791	0.33556	0.86212	0.098266	0.84776	0.44675	0.8318	0.60121	0.17163	0.45326	0.084565	0.35651	0.14814	0.035921	0.075965	0.22299	0.49725	0.78595	0.42252	0.06153	0.57083	0.83083	0.60236	0.11994	0.29475	0.14946	0.19236	0.047625	0.039314	0.050582	0.13105	0.17807	0.39291	0.24006	0.20858
Meth__cg02643667__TFF1	0.049689	0.57512	0.90571	0.052204	0.036582	0.76102	0.042216	0.91022	0.95344	0.93152	0.055862	0.93106	0.88398	0.84968	0.060999	0.76543	0.93325	0.94093	0.82079	0.061044	0.07162	0.048112	0.3084	0.88231	0.13065	0.24647	0.06176	0.16652	0.088214	0.52603	0.91637	0.93211	0.42609	0.04603	0.13213	0.3582	0.50609	0.1667	0.071197
Meth__cg07236943__PEG10	0.47236	0.048674	0.80884	0.12453	0.093293	0.090784	0.09461	0.36562	0.082879	0.087808	0.10189	0.15432	0.18519	0.26971	0.040756	0.10417	0.074838	0.08253	0.10854	0.079279	0.21094	0.14976	0.82083	0.074174	0.068873	0.29368	0.3305	0.22379	0.18434	0.083231	0.10761	0.069463	0.12661	0.23707	0.4754	0.6696	0.16978	0.26576	0.22457
Meth__cg00605270__SMPDL3B	0.033395	0.018038	0.34514	0.030471	0.046383	0.043337	0.04376	0.30475	0.019998	0.027614	0.028082	0.031292	0.12532	0.03827	0.022691	0.029063	0.020765	0.029281	0.03944	0.068518	0.031234	0.041399	0.037382	0.046525	0.02102	0.11633	0.023867	0.05919	0.049136	0.051819	0.031786	0.02643	0.027495	0.064644	0.021301	0.022481	0.022918	0.026108	0.087415
Meth__cg18602314__GFPT2	0.071848	0.11224	0.65143	0.48736	0.6961	0.32391	0.18614	0.17417	0.057962	0.033032	0.27946	0.065223	0.1209	0.26977	0.16824	0.043134	0.094129	0.035129	0.3272	0.031722	0.78156	0.87288	0.042636	0.048602	0.16323	0.10731	0.42702	0.1271	0.86885	0.083512	0.25664	0.029872	0.085159	0.029205	0.080198	0.42154	0.41071	0.40696	0.32165
Meth__cg14719055__RBBP7	0.40304	0.56126	0.046301	0.55295	0.15772	0.88089	0.058199	0.10614	0.74346	0.44373	0.052234	0.035508	0.10139	0.87378	0.42474	0.33015	0.69068	0.10383	0.10135	0.10345	0.091935	0.17375	0.749	0.87997	0.40286	0.88278	0.056882	0.30574	0.12715	0.411	0.48146	0.84519	0.89972	0.7684	0.74133	0.56894	0.063474	0.28391	0.22173
Meth__cg25510610__WHSC1L1	0.065297	0.84063	0.080734	0.2792	0.10846	0.094192	0.093313	0.40373	0.1183	0.89148	0.083563	0.038154	0.14409	0.55695	0.065773	0.71898	0.16021	0.040709	0.14851	0.030468	0.091227	0.12076	0.063158	0.40179	0.069904	0.068132	0.051708	0.10509	0.062059	0.45036	0.059879	0.05782	0.70668	0.13604	0.22008	0.097326	0.18265	0.046833	0.1329
Meth__cg15435730__TFAP2D	0.57953	0.065231	0.10192	0.87647	0.06652	0.088554	0.19882	0.12186	0.47704	0.8833	0.063328	0.33267	0.50305	0.20497	0.057226	0.66643	0.31019	0.5214	0.097614	0.34041	0.050316	0.12187	0.61705	0.073416	0.3649	0.1552	0.11751	0.081384	0.50018	0.075994	0.02789	0.64516	0.064355	0.75674	0.051849	0.70603	0.08398	0.093056	0.14934
Meth__cg06533629__KLF14	0.17621	0.039532	0.26272	0.85673	0.3659	0.06564	0.72954	0.1281	0.080183	0.044645	0.27901	0.44705	0.14286	0.21398	0.13723	0.046181	0.056756	0.038662	0.12338	0.86282	0.79819	0.92009	0.58864	0.052437	0.19699	0.89187	0.092991	0.21251	0.87637	0.083275	0.081576	0.047524	0.87794	0.055787	0.58647	0.53444	0.77791	0.63692	0.71604
Meth__cg10127415__MAGEB6	0.61068	0.027943	0.13698	0.88444	0.090824	0.032474	0.78201	0.15149	0.46273	0.79744	0.027753	0.75716	0.18035	0.088	0.88096	0.48371	0.81943	0.90949	0.03716	0.035338	0.030263	0.25531	0.32377	0.02665	0.67824	0.088616	0.029114	0.033241	0.46441	0.076416	0.099661	0.72153	0.040617	0.41893	0.034153	0.14477	0.044712	0.14412	0.11365
Meth__cg19817399__CYP1A1	0.046672	0.032272	0.44296	0.042263	0.043651	0.041931	0.047902	0.098439	0.043409	0.043517	0.048483	0.049976	0.037395	0.074395	0.028757	0.036603	0.035906	0.027831	0.064166	0.087257	0.051359	0.037747	0.044791	0.042146	0.044721	0.098523	0.04631	0.057704	0.12835	0.059757	0.061659	0.044916	0.074229	0.041865	0.037213	0.033315	0.14746	0.03916	0.048668
Meth__cg19180828__FLJ46380	0.049741	0.92858	0.43755	0.95132	0.80394	0.96168	0.092723	0.22778	0.044039	0.45486	0.36523	0.05823	0.36831	0.89574	0.44317	0.65138	0.96169	0.82739	0.54072	0.34464	0.036801	0.090389	0.93787	0.11748	0.048472	0.06227	0.93186	0.06575	0.38181	0.90359	0.029081	0.89508	0.8728	0.87229	0.94499	0.056115	0.081241	0.3782	0.69026
Meth__cg11879577__ARL6IP	0.091481	0.22247	0.82407	0.17639	0.17902	0.13008	0.16823	0.46514	0.033371	0.053303	0.43612	0.049331	0.19038	0.30291	0.074795	0.067888	0.055335	0.062934	0.14489	0.15251	0.59804	0.39463	0.16813	0.10301	0.072186	0.060851	0.3248	0.1469	0.2377	0.12886	0.030389	0.061196	0.59513	0.14811	0.38175	0.10155	0.22058	0.43772	0.48985
Meth__cg24423088__KRTAP8-1	0.91932	0.035409	0.044439	0.87774	0.47099	0.73051	0.91413	0.11511	0.96024	0.95469	0.055007	0.87092	0.74529	0.11024	0.49776	0.79797	0.75947	0.18863	0.053517	0.04127	0.042047	0.040557	0.82177	0.13374	0.86726	0.13477	0.060967	0.13873	0.37721	0.067815	0.042549	0.88467	0.066332	0.92012	0.025143	0.047809	0.15728	0.36579	0.83517
Meth__cg17217654__C3orf60	0.048377	0.16697	0.046355	0.069767	0.069107	0.32875	0.075083	0.099946	0.081292	0.06492	0.070523	0.075888	0.409	0.25588	0.086542	0.087939	0.31132	0.050896	0.068073	0.059059	0.047513	0.051087	0.051592	0.70583	0.093964	0.1256	0.043948	0.10365	0.10886	0.24826	0.036048	0.037656	0.060681	0.032477	0.053764	0.041907	0.079978	0.039067	0.041614
