Cell lines	600MPE	AU565	BT20	BT474	BT483	BT549	CAMA1	HBL100	HCC1143	HCC1187	HCC1428	HCC1569	HCC1937	HCC1954	HCC202	HCC2185	HCC3153	HCC38	HCC70	HS578T	LY2	MCF7	MDAMB134VI	MDAMB157	MDAMB175VII	MDAMB231	MDAMB361	MDAMB415	MDAMB453	SKBR3	SUM1315MO2	SUM149PT	SUM159PT	SUM185PE	SUM225CWN	SUM52PE	T47D	ZR751	ZR75B
Meth__cg22030890__RAB32	0.057047	0.81149	0.55005	0.55013	0.039784	0.041009	0.090378	0.033225	0.079357	0.059856	0.060819	0.052632	0.60053	0.072913	0.69724	0.52951	0.056297	0.043906	0.1071	0.032244	0.88171	0.57619	0.058316	0.053152	0.19774	0.072861	0.8904	0.069883	0.82222	0.23708	0.046651	0.041716	0.034558	0.16095	0.093624	0.032869	0.075657	0.44775	0.18687
Meth__cg00893242__SND1	0.47134	0.55119	0.44271	0.20486	0.93601	0.59924	0.64764	0.31119	0.173	0.79354	0.91343	0.037971	0.1686	0.83361	0.95665	0.61237	0.046504	0.033419	0.056331	0.71877	0.62563	0.77144	0.89534	0.19773	0.19591	0.096672	0.82118	0.12307	0.8847	0.48426	0.032127	0.024267	0.37208	0.15645	0.048937	0.080059	0.355	0.083493	0.053104
Meth__cg11538128__ZNF354C	0.3411	0.039662	0.035596	0.42772	0.023673	0.026538	0.92049	0.19993	0.29691	0.11088	0.042473	0.034506	0.022497	0.76748	0.12697	0.10655	0.028823	0.025579	0.081885	0.037631	0.24824	0.35578	0.741	0.035269	0.027479	0.83853	0.85919	0.064036	0.087925	0.083617	0.032161	0.33072	0.069188	0.047755	0.023204	0.26094	0.043846	0.033754	0.047652
Meth__cg03085637__PEX11B	0.036258	0.021589	0.045768	0.048428	0.019269	0.022906	0.039175	0.083267	0.012255	0.012033	0.03017	0.049906	0.051131	0.018333	0.016205	0.016101	0.033547	0.24376	0.057847	0.018779	0.016347	0.029409	0.02993	0.031915	0.018163	0.041679	0.031695	0.044533	0.052448	0.026142	0.02692	0.032392	0.044085	0.023053	0.028366	0.021414	0.11293	0.032163	0.023867
Meth__cg07054095__ZNF549	0.55726	0.024064	0.065058	0.021408	0.025451	0.023657	0.035704	0.10753	0.17872	0.021467	0.024556	0.043085	0.057754	0.7278	0.96471	0.022401	0.029918	0.023069	0.033748	0.020143	0.43373	0.1378	0.030156	0.06517	0.023957	0.04456	0.029242	0.053517	0.061684	0.036295	0.035407	0.034811	0.025604	0.020063	0.094377	0.03324	0.075264	0.5827	0.33645
Meth__cg00187380__HOXC5	0.035998	0.059799	0.14171	0.030275	0.89137	0.57297	0.47585	0.71741	0.043439	0.03797	0.051731	0.04396	0.052568	0.72613	0.029504	0.42276	0.9002	0.033419	0.8742	0.046594	0.031791	0.053287	0.34487	0.2088	0.81231	0.44335	0.04274	0.070476	0.090641	0.088631	0.87407	0.031683	0.27712	0.77024	0.88981	0.9047	0.89735	0.7538	0.90023
Meth__cg04005701__SMYD4	0.030466	0.021386	0.032282	0.03297	0.042415	0.12369	0.038009	0.033653	0.070978	0.038681	0.084099	0.029931	0.031469	0.04841	0.030107	0.032482	0.028898	0.16046	0.04212	0.029744	0.02549	0.026882	0.14093	0.033054	0.18809	0.10911	0.030506	0.037006	0.075799	0.03622	0.093496	0.080916	0.54391	0.029025	0.246	0.073655	0.070365	0.043721	0.034428
Meth__cg15563057__PURA	0.036488	0.046872	0.067314	0.038145	0.021323	0.023682	0.040197	0.038698	0.041368	0.036889	0.04585	0.047577	0.020777	0.072188	0.025398	0.033783	0.030043	0.040939	0.11871	0.021979	0.034839	0.053016	0.023498	0.042129	0.02486	0.031932	0.047851	0.041987	0.048757	0.052465	0.024357	0.023345	0.031886	0.024845	0.020448	0.023536	0.040524	0.037366	0.031343
Meth__cg15569340__RBP5	0.046771	0.038172	0.066909	0.24084	0.040318	0.18677	0.050056	0.3929	0.054752	0.03849	0.056084	0.42897	0.10563	0.35169	0.042607	0.0415	0.055596	0.052109	0.33956	0.48163	0.085969	0.048068	0.048006	0.059065	0.096405	0.49579	0.053217	0.1063	0.099971	0.0852	0.080575	0.39157	0.1586	0.034284	0.0409	0.13292	0.1317	0.049555	0.063466
Meth__cg15025769__MYO9A	0.031516	0.031449	0.029023	0.032337	0.026032	0.023141	0.041299	0.026523	0.030279	0.44912	0.034638	0.029488	0.034581	0.04058	0.028017	0.056147	0.02633	0.024514	0.07693	0.022048	0.031496	0.035488	0.034365	0.039569	0.019548	0.056517	0.031429	0.019646	0.050609	0.073216	0.022951	0.020544	0.015135	0.025978	0.020574	0.016526	0.05448	0.035091	0.034521
Meth__cg04941721__EREG	0.69144	0.46811	0.044786	0.91797	0.5393	0.67003	0.66268	0.42795	0.96923	0.10874	0.054711	0.85909	0.029164	0.84721	0.72442	0.096567	0.771	0.046959	0.054205	0.27436	0.67625	0.8765	0.94669	0.80358	0.95751	0.058011	0.72758	0.049372	0.42386	0.063035	0.041262	0.022769	0.025195	0.8057	0.026524	0.66841	0.6134	0.80307	0.66823
Meth__cg05472874__SULT4A1	0.49123	0.041662	0.044757	0.19498	0.045082	0.025783	0.95879	0.2097	0.34824	0.026995	0.036507	0.031342	0.093284	0.55127	0.15933	0.23071	0.039873	0.031849	0.056776	0.41749	0.97946	0.97727	0.022207	0.53656	0.040721	0.94193	0.89912	0.060984	0.92013	0.05074	0.035115	0.3844	0.040775	0.035097	0.02281	0.023489	0.96076	0.036223	0.029095
Meth__cg13176979__HMGN3	0.074923	0.083766	0.8857	0.3415	0.14069	0.60626	0.13627	0.85951	0.097706	0.83732	0.25852	0.15213	0.57352	0.33718	0.035826	0.61544	0.35248	0.27111	0.69867	0.81906	0.23297	0.19711	0.4769	0.36415	0.061188	0.3159	0.089257	0.13887	0.11114	0.11382	0.068275	0.47312	0.48731	0.25694	0.17346	0.23624	0.29317	0.1937	0.16356
Meth__cg19491035__MANSC1	0.049896	0.071313	0.081784	0.098737	0.062017	0.77873	0.054388	0.89223	0.041222	0.6619	0.1051	0.12321	0.048734	0.26908	0.034994	0.61721	0.057332	0.17452	0.10211	0.87587	0.057466	0.056411	0.21059	0.37682	0.19355	0.29425	0.039472	0.091332	0.095246	0.05673	0.40391	0.59553	0.65459	0.035741	0.031492	0.058756	0.10958	0.055849	0.069679
Meth__cg06677140__MSX1	0.090008	0.070709	0.929	0.42789	0.64942	0.053606	0.83146	0.023695	0.87344	0.16341	0.094186	0.072578	0.30675	0.85758	0.90007	0.5827	0.84751	0.076985	0.11198	0.30311	0.73661	0.72921	0.041356	0.14692	0.062075	0.89826	0.5848	0.11486	0.86694	0.085137	0.036591	0.038725	0.03777	0.062238	0.052736	0.11774	0.047651	0.51565	0.32457
Meth__cg07336230__KIF6	0.024464	0.02009	0.58879	0.02483	0.020693	0.62038	0.02295	0.0403	0.017445	0.020632	0.028275	0.025191	0.023444	0.071728	0.013368	0.016427	0.017532	0.02612	0.040115	0.1424	0.018858	0.021892	0.033071	0.022818	0.025955	0.43548	0.023726	0.076774	0.063778	0.096128	0.026364	0.048927	0.083348	0.029205	0.021088	0.019267	0.047812	0.026591	0.024531
Meth__cg06771126__HOP	0.068534	0.053374	0.11824	0.065886	0.054899	0.64613	0.075747	0.57143	0.77335	0.082645	0.11475	0.86212	0.29557	0.20381	0.049344	0.080456	0.80806	0.8677	0.13213	0.37394	0.076447	0.075432	0.25535	0.63444	0.05658	0.77298	0.078845	0.11586	0.16674	0.075488	0.21757	0.16549	0.84844	0.34346	0.04012	0.56496	0.2	0.069915	0.078608
Meth__cg17918089__SETDB1	0.014242	0.014435	0.027819	0.024177	0.01544	0.01893	0.020985	0.061313	0.014114	0.010999	0.021878	0.028749	0.031799	0.041419	0.020925	0.011334	0.021142	0.017756	0.031101	0.019561	0.013378	0.01913	0.039132	0.023448	0.025723	0.038391	0.029852	0.032171	0.036255	0.027739	0.024618	0.02915	0.061476	0.15299	0.028673	0.017813	0.020268	0.016747	0.019877
Meth__cg09906309__C11orf46	0.05351	0.049317	0.53943	0.71353	0.073916	0.1626	0.80316	0.10473	0.23649	0.070702	0.061008	0.049383	0.27003	0.20502	0.29889	0.068147	0.059033	0.049962	0.12073	0.050507	0.1697	0.137	0.050335	0.1211	0.046358	0.13707	0.71069	0.11246	0.073663	0.11423	0.028727	0.030746	0.054515	0.068244	0.033905	0.070402	0.21438	0.13337	0.055203
Meth__cg19450025__SULT1A3	0.022883	0.031541	0.52707	0.521	0.47162	0.75825	0.09641	0.97112	0.030377	0.10552	0.55406	0.06891	0.85316	0.060785	0.71955	0.11151	0.060411	0.45051	0.4057	0.91188	0.026407	0.030497	0.02322	0.48556	0.15751	0.8116	0.29748	0.13861	0.32955	0.047357	0.064927	0.065201	0.67093	0.023744	0.32888	0.016272	0.43953	0.019983	0.0245
Meth__cg26908611__MFSD2	0.07518	0.061099	0.10924	0.065551	0.048003	0.061391	0.10217	0.045208	0.068933	0.065001	0.057211	0.10597	0.086363	0.48201	0.053181	0.061458	0.05412	0.065215	0.15355	0.047114	0.53612	0.5195	0.064292	0.12052	0.046577	0.12011	0.068758	0.1048	0.1091	0.090744	0.055505	0.058649	0.053549	0.044893	0.050122	0.041563	0.087438	0.079075	0.065259
Meth__cg07900766__SPAG16	0.88166	0.056724	0.077418	0.19163	0.049002	0.062219	0.07194	0.084436	0.65852	0.84278	0.044503	0.053545	0.16198	0.25261	0.39889	0.80949	0.074854	0.043707	0.083797	0.33036	0.84426	0.84185	0.050347	0.059393	0.044967	0.13106	0.0543	0.12415	0.08891	0.07287	0.048933	0.072134	0.061374	0.8055	0.03722	0.049005	0.15479	0.39881	0.38079
Meth__cg01418124__ARHGAP24	0.048066	0.045868	0.081584	0.05226	0.41267	0.90528	0.052148	0.28869	0.032777	0.16426	0.058932	0.04674	0.070869	0.088405	0.11186	0.14993	0.83378	0.045881	0.10186	0.070239	0.04747	0.05126	0.48232	0.042028	0.46185	0.13941	0.061677	0.13298	0.61559	0.095846	0.30118	0.03706	0.057649	0.078303	0.046626	0.90631	0.11439	0.28236	0.91063
Meth__cg04113075__RAB32	0.053698	0.87631	0.54298	0.85183	0.28611	0.032325	0.37334	0.076849	0.096895	0.11476	0.19062	0.04241	0.90267	0.098502	0.92751	0.45574	0.067214	0.03266	0.22914	0.042817	0.90535	0.87327	0.22002	0.071883	0.39177	0.074934	0.92307	0.095051	0.87632	0.48891	0.051784	0.039953	0.038506	0.51878	0.25471	0.043306	0.13049	0.57425	0.33256
Meth__cg09667582__UBE2Q2	0.096486	0.075549	0.76302	0.10243	0.11243	0.56876	0.087703	0.24308	0.14438	0.087855	0.12456	0.083176	0.47946	0.31429	0.49262	0.097936	0.19627	0.268	0.2716	0.14835	0.052646	0.057712	0.36097	0.088301	0.16282	0.78959	0.067882	0.11121	0.21007	0.1716	0.052229	0.074174	0.14914	0.40783	0.086717	0.088505	0.20277	0.09515	0.45619
Meth__cg10541755__EIF5A2	0.65877	0.68829	0.8008	0.82091	0.57554	0.045486	0.94564	0.11604	0.74079	0.099487	0.055826	0.37656	0.26218	0.92862	0.78157	0.42621	0.27817	0.045576	0.1688	0.046512	0.90882	0.45554	0.9583	0.067737	0.55376	0.11467	0.88709	0.10956	0.8227	0.46127	0.059665	0.0528	0.055668	0.15426	0.4254	0.93955	0.70477	0.55335	0.60877
Meth__cg17050972__HIST1H2AJ	0.034064	0.027551	0.028275	0.031363	0.43004	0.43368	0.029596	0.090512	0.36636	0.25903	0.61253	0.66052	0.031193	0.057143	0.023757	0.21596	0.023529	0.026098	0.072549	0.36074	0.024938	0.032611	0.33547	0.042363	0.90788	0.39913	0.028882	0.074541	0.058768	0.02608	0.041316	0.022497	0.03817	0.14938	0.61519	0.83846	0.1454	0.049284	0.031452
Meth__cg13904493__KIAA1804	0.058368	0.69971	0.48836	0.042654	0.022743	0.87169	0.51027	0.022708	0.052498	0.14128	0.025826	0.037101	0.032109	0.10078	0.51075	0.12203	0.036513	0.039698	0.086127	0.21545	0.023189	0.077759	0.022398	0.044023	0.028936	0.062798	0.051872	0.043238	0.95947	0.1937	0.032372	0.028761	0.022385	0.033118	0.023384	0.01406	0.036391	0.029929	0.027564
Meth__cg21369988__C1QDC1	0.044456	0.23669	0.079098	0.12029	0.14383	0.030742	0.38932	0.058109	0.061289	0.17391	0.0813	0.037972	0.03588	0.10675	0.036805	0.178	0.053622	0.026423	0.053324	0.027127	0.30151	0.08673	0.083198	0.069789	0.13637	0.046174	0.17543	0.079219	0.10091	0.1078	0.02977	0.025953	0.029478	0.35209	0.083681	0.042539	0.097103	0.20935	0.27486
Meth__cg26531804__SPINT1	0.03995	0.058876	0.051174	0.069009	0.098212	0.86782	0.081386	0.91317	0.059869	0.064649	0.11946	0.058388	0.10448	0.069069	0.038696	0.067437	0.067097	0.71657	0.093919	0.6145	0.057894	0.064272	0.058143	0.89994	0.06847	0.8274	0.052344	0.090415	0.081014	0.098097	0.10971	0.16319	0.87992	0.079403	0.049731	0.036535	0.077966	0.051397	0.067579
Meth__cg17261830__NEK9	0.021358	0.96261	0.02421	0.029672	0.02837	0.58704	0.028979	0.68591	0.08221	0.56516	0.024946	0.97198	0.025677	0.36949	0.71198	0.4899	0.020546	0.033362	0.060063	0.026262	0.70664	0.74043	0.021969	0.6791	0.18543	0.045166	0.027055	0.036291	0.061259	0.088546	0.014715	0.021125	0.044067	0.94357	0.019732	0.026666	0.041449	0.39493	0.029837
Meth__cg03998173__RHEB	0.048895	0.22675	0.05538	0.060176	0.036119	0.38593	0.23656	0.065781	0.096819	0.061489	0.043316	0.046265	0.071217	0.12839	0.029476	0.038253	0.037719	0.047139	0.065615	0.033367	0.6314	0.56573	0.087834	0.057387	0.030793	0.14866	0.83685	0.11174	0.083929	0.1126	0.027059	0.029239	0.28881	0.039079	0.038971	0.082078	0.10491	0.043655	0.069379
Meth__cg15800421__CCR10	0.063282	0.68288	0.13441	0.54481	0.087386	0.047359	0.41267	0.063836	0.047096	0.049716	0.061213	0.072406	0.52434	0.67607	0.80753	0.14902	0.6879	0.088762	0.10737	0.057732	0.85728	0.83672	0.24756	0.53769	0.308	0.077042	0.82966	0.073465	0.58134	0.55084	0.054517	0.058548	0.070508	0.33343	0.078228	0.66671	0.12519	0.58494	0.45362
Meth__cg06284244__YES1	0.034375	0.036432	0.045707	0.36709	0.098384	0.17488	0.051035	0.32056	0.040193	0.05833	0.049049	0.041298	0.11014	0.060382	0.10945	0.070032	0.080715	0.066159	0.087729	0.03327	0.037953	0.043939	0.50899	0.039004	0.26645	0.27204	0.05511	0.074011	0.073943	0.045776	0.030934	0.027105	0.063047	0.11671	0.033647	0.034122	0.067576	0.045235	0.21098
Meth__cg21279955__SLC27A3	0.048381	0.13572	0.89881	0.32165	0.38719	0.669	0.044975	0.79584	0.037811	0.042483	0.87765	0.096652	0.81453	0.45032	0.40014	0.053961	0.2354	0.14113	0.14063	0.22522	0.08951	0.046137	0.091572	0.57196	0.41328	0.84788	0.068928	0.048574	0.066601	0.072886	0.53219	0.038083	0.41645	0.35413	0.21583	0.70547	0.73991	0.55753	0.30949
Meth__cg14766682__JM11	0.10407	0.12596	0.21488	0.11505	0.19928	0.88897	0.12807	0.69399	0.17964	0.15754	0.093698	0.13145	0.1837	0.088589	0.18434	0.15474	0.15147	0.84623	0.20079	0.52958	0.095449	0.11034	0.10036	0.89648	0.33377	0.69127	0.13511	0.1575	0.4855	0.17665	0.56721	0.19957	0.46114	0.23024	0.10831	0.14731	0.19796	0.11111	0.10882
Meth__cg04245402__C19orf21	0.033274	0.028392	0.044926	0.03281	0.0434	0.96162	0.028215	0.91853	0.027473	0.035513	0.87944	0.19839	0.09484	0.046489	0.026267	0.034799	0.34035	0.97317	0.092414	0.96715	0.027015	0.048047	0.030754	0.95174	0.021723	0.12566	0.038448	0.078617	0.34167	0.038792	0.69939	0.031802	0.97037	0.032284	0.029179	0.020819	0.12456	0.058892	0.044523
Meth__cg22050705__ZNF197	0.038339	0.068831	0.040187	0.33009	0.04429	0.027164	0.06519	0.045663	0.32455	0.046468	0.037892	0.06793	0.088889	0.73003	0.42024	0.042803	0.049327	0.03754	0.066955	0.027078	0.061933	0.14277	0.038378	0.048216	0.14333	0.050061	0.042418	0.11209	0.059847	0.056561	0.031537	0.041616	0.037042	0.034825	0.037664	0.026679	0.080407	0.44793	0.6805
Meth__cg02583151__SIX1	0.60591	0.082594	0.10257	0.071161	0.074756	0.069215	0.57347	0.054112	0.090384	0.071556	0.073474	0.062753	0.047101	0.12648	0.062215	0.066719	0.068041	0.070348	0.10598	0.059013	0.66179	0.58103	0.59538	0.069289	0.068888	0.074162	0.072443	0.40809	0.11319	0.10839	0.070275	0.076424	0.060622	0.063249	0.071009	0.064252	0.56042	0.069648	0.072732
Meth__cg01731685__IL17R	0.37647	0.45195	0.82848	0.61803	0.32924	0.090887	0.64904	0.086758	0.32563	0.040625	0.38848	0.09744	0.52015	0.49005	0.62559	0.10443	0.074706	0.040661	0.10766	0.018433	0.63692	0.40935	0.68685	0.088502	0.32082	0.14194	0.572	0.26916	0.2893	0.40455	0.032373	0.04102	0.056704	0.41133	0.24109	0.19279	0.1343	0.19033	0.25008
Meth__cg05790038__TRPV3	0.04229	0.04342	0.85282	0.69794	0.75484	0.88919	0.048001	0.92519	0.39288	0.027054	0.54063	0.92721	0.038285	0.83	0.10114	0.33545	0.6689	0.92306	0.11912	0.66583	0.1623	0.48809	0.9144	0.89785	0.049958	0.88273	0.33063	0.39126	0.83425	0.096214	0.46792	0.70298	0.64111	0.771	0.52504	0.033315	0.14625	0.83354	0.81264
Meth__cg20141013__PRO0149	0.069009	0.071187	0.038118	0.039338	0.030798	0.033504	0.056637	0.024937	0.068001	0.029382	0.039443	0.051226	0.059938	0.047972	0.54216	0.04484	0.03937	0.039098	0.11211	0.03122	0.038523	0.055199	0.043646	0.055533	0.037077	0.062323	0.048083	0.043532	0.077384	0.066573	0.037234	0.034278	0.045628	0.037482	0.032989	0.033282	0.051601	0.037066	0.04458
Meth__cg16990174__RYBP	0.056658	0.063798	0.50474	0.066485	0.07787	0.60388	0.057451	0.74817	0.059225	0.063298	0.090207	0.059546	0.13165	0.28791	0.050437	0.065867	0.12151	0.71702	0.13511	0.50777	0.086082	0.062061	0.070735	0.80263	0.093539	0.51263	0.075192	0.13076	0.063947	0.096454	0.49865	0.098145	0.58698	0.055735	0.056394	0.061389	0.12318	0.056229	0.074224
Meth__cg22764925__GGT1	0.060804	0.040526	0.065816	0.04761	0.070107	0.7483	0.051214	0.41667	0.15136	0.072914	0.078281	0.05595	0.064481	0.072193	0.031414	0.054978	0.098699	0.92937	0.085091	0.23331	0.065002	0.090104	0.058138	0.13829	0.39381	0.11045	0.051629	0.069589	0.096655	0.062972	0.87777	0.44626	0.076552	0.24925	0.051378	0.23052	0.13641	0.060514	0.058007
Meth__cg20981893__HSD11B2	0.066224	0.053157	0.3302	0.20499	0.11297	0.22805	0.061573	0.073243	0.10165	0.059054	0.113	0.065682	0.063152	0.39372	0.061833	0.06911	0.66833	0.136	0.098285	0.5346	0.06016	0.075455	0.20398	0.071306	0.14101	0.16137	0.068261	0.097838	0.12189	0.13813	0.067901	0.059038	0.06317	0.073996	0.066363	0.84051	0.089926	0.064512	0.059206
Meth__cg17780098__CSRP1	0.030913	0.61467	0.026631	0.030886	0.091356	0.65745	0.03773	0.036747	0.046126	0.64129	0.035282	0.44193	0.029611	0.053044	0.062832	0.56237	0.033592	0.025045	0.046805	0.017829	0.70401	0.56113	0.020501	0.5	0.024089	0.091326	0.030595	0.026842	0.037348	0.043122	0.02325	0.022018	0.025159	0.83018	0.020745	0.030707	0.045115	0.033077	0.15075
Meth__cg20858478__B4GALNT2	0.058617	0.06916	0.8728	0.037452	0.072396	0.8978	0.078303	0.70054	0.67936	0.058387	0.054812	0.89475	0.1418	0.24374	0.059758	0.077497	0.75261	0.069566	0.18502	0.83067	0.075765	0.045938	0.33942	0.81012	0.06911	0.76868	0.044246	0.20954	0.17602	0.15143	0.068137	0.079518	0.19465	0.10745	0.07097	0.8472	0.12175	0.061623	0.2656
Meth__cg12739034__PTGER3	0.099446	0.041473	0.8729	0.31827	0.057126	0.7193	0.050095	0.30093	0.34089	0.057032	0.047541	0.47652	0.062752	0.098895	0.030432	0.052976	0.25443	0.1391	0.11608	0.1117	0.044881	0.050033	0.090219	0.1155	0.051516	0.54621	0.05217	0.073286	0.32122	0.15483	0.21635	0.042404	0.559	0.065274	0.048151	0.332	0.10638	0.19074	0.48362
Meth__cg06850526__MGC15523	0.067797	0.075712	0.19615	0.096842	0.092101	0.87227	0.060445	0.76934	0.056349	0.33919	0.078976	0.117	0.71953	0.38465	0.033532	0.21604	0.31351	0.19648	0.1299	0.90819	0.047805	0.12046	0.50792	0.94745	0.1076	0.17402	0.061937	0.12681	0.11865	0.088441	0.26392	0.052686	0.28293	0.59904	0.052057	0.66482	0.16467	0.073901	0.035999
Meth__cg19939627__MRPS34	0.13241	0.17212	0.16366	0.12294	0.038968	0.04973	0.09868	0.044636	0.87349	0.069173	0.091245	0.13636	0.092071	0.13866	0.040703	0.069118	0.051705	0.10603	0.1486	0.040702	0.070481	0.18522	0.065633	0.12651	0.058459	0.12021	0.11201	0.10531	0.21764	0.11088	0.050806	0.050021	0.042393	0.051021	0.04868	0.046656	0.10436	0.069293	0.067759
Meth__cg06456031__FLJ11000	0.092898	0.064077	0.075478	0.099291	0.074112	0.8554	0.085895	0.3489	0.8686	0.36127	0.081578	0.092923	0.10959	0.12865	0.04847	0.32163	0.79726	0.17039	0.12548	0.26549	0.072659	0.08759	0.13421	0.075789	0.049968	0.11257	0.080563	0.14547	0.19788	0.071909	0.45786	0.87439	0.092658	0.086778	0.082507	0.1192	0.10499	0.089524	0.34311
Meth__cg20291222__CAPS2	0.14991	0.12362	0.22727	0.77767	0.30081	0.1143	0.2283	0.2533	0.13413	0.57264	0.10885	0.43148	0.20505	0.15331	0.14427	0.45226	0.65286	0.1444	0.27861	0.13165	0.12176	0.12402	0.73683	0.13359	0.54197	0.2	0.14396	0.17216	0.24512	0.12871	0.46767	0.12484	0.13419	0.81426	0.10579	0.48055	0.20438	0.18571	0.1634
Meth__cg02537838__C20orf151	0.054806	0.058138	0.07519	0.053443	0.051723	0.84168	0.063223	0.90438	0.043171	0.046606	0.071374	0.05415	0.058861	0.079328	0.044371	0.060522	0.074077	0.87468	0.088135	0.3752	0.0485	0.058087	0.058253	0.85475	0.056401	0.74088	0.065833	0.090438	0.11716	0.067954	0.84203	0.067186	0.48956	0.060225	0.056453	0.071691	0.044814	0.053769	0.055417
Meth__cg14213992__ZNF546	0.05307	0.67068	0.95232	0.3861	0.11903	0.053089	0.20379	0.64566	0.69415	0.41284	0.19626	0.57793	0.82581	0.94354	0.12844	0.3317	0.1053	0.029592	0.229	0.36385	0.72909	0.61012	0.079103	0.67828	0.40563	0.063368	0.43093	0.063531	0.20218	0.36963	0.025049	0.03876	0.078144	0.6778	0.28293	0.067811	0.12878	0.22025	0.21561
Meth__cg15755084__MSX1	0.050157	0.048501	0.083342	0.049718	0.03801	0.030527	0.056353	0.031158	0.24557	0.050229	0.045288	0.035372	0.018326	0.75504	0.053575	0.062307	0.064605	0.044029	0.10674	0.030185	0.064496	0.10417	0.053789	0.043682	0.02918	0.82827	0.065044	0.087143	0.83099	0.06431	0.034505	0.034432	0.024581	0.038133	0.044905	0.027447	0.08859	0.048751	0.042773
Meth__cg11185569__CHN2	0.086076	0.17877	0.39353	0.12892	0.039349	0.82314	0.12785	0.033445	0.11877	0.085441	0.040136	0.17822	0.077519	0.09655	0.034352	0.06319	0.044951	0.059057	0.15496	0.041787	0.45317	0.097331	0.046709	0.10206	0.032899	0.080089	0.087204	0.0467	0.13185	0.097366	0.035473	0.040411	0.047727	0.026123	0.035019	0.040719	0.10175	0.075059	0.071755
Meth__cg26240939__LOC57149	0.092752	0.11019	0.49467	0.18301	0.11714	0.78985	0.1298	0.61767	0.45372	0.38478	0.10776	0.1484	0.53717	0.30401	0.10705	0.28685	0.7491	0.61561	0.41639	0.70733	0.092926	0.08609	0.11299	0.694	0.30139	0.65211	0.13825	0.29624	0.15576	0.1511	0.69693	0.27541	0.64885	0.17173	0.099593	0.10719	0.18919	0.17127	0.17521
Meth__cg26363196__ST6GALNAC3	0.5464	0.1073	0.81785	0.57213	0.69168	0.098884	0.81136	0.034071	0.2203	0.096126	0.089716	0.082186	0.19372	0.62337	0.76835	0.094742	0.50492	0.075792	0.45659	0.091922	0.8251	0.80588	0.5412	0.10792	0.056956	0.61396	0.80448	0.28573	0.79127	0.11082	0.20089	0.093981	0.061878	0.53811	0.57637	0.62514	0.23406	0.81526	0.79825
Meth__cg11930592__MSX1	0.036783	0.039602	0.37875	0.04712	0.030736	0.025955	0.051947	0.055254	0.19589	0.037481	0.027184	0.041521	0.03152	0.81128	0.70876	0.049896	0.062348	0.036348	0.086171	0.028958	0.51094	0.50152	0.030675	0.043789	0.032192	0.8832	0.052664	0.047887	0.88981	0.061697	0.034211	0.065875	0.027271	0.036191	0.018973	0.02303	0.071598	0.038462	0.037999
Meth__cg24532669__BRMS1	0.037093	0.034068	0.043648	0.038594	0.036758	0.049233	0.033179	0.035117	0.032528	0.029198	0.034115	0.045995	0.083518	0.056577	0.032997	0.042396	0.062711	0.043856	0.058237	0.032479	0.026914	0.055957	0.048754	0.03796	0.035852	0.097496	0.074561	0.077753	0.093706	0.049645	0.041527	0.30549	0.038426	0.047301	0.040277	0.041418	0.092186	0.036709	0.04727
Meth__cg03201604__ASAHL	0.035344	0.044224	0.037738	0.02603	0.10409	0.61058	0.018249	0.044604	0.034691	0.019494	0.019572	0.036456	0.02563	0.033504	0.01561	0.028865	0.92752	0.019923	0.085375	0.018507	0.01516	0.0322	0.017767	0.025518	0.048527	0.051714	0.024787	0.035873	0.033734	0.037467	0.64513	0.021329	0.67732	0.5434	0.064673	0.023287	0.02682	0.021854	0.022701
Meth__cg18869368__MAGEH1	0.46386	0.052479	0.51019	0.90801	0.063655	0.41904	0.090787	0.11954	0.17366	0.062756	0.3382	0.86655	0.415	0.49655	0.12529	0.078174	0.074251	0.39837	0.25285	0.11209	0.072887	0.08791	0.48039	0.18738	0.3953	0.78979	0.12046	0.12932	0.35276	0.077756	0.81638	0.13609	0.11341	0.091017	0.20218	0.10478	0.18382	0.069981	0.077616
Meth__cg00540544__CSRP1	0.052805	0.58463	0.06892	0.034001	0.24706	0.61403	0.065253	0.020427	0.051289	0.60711	0.044918	0.55124	0.040902	0.12555	0.18352	0.58394	0.045583	0.036929	0.073306	0.025514	0.67469	0.56619	0.03481	0.51533	0.035234	0.059426	0.057306	0.070176	0.13616	0.11627	0.034514	0.036143	0.020131	0.6876	0.032311	0.13467	0.11392	0.055111	0.24582
Meth__cg26201579__MTO1	0.023523	0.01955	0.023292	0.022558	0.02093	0.015003	0.029179	0.043359	0.025825	0.030199	0.022986	0.019803	0.015111	0.043227	0.41894	0.015952	0.015274	0.011894	0.034793	0.020502	0.020866	0.021944	0.021074	0.019269	0.015362	0.047429	0.017015	0.019431	0.021425	0.045793	0.01855	0.01535	0.019774	0.018269	0.017205	0.020818	0.028806	0.028704	0.024315
